opera_id,dcTitle_opera,dcTitle_persona,column,data
72624,Aggiungi un posto a tavola,"Fiastri, Jaja",relazione,autore
72624,Aggiungi un posto a tavola,"Giovannini, Sandro",relazione,autore
72624,Aggiungi un posto a tavola,"Forrest, David",relazione,autore dell'opera letteraria del libretto
72625,"Wer sich selbst erhöhet, sp,bs,coro, BWV 47","Bach, Johann Sebastian",relazione,compositore
72626,"Der Geist hilft unser Schwachheit auf, coro, BWV 226","Bach, Johann Sebastian",relazione,compositore
72627,"Meine Seufzer, meine Tränen, sp,ct,tn,bs,coro, BWV 13","Bach, Johann Sebastian",relazione,compositore
72628,"Fürchte dich nicht, ich bin bei dir, coro, BWV 228","Bach, Johann Sebastian",relazione,compositore
72629,"Wir müssen durch viel Trübsal in das Reich Gottes eingehen, sp,ct,tn,bs,coro,orch, BWV 146","Bach, Johann Sebastian",relazione,compositore
72630,"Recitativo e Scherzo-Capriccio, vl, op. 6","Kreisler, Fritz",relazione,compositore
72631,"Sonata, vl n. 3, op. 27, Re min., Ballade","Ysaÿe, Eugène",relazione,compositore
72632,"Sonata, vl n. 2, op. 31","Hindemith, Paul",relazione,compositore
72633,"Monologo, vl","Bettinelli, Bruno",relazione,compositore
72634,"Ventiquattro capricci, vl, op. 1","Paganini, Niccolò",relazione,compositore
72635,Die Bajadere,"Kálmán, Emmerich",relazione,compositore
72635,Die Bajadere,"Grünwald, Alfred",relazione,librettista
72635,Die Bajadere,"Brammer, Julius",relazione,librettista
72636,"Concerto, cemb,archi, Re, BWV 1054","Bach, Johann Sebastian",relazione,compositore
72637,"Concerto, cemb,archi, La, BWV 1055","Bach, Johann Sebastian",relazione,compositore
72638,"West Side Story, riduzione per 2pf,percuss","Bernstein, Leonard",relazione,compositore
72639,Nabuccolo,"Verdi, Giuseppe",relazione,autore delle musiche
72639,Nabuccolo,"Salimbeni, Matteo",relazione,librettista
72640,"Peacherine rag, pf","Joplin, Scott",relazione,compositore
72641,"Heliothrope bouquet, pf","Joplin, Scott",relazione,compositore
72642,"Swipesy, pf","Joplin, Scott",relazione,compositore
72643,"Stoptime rag, pf","Joplin, Scott",relazione,compositore
72644,"Magnetic rag, pf","Joplin, Scott",relazione,compositore
72645,"Bethena, pf","Joplin, Scott",relazione,compositore
72646,"Solace, pf","Joplin, Scott",relazione,compositore
72647,Grace and beauty,"Scott, James",relazione,compositore
72648,Cataract rag,"Hampton, Robert",relazione,compositore
72649,Pastime n. 4,"Matthews, Artie",relazione,compositore
72650,Grandpa's Spells,"Morton, Jelly Roll",relazione,compositore
72651,"Children's Corner: Golliwogg's cake-walk, pf","Debussy, Claude",relazione,compositore
72652,"Piano rag music, pf","Stravinskij, Igor'",relazione,compositore
72653,"Ragtime, pf","Hindemith, Paul",relazione,compositore
72654,"Sonata, vla n. 1, op. 21","Hindemith, Paul",relazione,compositore
72656,"Suite n. 1, Sol min.","Reger, Max",relazione,compositore
72657,Aschrei,"Boccadoro, Carlo",relazione,compositore
72659,Sarabanda,"Buxtehude, Dietrich",relazione,compositore
72663,Messe de minuit pour Noël: Carols,"Charpentier, Marc-Antoine",relazione,compositore
72664,"The red Mill: Because You're You, riduzione per orch","Herbert, Victor",relazione,compositore
72665,Chamambo,"Artés, Manuel",relazione,compositore
72666,"Sinfonia n. 3, op. 29, Re","Čajkovskij, Pëtr Il'ič",relazione,compositore
72667,Yesterday you said tomorrow,"Scott, Christian",relazione,compositore
72668,"Chiaroscuro, 2vl,vla,vlc","Kancheli, Giya",relazione,compositore
72669,"Quartetto, archi n. 6, op. 33, Mib, G 212","Boccherini, Luigi",relazione,compositore
72670,"Quartetto, archi, op. 20","Ginastera, Alberto Evaristo",relazione,compositore
72671,"Concerto, fl,archi,bc n. 4, op. 10, Sol, RV 435","Vivaldi, Antonio",relazione,compositore
72672,"Concerto, fl,archi,bc n. 5, op. 10, Fa, RV 434","Vivaldi, Antonio",relazione,compositore
72673,"Concerto, fl,archi,bc, Re min., RV 431, ""Il Gran Mogol""","Vivaldi, Antonio",relazione,compositore
72674,Einstein on the beach,"Wilson, Robert",relazione,autore
72674,Einstein on the beach,"Glass, Philip",relazione,compositore
72674,Einstein on the beach,"Childs, Lucinda",relazione,librettista
72674,Einstein on the beach,"Knowles, Christopher",relazione,librettista
72674,Einstein on the beach,"Johnson, Samuel M.",relazione,librettista
72675,"Sonata, cemb, La, K 342","Scarlatti, Domenico",relazione,compositore
72676,"Sonata, cemb, Sol, K 146","Scarlatti, Domenico",relazione,compositore
72677,Santa Cruz de Pacairigua,"Castellanos, Evencio",relazione,compositore
72678,"Sonata, vl,pf n. 2, op. 4, Fa min.","Mendelssohn-Bartholdy, Felix",relazione,compositore
72679,"Sonata, vl,pf n. 2","Bartók, Béla",relazione,compositore
72680,"Sonata, vl, pf n. 2, op. 36a, Mi min.","Busoni, Ferruccio",relazione,compositore
72681,"Sinfonia, Do, Hob.I 97","Haydn, Franz Joseph",relazione,compositore
72682,"Concerto, org,orch, op. 1, Do, Hob. XVIII: I","Haydn, Franz Joseph",relazione,compositore
72683,"Sinfonia, Sib, Hob. I 98","Haydn, Franz Joseph",relazione,compositore
72684,"Concerto, vl,orch","Glass, Philip",relazione,compositore
72685,"Concerto, vlc,orch, op. 1, Do, Hob. VII b/1.","Haydn, Franz Joseph",relazione,compositore
72686,"Concerto, vlc,orch, op. 2, Re, Hob. VII b/2.","Haydn, Franz Joseph",relazione,compositore
72687,"Rondino, Mib, WoO. 25","Beethoven, Ludwig van",relazione,compositore
72688,"Minuet (Suite), fl,vl,vl,vla,bc n. 2, Si min., BWV 1067","Bach, Johann Sebastian",relazione,compositore
72689,Badinerie (Suite),"Bach, Johann Sebastian",relazione,compositore
72690,Manoscritto Philidor: danza,Anonimo,relazione,compositore
72691,Tre Danze Marinare,"Marais, Marin",relazione,compositore
72692,I promessi sposi,"Manzoni, Alessandro",relazione,testo di
72692,I promessi sposi,"Flora, Pippo",relazione,compositore
72693,Clarinettologia,"Tirincanti, Gaspare",relazione,compositore
72694,Le api,"Pasculli, Antonio",relazione,compositore
72695,Tango Escondido,"Priolo, Anton Giulio",relazione,compositore
72696,Nuovo cinema Paradiso,"Morricone, Ennio",relazione,compositore
72697,"Toccata, pf n. 6","Casella, Alfredo",relazione,compositore
72698,FZ for Alex,"Zappa, Frank",relazione,compositore
72699,Sholem Aleikem,"Kovács, Béla",relazione,compositore
72700,"Rainbows, percuss","Gomez, Alice",relazione,autore
72701,Il corpo sonoro n. 7,"Ramadori, Leonardo",relazione,compositore
72702,"Lift-off, percuss","Peck, Russel",relazione,compositore
72703,Music for pieces of wood,"Reich, Steve",relazione,compositore
72704,Millenium Bug,"Sollima, Giovanni",relazione,compositore
72706,Circus Polka: estratti,"Stravinskij, Igor'",relazione,compositore
72707,Ur-Sonate: I tempo,"Schwitters, Kurt",relazione,compositore
72708,"Embryon de Podophtalma, pf","Satie, Erik",relazione,compositore
72709,Sport et divertissments,"Satie, Erik",relazione,compositore
72710,VB5,"Slonimsky, Nicolas",relazione,compositore
72711,Scherzo umoristico,"Prokof'ev, Sergej",relazione,compositore
72712,Il Piccolo flauto magico,"Mozart, Wolfgang Amadeus",relazione,autore delle musiche
72712,Il Piccolo flauto magico,"Falasconi, Federica",relazione,autore
72713,"Suite, cemb, Re","Rameau, Jean-Philippe",relazione,compositore
72714,"Preludi e Fughe, pf, op. 87","Šostakovič, Dmitrij",relazione,compositore
72715,"Das Wolhtemperirte Klavier, cemb n. II Libro","Bach, Johann Sebastian",relazione,compositore
72716,"Sinfonia, archi,bc, Sol, WQ182/1, di Amburgo","Bach, Carl Philipp Emanuel",relazione,compositore
72717,"Sinfonia, archi,bc, Mi, WQ182/6, di Amburgo","Bach, Carl Philipp Emanuel",relazione,compositore
72718,"Sonata, vl,bc, Mi, K 81","Scarlatti, Domenico",relazione,compositore
72719,"Le mie prime Quattro stagioni, 2vl,vla,vlc,vr","Vivaldi, Antonio",relazione,autore delle musiche
72719,"Le mie prime Quattro stagioni, 2vl,vla,vlc,vr","Rozo, Marisol",relazione,librettista
72721,"Quartetto, archi n. 1, op. 25, Re","Britten, Benjamin",relazione,compositore
72722,"Sei quartetti, archi, op. 64, Hob.III, Tost","Haydn, Franz Joseph",relazione,compositore
72723,"Quartetto, archi n. 1, op. 11, Re","Čajkovskij, Pëtr Il'ič",relazione,compositore
72724,"Der Jüngling an der Quelle, lied: «Leise, rieselnder Quell», La, D 300","Schubert, Franz",relazione,compositore
72724,"Der Jüngling an der Quelle, lied: «Leise, rieselnder Quell», La, D 300","Salis-Seewis, Johann Gaudenz von",relazione,librettista
72725,"Die Forelle, lied: «In einem Bächlein helle», Reb","Schubert, Franz",relazione,compositore
72725,"Die Forelle, lied: «In einem Bächlein helle», Reb","Schubart, Christian Friedrich Daniel",relazione,librettista
72726,"Der Tod und das Mädchen, lied: «Vorüber, ach, vorüber!» n. 3, op. 7, Re min., D 531","Schubert, Franz",relazione,compositore
72726,"Der Tod und das Mädchen, lied: «Vorüber, ach, vorüber!» n. 3, op. 7, Re min., D 531","Claudius, Matthias",relazione,librettista
72727,"Suleika II, lied: «Ach, um deine feuchten Schwingen», op. 31, Sib, D 717","Schubert, Franz",relazione,compositore
72728,Titanic. Il musical,"Bellone, Federico",relazione,librettista
72728,Titanic. Il musical,"Alberghini, Cristiano",relazione,compositore
72729,Shrek. Il musical,"Tesori, Jeanine",relazione,compositore
72729,Shrek. Il musical,"Lindsay-Abaire, David",relazione,librettista
72730,Full Monty,"Yazbek, David",relazione,compositore
72730,Full Monty,"McNally, Terrence",relazione,librettista
72731,Oblivion Show 2.0 - Il Sussidiario,"Calabrese, Davide",relazione,librettista
72731,Oblivion Show 2.0 - Il Sussidiario,"Scuda, Lorenzo",relazione,"autore,librettista"
72732,Gracias a la vida,AA. VV.,relazione,autore
72733,"Concerto, fl,vl,ob,fag,vlc,bc, Sol min., RV 107","Vivaldi, Antonio",relazione,compositore
72734,"Sonata, cemb, Si min., K 27","Scarlatti, Domenico",relazione,compositore
72735,Le nostre Quattro stagioni di Vivaldi,"Vivaldi, Antonio",relazione,autore delle musiche
72735,Le nostre Quattro stagioni di Vivaldi,"Spaggiari, Gabrielangela",relazione,adattatore
72735,Le nostre Quattro stagioni di Vivaldi,"Bonfrisco, Irene",relazione,adattatore
72736,Reis de Janeiro,"Casini, Barbara",relazione,compositore
72737,Miscellanea,"Davis, Miles",relazione,compositore
72738,"Douze Notations, pf","Boulez, Pierre",relazione,compositore
72739,Metal Machine Music,"Reed, Lou",relazione,compositore
72740,"Violin Phase, vl,nastro magn","Reich, Steve",relazione,compositore
72741,"Nagoya Marimbas, percuss","Reich, Steve",relazione,compositore
72742,"Cello Counterpoint, vlc,nastro magn","Reich, Steve",relazione,compositore
72743,"City Life, ens","Reich, Steve",relazione,compositore
72744,Brigante se more,"Bennato, Eugenio",relazione,compositore
72745,"Sequenza IX, cl","Berio, Luciano",relazione,compositore
72746,"Sequenza VII, ob","Berio, Luciano",relazione,compositore
72747,"Sequenza VIII, vl","Berio, Luciano",relazione,compositore
72749,Il fantasma dell'opera,"Zamboni, Massimo",relazione,compositore
72749,Il fantasma dell'opera,"Maroccolo, Gianni",relazione,compositore
72749,Il fantasma dell'opera,"Magnelli, Francesco",relazione,compositore
72750,"Quattro canzoni popolari, voce,pf","Berio, Luciano",relazione,compositore
72751,"Naturale, vla,percuss,nastro mag","Berio, Luciano",relazione,compositore
72752,"Suite, fl,pf","Zappa, Frank",relazione,compositore
72753,The Yellow Shark,"Zappa, Frank",relazione,compositore
72754,... Al crepitiio del sole... l'inatteso vocio di silenzi...,"Guarnieri, Adriano",relazione,compositore
72754,... Al crepitiio del sole... l'inatteso vocio di silenzi...,"Villatico, Dino",relazione,librettista
72755,"L'officina della Resurrezione, br,2vl,vla,vlc,live","Panisello, Fabián",relazione,compositore
72755,"L'officina della Resurrezione, br,2vl,vla,vlc,live","De Luca, Erri",relazione,librettista
72756,Noise for Syd,"Avital, Yuval",relazione,compositore
72757,Variations on a theme of Frank Bridge n. 10,"Britten, Benjamin",relazione,compositore
72758,Jazz Suite n. 2,"Šostakovič, Dmitrij",relazione,compositore
72759,"Concerto, vl,orch, op. Sz 36","Bartók, Béla",relazione,compositore
72760,Lo scoiattolo in gamba,"Rota, Nino",relazione,compositore
72760,Lo scoiattolo in gamba,"De Filippo, Eduardo",relazione,librettista
72761,Brundibár,"Krása, Hans",relazione,compositore
72761,Brundibár,"Hoffmeister, Adolf",relazione,librettista
72762,"Concerto grosso, 2ob,archi,bc, Do, HWV 318, Alexander's Feast","Händel, Georg Friedrich",relazione,compositore
72763,"Music for the Royal Fireworks, Re, HWV 351","Händel, Georg Friedrich",relazione,compositore
72764,Wassermusik,"Telemann, Georg Philipp",relazione,compositore
72765,"Sonata, vlc,pf n. 2, op. 58, Re","Mendelssohn-Bartholdy, Felix",relazione,compositore
72766,"Romance sans parole, vlc,pf","Fauré, Gabriel",relazione,compositore
72767,"Pampiana, vlc","Ginastera, Alberto Evaristo",relazione,compositore
72768,"Sonata, pf 4mani, K 357","Mozart, Wolfgang Amadeus",relazione,compositore
72769,"Trio, vl,vlc,pf, op. post. 148, Mib, D 897, Notturno","Schubert, Franz",relazione,compositore
72770,"Adagio e fuga, 2vl,vla,vlc,ctb, K 546, do min.","Mozart, Wolfgang Amadeus",relazione,compositore
72771,Lupus in fabula,"Sargenti, Raffaele",relazione,compositore
72771,Lupus in fabula,"Avantaggiato, Andrea",relazione,librettista
72772,"Trois Nocturnes, pf, op. 9","Chopin, Fryderyk",relazione,compositore
72773,"Trois valses, pf, op. 64","Chopin, Fryderyk",relazione,compositore
72774,"Concerto, Mib, ""Dumbarton Oaks""","Stravinskij, Igor'",relazione,compositore
72775,"O sacrum convivium!, coro","Messiaen, Olivier",relazione,compositore
72777,Melody,"Cage, John",relazione,compositore
72778,La guerra di Piero,"De André, Fabrizio",relazione,compositore
72779,"New York, New York","Kander, John",relazione,compositore
72779,"New York, New York","Ebb, Fred",relazione,librettista
72780,Le Carneval des animaux,"Saint-Saëns, Camille",relazione,compositore
72781,Credito Italiano Verdi,"Gentilini, Christian",relazione,compositore
72781,Credito Italiano Verdi,"Cafiso, Alessandro",relazione,compositore
72781,Credito Italiano Verdi,"Beddini, Eleonora",relazione,compositore
72781,Credito Italiano Verdi,"De Cia, Rocco",relazione,compositore
72781,Credito Italiano Verdi,"Foresi, Michele",relazione,compositore
72781,Credito Italiano Verdi,"Macaretti, Antonio",relazione,compositore
72781,Credito Italiano Verdi,"Mohammadi, Ammirabbas",relazione,compositore
72781,Credito Italiano Verdi,"Quarello, Elisa",relazione,compositore
72782,Il Trovatore ballabile,"Verdi, Giuseppe",relazione,autore delle musiche
72782,Il Trovatore ballabile,AA. VV.,relazione,compositore
72783,Spring awakening,"Wedekind, Frank",relazione,testo di
72783,Spring awakening,"Sater, Steven",relazione,librettista
72783,Spring awakening,"Sheik, Duncan",relazione,compositore
72784,Cantando sotto la pioggia,"Brown, Nacio Herb",relazione,compositore
72784,Cantando sotto la pioggia,"Freed, Arthur",relazione,compositore
72785,Arcadiana,"Adès, Thomas",relazione,compositore
72786,4° Quartetto d'archi Ritratto di Gesualdo,"Pintscher, Matthias",relazione,compositore
72787,"Quartetto, archi n. 9, op. 117, Mib","Šostakovič, Dmitrij",relazione,compositore
72788,"Concerto, pf,orch n. 23, La, K 488","Mozart, Wolfgang Amadeus",relazione,compositore
72789,"Sinfonia, orch n. 33, Sib, K 319","Mozart, Wolfgang Amadeus",relazione,compositore
72790,Danze popolari rumene,"Bartók, Béla",relazione,compositore
72791,"Quatre Mazurkas, pf, op. 33","Chopin, Fryderyk",relazione,compositore
72792,Bergakungen,"Alfvén, Hugo",relazione,compositore
72794,27'10.554'',"Cage, John",relazione,compositore
72795,Empty words,"Cage, John",relazione,compositore
72796,"Silver Streetcar for the Orchestra, triang","Lucier, Alvin",relazione,compositore
72797,"Suite for Toy Piano, percuss","Cage, John",relazione,compositore
72798,One4,"Cage, John",relazione,compositore
72799,"A Room, pf prep, trascrizione per percuss,chit el","Cage, John",relazione,compositore
72800,And the earth shall bear again,"Cage, John",relazione,compositore
72801,"In a Landscape, pf, trascrizione per percuss,basso","Cage, John",relazione,compositore
72802,Grab it!,Jacob TV,relazione,compositore
72803,An Unhappy set of Coincidences,"Polansky, Larry",relazione,compositore
72804,"Quartetto in re maggiore, 2vl,vla,vlc","Schönberg, Arnold",relazione,compositore
72805,"Trio, vl,vla,vlc, op. 45","Schönberg, Arnold",relazione,compositore
72806,"Dreizehn Kanons, coro femm, op. 113","Brahms, Johannes",relazione,compositore
72807,"Deutsches Volkslieder, sp,coro,pf, WoO 33","Brahms, Johannes",relazione,compositore
72808,Canoni,"Schönberg, Arnold",relazione,compositore
72809,"Drei Volksliedbearbeitungen, coro","Schönberg, Arnold",relazione,compositore
72810,"Drei kanonische Chöre, coro","Schönberg, Arnold",relazione,compositore
72811,"Drei Volkliedsätze, coro, op. 49","Schönberg, Arnold",relazione,compositore
72812,"Sechs Kleine Klavierstücke, pf, op. 19, trascrizione per fl,cl,pf,harm,2vl,vla,vlc,cb","Schönberg, Arnold",relazione,compositore
72813,String Quartet in Four Parts,"Cage, John",relazione,compositore
72814,Begleitungsmusik zu einer Lichtspielszene,"Schönberg, Arnold",relazione,compositore
72815,"Quartetto, archi n. 2, op. 20, Do","Haydn, Franz Joseph",relazione,compositore
72816,"Quartetto, archi n.10 op. 125, Mib, D 87","Schubert, Franz",relazione,compositore
72817,"Sette Quartetti su Le 7 ultime parole del nostro Redentore in croce, op. 51","Haydn, Franz Joseph",relazione,compositore
72819,Crepacuore,"Redeghieri, Mara",relazione,compositore
72820,Three Places in New England,"Ives, Charles",relazione,compositore
72821,Suite di danze,"Bartók, Béla",relazione,compositore
72822,Dance Symphony,"Copland, Aaron",relazione,compositore
72823,"Short ride in a fast machine, orch","Adams, John",relazione,compositore
72824,"Quartetto, archi n. 3, op. 30, Mib min.","Čajkovskij, Pëtr Il'ič",relazione,compositore
72825,"Notturno, archi, Sol","Haydn, Michael",relazione,compositore
72826,Andante cantabile,"Čajkovskij, Pëtr Il'ič",relazione,compositore
72827,Apollon Musagète,"Stravinskij, Igor'",relazione,compositore
72828,"Sonata, pf, Do min., D 958","Schubert, Franz",relazione,compositore
72829,"Due Scherzi, D 953","Schubert, Franz",relazione,compositore
72830,"Ouverture, orch, Do, D 591, Im italienischen Stil","Schubert, Franz",relazione,compositore
72831,Année de pèlerinage. I. Suisse,"Liszt, Franz",relazione,compositore
72832,Cercasi Cenerentola,"Cenci, Stefano",relazione,compositore
72832,Cercasi Cenerentola,"Marconi, Saverio",relazione,librettista
72832,Cercasi Cenerentola,"D'Orazio, Stefano",relazione,"compositore,librettista"
72833,Music for paper bags,"Pivak, L.",relazione,compositore
72834,Tubi n. 2,"Ramadori, Leonardo",relazione,compositore
72835,Cucchiai,"Saveri, Gianluca",relazione,compositore
72837,Psyco,"Hermann, Bernard",relazione,compositore
72838,Tabular Bells,"Oldfield, Mike",relazione,compositore
72839,"La vita è bella.
[Colonna sonora]","Piovani, Nicola",relazione,compositore
72840,La donna cannone,"De Gregori, Francesco",relazione,compositore
72841,Serenata rap,Jovanotti,relazione,compositore
72842,"Milo, Maya e il giro del mondo","Capaccioli, Lisa",relazione,librettista
72842,"Milo, Maya e il giro del mondo","Franceschini, Matteo",relazione,compositore
72843,Il viaggio di Milo e Maya,"Capaccioli, Lisa",relazione,librettista
72843,Il viaggio di Milo e Maya,"Franceschini, Matteo",relazione,compositore
72844,Celeste Aida,"Verdi, Giuseppe",relazione,autore delle musiche
72844,Celeste Aida,"Falasconi, Federica",relazione,autore
72844,Celeste Aida,"Marchegiano, Francesca",relazione,librettista
72845,Il vascello fantasma,"Wagner, Richard",relazione,autore delle musiche
72845,Il vascello fantasma,"Falasconi, Federica",relazione,autore
72845,Il vascello fantasma,"Premoli, Alessandra",relazione,librettista
72846,Voci vicine,"Cifariello Ciardi, Fabio",relazione,compositore
72847,"Golfi d'ombra, percuss","Romitelli, Fausto",relazione,compositore
72848,"Trash TV trance, chit el","Romitelli, Fausto",relazione,compositore
72849,"Embodying Surfaces, percuss,chit el","Manfrin, Luigi",relazione,compositore
72850,"La nostra rabbia intatta, chit el,percuss","Montalbetti, Mauro",relazione,compositore
72851,"Hortus Conclusus Primus, chit el,percuss","Rusconi, Roberto David",relazione,compositore
72852,"Primes seventeen, percuss,chit el","Nova, Riccardo",relazione,compositore
72853,Il sogno di una cosa,"Baliani, Marco",relazione,librettista
72853,Il sogno di una cosa,"Montalbetti, Mauro",relazione,compositore
72854,"Dogma 6, 6strum","Del Corno, Filippo",relazione,compositore
72855,"Her Dancing Eyes, ens","Montalbetti, Mauro",relazione,compositore
72856,"Due domeniche alla periferia dell'impero, 4strum","Romitelli, Fausto",relazione,compositore
72857,Bad Blood,"Boccadoro, Carlo",relazione,compositore
72858,"Langsamer Satz, 2vl,vla,vlc","Webern, Anton",relazione,compositore
72859,Adagio,"Schubert, Franz",relazione,compositore
72860,"Capriccio, 2vl,vla,vlc n. 9","Dvorák, Antonín",relazione,compositore
72861,"Polka, 2vl,vla,vlc","Šostakovič, Dmitrij",relazione,compositore
72862,"Quintetto, 2vl,2vla,vlc n. 3, op. 97, Mi","Dvorák, Antonín",relazione,compositore
72863,"Sonata, pf n. 2, op. 40, Si min.","Clementi, Muzio",relazione,compositore
72864,"La Valse, orch, riduzione per pf","Ravel, Maurice",relazione,compositore
72865,"Quartetto, archi, Re min., D 810, trascrizione per orch archi, Der Tod und das Mädchen","Schubert, Franz",relazione,compositore
72866,"Serenata, archi, op. 48, Do","Čajkovskij, Pëtr Il'ič",relazione,compositore
72867,Elektra,"Strauss, Richard",relazione,compositore
72868,"Billy Elliot, il Musical","John, Elton",relazione,compositore
72868,"Billy Elliot, il Musical","Hall, Lee",relazione,librettista
72868,"Billy Elliot, il Musical","Daldry, Stephen",relazione,testo di
72869,"Cinque canti senza parole, vl,pf, op. 35 bis","Prokof'ev, Sergej",relazione,compositore
72870,Il Libro della scienza della Musica,"Cantemir, Dimitrie",relazione,compositore
72871,"Concerto, pf,orch n. 2, op. 40, Re min.","Mendelssohn-Bartholdy, Felix",relazione,compositore
72872,Rapunzel,"Grimm, Jacob",relazione,testo di
72872,Rapunzel,"Grimm, Wilhelm",relazione,testo di
72872,Rapunzel,"Magnabosco, Davide",relazione,compositore
72872,Rapunzel,"Procacci, Alex",relazione,compositore
72872,Rapunzel,"Barillari, Paolo",relazione,compositore
72873,Ouverture di Alice,"Morelli, Walter",relazione,compositore
72874,"Fantasie a quattro: n. 10, Mi min.","Purcell, Henry",relazione,compositore
72875,"Fantasie a quattro: n. 6, Fa","Beethoven, Ludwig van",relazione,compositore
72876,"Fantasie a quattro: n. 7, Do min.","Purcell, Henry",relazione,compositore
72877,"Due Valzer, op. 54, B 105","Dvorák, Antonín",relazione,compositore
72878,"Divertimento, archi n. 1, op. 20, riduzione per 2vl,vla,vlc","Weiner, Leo",relazione,compositore
72879,"Quartetto, archi, op. 42, Re min.","Haydn, Franz Joseph",relazione,compositore
72880,"Quintetto, cl,2vl,vla,vlc, op. 115, Si min.","Brahms, Johannes",relazione,compositore
72881,"Quartetto n. 3, H 183","Martinu, Bohuslav",relazione,compositore
72882,"Quintetto, op. 57, Sol min.","Šostakovič, Dmitrij",relazione,compositore
72883,"Divertimento, archi, K 563, Gran Trio","Mozart, Wolfgang Amadeus",relazione,compositore
72884,"Quartetto, archi n. 5, op. 20, Fa min.","Haydn, Franz Joseph",relazione,compositore
72885,Giordano Bruno,"Filidei, Francesco",relazione,compositore
72885,Giordano Bruno,"Busellato, Stefano",relazione,librettista
72886,"Sonata Humana, cl basso,pf","Bermel, Derek",relazione,compositore
72887,"Seraf'im, sp,vl,cl,vlc,pf","Olivero, Betty",relazione,compositore
72888,"In forma di canzone d'amore, ens,live","Agostini, Andrea",relazione,compositore
72889,Canti di lavoro,AA. VV.,relazione,autore
72890,Lo stridere luttuoso degli acciai,"Guarnieri, Adriano",relazione,compositore
72890,Lo stridere luttuoso degli acciai,"Luzzi, Giorgio",relazione,librettista
72891,"Ko-Lho, fl,cl","Scelsi, Giacinto",relazione,compositore
72892,"Uversa, cor di bassetto,live","Stockhausen, Karlheinz",relazione,compositore
72893,"Breathe, ott","Fineberg, Joshua",relazione,compositore
72894,"Dialogue de l'ombre double, cl,nastro magn","Boulez, Pierre",relazione,compositore
72895,"A Pierre. Dell'azzurro silenzio, inquietum","Nono, Luigi",relazione,compositore
72896,L'eco di uno sparo,"Zamboni, Massimo",relazione,compositore
72897,T... come Turandot,"Puccini, Giacomo",relazione,autore delle musiche
72897,T... come Turandot,"Falasconi, Federica",relazione,autore
72898,The Sacred Mind of Johnny Dolphin,AA. VV.,relazione,compositore
72899,The Country that gave the freedom symbol to America,AA. VV.,relazione,autore
72900,Wagner Cirkus,"Wagner, Richard",relazione,autore delle musiche
72901,Mimì è una civetta,"Puccini, Giacomo",relazione,autore delle musiche
72901,Mimì è una civetta,"Illica, Luigi",relazione,testo di
72901,Mimì è una civetta,"Giacosa, Giuseppe",relazione,testo di
72901,Mimì è una civetta,"Mazzavillani Muti, Cristina",relazione,autore
72901,Mimì è una civetta,"Cosentino, Alessandro",relazione,compositore
72902,Nessun dorma! Briciole di Turandot,"Puccini, Giacomo",relazione,autore delle musiche
72902,Nessun dorma! Briciole di Turandot,"Falasconi, Federica",relazione,autore
72903,"Quartetto n. 1, op. 49, Do","Šostakovič, Dmitrij",relazione,compositore
72904,"Notturno, 2vl,vla,vlc,cb,pf","Serra, Luciano Maria",relazione,compositore
72905,"Laudate pueri, sp,ct,tn,bs,sp,ct,tn,bs","Palestrina, Giovanni Pierluigi da",relazione,compositore
72906,"Virgo prudentissima, sp,sp,ct,ct,tn,tn,bs","Palestrina, Giovanni Pierluigi da",relazione,compositore
72907,"Messa a quattro voci da cappella, sp,ms,ct,tn,bc","Monteverdi, Claudio",relazione,compositore
72908,"Miserere mei Deus, 9voci","Allegri, Gregorio",relazione,compositore
72909,"Recordare, Domine, 6v","Muhly, Nico",relazione,compositore
72910,"Crucifixus, 8voci","Lotti, Antonio",relazione,compositore
72911,"Crucifixus, ct,tn,tn,bs,bc","Monteverdi, Claudio",relazione,compositore
72912,"Adoramus te, Christe","Monteverdi, Claudio",relazione,compositore
72913,"Domine, ne in furore tuo, sp,sp,ct,tn,tn,bs,bc","Monteverdi, Claudio",relazione,compositore
72914,"Cantate Domino, sp,sp,ct,tn,tn,bs,bc","Monteverdi, Claudio",relazione,compositore
72915,"O nata lux, sp,ct,tn,tn,bs","Tallis, Thomas",relazione,compositore
72916,"Sonata, vl,pf n. 1, op. 78, Sol, Regensonate","Brahms, Johannes",relazione,compositore
72917,"Sinfonia, orch n. 15, op. 141, La","Šostakovič, Dmitrij",relazione,compositore
72918,"Sinfonia, orch n. 12, op. 112, Re min., L'anno 1917","Šostakovič, Dmitrij",relazione,compositore
72919,"Le ultime sette parole di Cristo sulla croce, orch, Hob:XX.1","Haydn, Franz Joseph",relazione,compositore
72920,"Fünf Sätze, trascr. orch archi, op. 5","Webern, Anton",relazione,"compositore,autore della trascrizione / riduzione"
72921,"Langsamer Satz, trascr. orch archi","Webern, Anton",relazione,compositore
72921,"Langsamer Satz, trascr. orch archi","Schwarz, Gerard",relazione,autore della trascrizione / riduzione
72922,"Dodici variazioni sul tema infantile ""Ah, vous dirais-je, Maman"", pf, op. K 265","Mozart, Wolfgang Amadeus",relazione,compositore
72924,Cantigas de Santa Maria,"Alfonso X ""el Sabio""",relazione,compositore
72928,Sister act. Il musical,"Menken, Alan",relazione,compositore
72928,Sister act. Il musical,"Slater, Glenn",relazione,librettista
