id,fullpath,compositions_id,dcTitle,composizione_entity_identifiers,composizione_uri,durata,from,to,datetext,source_id,autore_testo,autore_musica,autore_compositore,autore_opera_letteraria,autore_testi_secondari,adattamento_musicale,autore_musica_clean,autore_testo_clean,autore_opera_letteraria.1,literary_author_name,literary_author_id,wikidata_entity_id,operaLabel,character_wikidata_id,character_name,voice_type,character_gender,Anno
teatro_regio_41329,"/Composizioni (52556)/Orée-Oraison Hors-Raison per due violini, viola e due violoncelli (41329)",41329,"Orée-Oraison Hors-Raison per due violini, viola e due violoncelli",,,,1999-01-01,1999-12-31,01-01-1999 - 31-12-1999,object_id_1690,,/Voci di autorità/Persone/Jean-Paul Dessy (5573),,,,,Jean-Paul Dessy,,,,,,,,,,,1999
teatro_regio_41330,"/Composizioni (52556)/La pluma de hu per flauto, clarinetto, tastiera, due violini, viola e violoncello (41330)",41330,"La pluma de hu per flauto, clarinetto, tastiera, due violini, viola e violoncello",,,,1999-01-01,1999-12-31,01-01-1999 - 31-12-1999,object_id_1691,,/Voci di autorità/Persone/José Manuel Lopez (5589),,,,,José Manuel Lopez,,,,,,,,,,,1999
teatro_regio_41331,"/Composizioni (52556)/Blood on the floor, painting 1986 per flauto, clarinetto, tastiera, due violini, chitarra elettrica, viola, violoncello e elettronica (41331)",41331,"Blood on the floor, painting 1986 per flauto, clarinetto, tastiera, due violini, chitarra elettrica, viola, violoncello e elettronica",,,,1986-01-01,1999-12-31,01-01-1986 - 31-12-1999,object_id_1692,,/Voci di autorità/Persone/Fausto Romitelli (4995),,,,,Fausto Romitelli,,,,,,,,,,,1999
teatro_regio_41332,/Composizioni (52556)/Sesto libro di madrigali a 5 voci (41332),41332,Sesto libro di madrigali a 5 voci,,,,,,,object_id_1693,,/Voci di autorità/Persone/Carlo Gesualdo (4557),,,,,Carlo Gesualdo,,,,,,,,,,,
teatro_regio_41333,/Composizioni (52556)/Quinto libro dei madrigali a 5 voci (41333),41333,Quinto libro dei madrigali a 5 voci,,,,1611-01-01,1611-12-31,01-01-1611 - 31-12-1611,object_id_1696,,/Voci di autorità/Persone/Carlo Gesualdo (4557),,,,,Carlo Gesualdo,,,,,,,,,,,1611
teatro_regio_41334,/Composizioni (52556)/Djamila Boupacha (41334),41334,Djamila Boupacha,,,,,,,object_id_1702,,/Voci di autorità/Persone/Luigi Nono (3638),,,,,Luigi Nono,,,,,,,,,,,
teatro_regio_41335,/Composizioni (52556)/Donde estas hermano? (41335),41335,Donde estas hermano?,,,,,,,object_id_1703,,/Voci di autorità/Persone/Luigi Nono (3638),,,,,Luigi Nono,,,,,,,,,,,
teatro_regio_41336,/Composizioni (52556)/L'alibi della parola per quattro voci maschili (41336),41336,L'alibi della parola per quattro voci maschili,,,,,,,object_id_1704,,/Voci di autorità/Persone/Salvatore Sciarrino (4186),,,,,Salvatore Sciarrino,,,,,,,,,,,
teatro_regio_41337,/Composizioni (52556)/Tre canti senza pietre per sette voci (41337),41337,Tre canti senza pietre per sette voci,,,,,,,object_id_1705,,/Voci di autorità/Persone/Salvatore Sciarrino (4186),,,,,Salvatore Sciarrino,,,,,,,,,,,
teatro_regio_41338,/Composizioni (52556)/Pasolini nell'era di internet (41338),41338,Pasolini nell'era di internet,,,,,,,object_id_1706,,/Voci di autorità/Persone/Nello Toscano (5598),,,,,Nello Toscano,,,,,,,,,,,
teatro_regio_41339,/Composizioni (52556)/Liolà (41339),41339,Liolà,,,,1916-01-01,1916-12-31,01-01-1916 - 31-12-1916,object_id_1707,,/Voci di autorità/Persone/Luigi Pirandello (5363),,,,,Luigi Pirandello,,,,,,,,,,,1916
teatro_regio_41340,/Composizioni (52556)/Casa di bambola (41340),41340,Casa di bambola,,,,1879-01-01,1879-12-31,01-01-1879 - 31-12-1879,object_id_1708,,/Voci di autorità/Persone/Henrik Ibsen (3839),,,,,Henrik Ibsen,,,,,,,,,,,1879
teatro_regio_41341,/Composizioni (52556)/Moondata (41341),41341,Moondata,,,,,,,object_id_1709,,/Voci di autorità/Persone/Mario Garuti (3627),"/Voci di autorità/Persone/Stefano Carrara (5569),/Voci di autorità/Persone/Armando Lazzaroni (5578)",,,,Mario Garuti,,,,,,,,,,,
teatro_regio_41342,/Composizioni (52556)/Tremori (41342),41342,Tremori,,,,,,,object_id_1710,,/Voci di autorità/Enti/Opus 5 (5579),,,,,,,,,,,,,,,,
teatro_regio_41343,/Composizioni (52556)/Labyrinth (41343),41343,Labyrinth,Q6467720,https://www.wikidata.org/wiki/Q6467720,,,,,object_id_1711,,/Voci di autorità/Enti/Opus 5 (5579),,,,,,,,,,Q6467720,Labyrinth,,,,,
teatro_regio_41344,/Composizioni (52556)/Different colours (41344),41344,Different colours,,,,,,,object_id_1712,,/Voci di autorità/Enti/Opus 5 (5579),,,,,,,,,,,,,,,,
teatro_regio_41345,/Composizioni (52556)/Études Australes (41345),41345,Études Australes,,,,,,,object_id_1713,,/Voci di autorità/Persone/John Cage (3630),,,,,John Cage,,,,,,,,,,,
teatro_regio_41346,/Composizioni (52556)/Tierkreis (41346),41346,Tierkreis,,,,,,,object_id_1714,,/Voci di autorità/Persone/Karlheinz Stockhausen (3629),,,,,Karlheinz Stockhausen,,,,,,,,,,,
teatro_regio_41347,/Composizioni (52556)/Anything (41347),41347,Anything,,,,,,,object_id_1715,,/Voci di autorità/Persone/Frank Vincent Zappa (3653),,,,,Frank Vincent Zappa,,,,,,,,,,,
teatro_regio_41348,/Composizioni (52556)/How could I be such a fool (41348),41348,How could I be such a fool,,,,,,,object_id_1718,,/Voci di autorità/Persone/Frank Vincent Zappa (3653),,,,,Frank Vincent Zappa,,,,,,,,,,,
teatro_regio_41349,/Composizioni (52556)/Let's make the water turn black (41349),41349,Let's make the water turn black,,,,,,,object_id_1721,,/Voci di autorità/Persone/Frank Vincent Zappa (3653),,,,,Frank Vincent Zappa,,,,,,,,,,,
teatro_regio_41350,/Composizioni (52556)/Outside now (41350),41350,Outside now,,,,,,,object_id_1723,,/Voci di autorità/Persone/Frank Vincent Zappa (3653),,,,,Frank Vincent Zappa,,,,,,,,,,,
teatro_regio_41351,/Composizioni (52556)/Pygmy twylyte (41351),41351,Pygmy twylyte,,,,,,,object_id_1724,,/Voci di autorità/Persone/Frank Vincent Zappa (3653),,,,,Frank Vincent Zappa,,,,,,,,,,,
teatro_regio_41352,/Composizioni (52556)/You are what you is (41352),41352,You are what you is,,,,1981-01-01,1981-12-31,01-01-1981 - 31-12-1981,object_id_1729,,/Voci di autorità/Persone/Frank Vincent Zappa (3653),,,,,Frank Vincent Zappa,,,,,,,,,,,1981
teatro_regio_41353,"/Composizioni (52556)/Sfinge della casa, La (41353)",41353,"Sfinge della casa, La",,,,,,,object_id_1730,,/Voci di autorità/Persone/Giorgio Casadei (5570),,,,,Giorgio Casadei,,,,,,,,,,,
teatro_regio_41354,/Composizioni (52556)/Nebula (41354),41354,Nebula,,,,,,,object_id_1731,,/Voci di autorità/Persone/Giorgio Casadei (5570),,,,,Giorgio Casadei,,,,,,,,,,,
teatro_regio_41355,"/Composizioni (52556)/Simpson, The (41355)",41355,"Simpson, The",,,,,,,object_id_1732,,/Voci di autorità/Persone/Danny Elfman (5574),,,,,Danny Elfman,,,,,,,,,,,
teatro_regio_41356,/Composizioni (52556)/Sleep Dirt (41356),41356,Sleep Dirt,,,,1979-01-01,1979-12-31,01-01-1979 - 31-12-1979,object_id_1733,,/Voci di autorità/Persone/Frank Vincent Zappa (3653),,,,,Frank Vincent Zappa,,,,,,,,,,,1979
teatro_regio_41357,/Composizioni (52556)/Burnt weeny sandwich (41357),41357,Burnt weeny sandwich,,,,1969-01-01,1969-12-31,01-01-1969 - 31-12-1969,object_id_1734,,/Voci di autorità/Persone/Frank Vincent Zappa (3653),,,,,Frank Vincent Zappa,,,,,,,,,,,1969
teatro_regio_41358,/Composizioni (52556)/Ship arriving too late to save a drowning witch (41358),41358,Ship arriving too late to save a drowning witch,,,,1982-01-01,1982-12-31,01-01-1982 - 31-12-1982,object_id_1735,,/Voci di autorità/Persone/Frank Vincent Zappa (3653),,,,,Frank Vincent Zappa,,,,,,,,,,,1982
teatro_regio_41359,/Composizioni (52556)/Weasels ripped my flesh (41359),41359,Weasels ripped my flesh,,,,1970-01-01,1970-12-31,01-01-1970 - 31-12-1970,object_id_1736,,/Voci di autorità/Persone/Frank Vincent Zappa (3653),,,,,Frank Vincent Zappa,,,,,,,,,,,1970
teatro_regio_41360,/Composizioni (52556)/Studio tan (41360),41360,Studio tan,,,,1978-01-01,1978-12-31,01-01-1978 - 31-12-1978,object_id_1737,,/Voci di autorità/Persone/Frank Vincent Zappa (3653),,,,,Frank Vincent Zappa,,,,,,,,,,,1978
teatro_regio_41361,/Composizioni (52556)/Zappa in New York (41361),41361,Zappa in New York,,,,1978-01-01,1978-12-31,01-01-1978 - 31-12-1978,object_id_1738,,/Voci di autorità/Persone/Frank Vincent Zappa (3653),,,,,Frank Vincent Zappa,,,,,,,,,,,1978
teatro_regio_41362,/Composizioni (52556)/Mystery disc - Box one (41362),41362,Mystery disc - Box one,,,,1985-01-01,1985-12-31,01-01-1985 - 31-12-1985,object_id_1739,,/Voci di autorità/Persone/Frank Vincent Zappa (3653),,,,,Frank Vincent Zappa,,,,,,,,,,,1985
teatro_regio_41363,/Composizioni (52556)/Zoot allures (41363),41363,Zoot allures,,,,1976-01-01,1976-12-31,01-01-1976 - 31-12-1976,object_id_1740,,/Voci di autorità/Persone/Frank Vincent Zappa (3653),,,,,Frank Vincent Zappa,,,,,,,,,,,1976
teatro_regio_41364,/Composizioni (52556)/Joe's garage act II (41364),41364,Joe's garage act II,,,,1979-01-01,1979-12-31,01-01-1979 - 31-12-1979,object_id_1743,,/Voci di autorità/Persone/Frank Vincent Zappa (3653),,,,,Frank Vincent Zappa,,,,,,,,,,,1979
teatro_regio_41365,"/Composizioni (52556)/String Quartet, n. 4 (41365)",41365,"String Quartet, n. 4",,,,,,,object_id_1746,,/Voci di autorità/Persone/Elliott Carter (4708),,,,,Elliott Carter,,,,,,,,,,,
teatro_regio_41366,"/Composizioni (52556)/III Quartetto per archi, op. 22 (41366)",41366,"III Quartetto per archi, op. 22",,,,1922-01-01,1922-12-31,01-01-1922 - 31-12-1922,object_id_1747,,/Voci di autorità/Persone/Paul Hindemith (5651),,,,,Paul Hindemith,,,,,,,,,,,1922
teatro_regio_41367,"/Composizioni (52556)/Quartetto, op. 1 (41367)",41367,"Quartetto, op. 1",,,,1924-01-01,1924-12-31,01-01-1924 - 31-12-1924,object_id_1748,,/Voci di autorità/Persone/Leoš Janáček (2548),,,,,Leoš Janáček,,,,,,,,,,,1924
teatro_regio_41368,"/Composizioni (52556)/Quartetto, n. 7 (41368)",41368,"Quartetto, n. 7",,,,,,,object_id_1749,,/Voci di autorità/Persone/Salvatore Sciarrino (4186),,,,,Salvatore Sciarrino,,,,,,,,,,,
teatro_regio_41369,"/Composizioni (52556)/Cinque pezzi per due violini, viola e violoncello, op. 5 (41369)",41369,"Cinque pezzi per due violini, viola e violoncello, op. 5",,,,1907-01-01,1907-12-31,01-01-1907 - 31-12-1907,object_id_1750,,/Voci di autorità/Persone/Anton Webern (4037),,,,,Anton Webern,,,,,,,,,,,1907
teatro_regio_41370,"/Composizioni (52556)/Sei Bagatelle per due violini, viola e violoncello, op. 9 (41370)",41370,"Sei Bagatelle per due violini, viola e violoncello, op. 9",,,,1911-01-01,1913-12-31,01-01-1911 - 31-12-1913,object_id_1751,,/Voci di autorità/Persone/Anton Webern (4037),,,,,Anton Webern,,,,,,,,,,,1913
teatro_regio_41371,"/Composizioni (52556)/Quartetto per archi in re maggiore, KV 499 (41371)",41371,"Quartetto per archi in re maggiore, KV 499",,,,,,,object_id_1752,,/Voci di autorità/Persone/Wolfgang Amadeus Mozart (2562),,,,,Wolfgang Amadeus Mozart,,,,,,,,,,,
teatro_regio_41372,"/Composizioni (52556)/Quartetto per archi in fa maggiore, KV 590 (41372)",41372,"Quartetto per archi in fa maggiore, KV 590",,,,,,,object_id_1753,,/Voci di autorità/Persone/Wolfgang Amadeus Mozart (2562),,,,,Wolfgang Amadeus Mozart,,,,,,,,,,,
teatro_regio_41373,"/Composizioni (52556)/Quartetto per archi in sol minore, op. 10 (41373)",41373,"Quartetto per archi in sol minore, op. 10",,,,1893-01-01,1893-12-31,01-01-1893 - 31-12-1893,object_id_1754,,/Voci di autorità/Persone/Achille-Claude Debussy (2520),,,,,Achille-Claude Debussy,,,,,,,,,,,1893
teatro_regio_41374,"/Composizioni (52556)/Quartetto, op. 10, n. 2 (41374)",41374,"Quartetto, op. 10, n. 2",,,,1916-01-01,1918-12-31,01-01-1916 - 31-12-1918,object_id_1755,,/Voci di autorità/Persone/Zoltán Kodály (4658),,,,,Zoltán Kodály,,,,,,,,,,,1918
teatro_regio_41375,"/Composizioni (52556)/Quartetto per archi, n. 1 (41375)",41375,"Quartetto per archi, n. 1",,,,,,,object_id_1756,,/Voci di autorità/Persone/Witold Lutosławski (4747),,,,,Witold Lutosławski,,,,,,,,,,,
teatro_regio_41376,/Composizioni (52556)/Johan Padan a la descoverta de le Americhe (41376),41376,Johan Padan a la descoverta de le Americhe,,,,1991-01-01,1991-12-31,01-01-1991 - 31-12-1991,object_id_1758,,/Voci di autorità/Persone/Dario Fo (5202),,,,,Dario Fo,,,,,,,,,,,1991
teatro_regio_41377,/Composizioni (52556)/Caro bugiardo (41377),41377,Caro bugiardo,,,,,,,object_id_1759,,/Voci di autorità/Persone/Jerome Kilty (5657),,,,,Jerome Kilty,,,,,,,,,,,
teatro_regio_41378,"/Composizioni (52556)/Giganti della montagna, I (41378)",41378,"Giganti della montagna, I",,,,1937-01-01,1937-12-31,01-01-1937 - 31-12-1937,object_id_1760,,/Voci di autorità/Persone/Luigi Pirandello (5363),,,,,Luigi Pirandello,,,,,,,,,,,1937
teatro_regio_41379,"/Composizioni (52556)/Quartetto per archi in si bemolle maggiore, KV 589 (41379)",41379,"Quartetto per archi in si bemolle maggiore, KV 589",,,,,,,object_id_1762,,/Voci di autorità/Persone/Wolfgang Amadeus Mozart (2562),,,,,Wolfgang Amadeus Mozart,,,,,,,,,,,
teatro_regio_41380,"/Composizioni (52556)/Quartetto per archi in re minore, KV 421 (41380)",41380,"Quartetto per archi in re minore, KV 421",,,,,,,object_id_1763,,/Voci di autorità/Persone/Wolfgang Amadeus Mozart (2562),,,,,Wolfgang Amadeus Mozart,,,,,,,,,,,
teatro_regio_41381,"/Composizioni (52556)/Quartetto per archi in sol maggiore, op. post. 161, D 887 (41381)",41381,"Quartetto per archi in sol maggiore, op. post. 161, D 887",,,,1826-01-01,1826-12-31,01-01-1826 - 31-12-1826,object_id_1764,,/Voci di autorità/Persone/Franz Schubert (3345),,,,,Franz Schubert,,,,,,,,,,,1826
teatro_regio_41382,"/Composizioni (52556)/Quartetto per archi in la minore, op. 29, n. 1, D 804 (41382)",41382,"Quartetto per archi in la minore, op. 29, n. 1, D 804",,,,1824-01-01,1824-12-31,01-01-1824 - 31-12-1824,object_id_1765,,/Voci di autorità/Persone/Franz Schubert (3345),,,,,Franz Schubert,,,,,,,,,,,1824
teatro_regio_41383,/Composizioni (52556)/Sette spose per sette fratelli (41383),41383,Sette spose per sette fratelli,,,,,,,object_id_1766,,/Voci di autorità/Persone/Lawrence Kasha (5677),"/Voci di autorità/Persone/David Landay (5678),/Voci di autorità/Persone/Johnny Mercer (5679),/Voci di autorità/Persone/Gene DePaul (5680)",,,,Lawrence Kasha,,,,,,,,,,,
teatro_regio_41384,"/Composizioni (52556)/Kunst der Fuge, Die, BWV 1080 (41384)",41384,"Kunst der Fuge, Die, BWV 1080",,,,1745-01-01,1750-12-31,01-01-1745 - 31-12-1750,object_id_1767,,/Voci di autorità/Persone/Johann Sebastian Bach (3362),,,,,Johann Sebastian Bach,,,,,,,,,,,1750
teatro_regio_41385,/Composizioni (52556)/Sinfonia n. 4 in mi minore op. 98 (41385),41385,Sinfonia n. 4 in mi minore op. 98,,,,1884-01-01,1885-12-31,01-01-1884 - 31-12-1885,object_id_1768,,/Voci di autorità/Persone/Johannes Brahms (3452),,,,,Johannes Brahms,,,,,,,,,,,1885
teatro_regio_41386,/Composizioni (52556)/Ungarische Tänze per pianoforte a quattro mani (41386),41386,Ungarische Tänze per pianoforte a quattro mani,,,,1873-01-01,1873-12-31,01-01-1873 - 31-12-1873,object_id_1769,,/Voci di autorità/Persone/Johannes Brahms (3452),,,,,Johannes Brahms,,,,,,,,,,,1873
teatro_regio_41387,/Composizioni (52556)/Se devi dire una bugia dilla grossa (41387),41387,Se devi dire una bugia dilla grossa,,,,,,,object_id_1770,,/Voci di autorità/Persone/Ray Cooney (5710),,,,,Ray Cooney,,,,,,,,,,,
teatro_regio_41388,/Composizioni (52556)/Antonio Ligabue (41388),41388,Antonio Ligabue,,,,,,,object_id_1771,,/Voci di autorità/Persone/Monica Casadei (5713),,,,,Monica Casadei,,,,,,,,,,,
teatro_regio_41389,"/Composizioni (52556)/Canzoni e improvvisazioni per voce maschile, chitarra e tromba (41389)",41389,"Canzoni e improvvisazioni per voce maschile, chitarra e tromba",,,,,,,object_id_1772,,/Voci di autorità/Persone/Gianmaria Testa (10553),/Voci di autorità/Persone/Paolo Fresu (10552),,,,Gianmaria Testa,,,,,,,,,,,
teatro_regio_41390,/Composizioni (52556)/Berlin im Licht Song per voce recitante e orchestra (41390),41390,Berlin im Licht Song per voce recitante e orchestra,,,,1928-01-01,1928-12-31,01-01-1928 - 31-12-1928,object_id_1773,,/Voci di autorità/Persone/Kurt Weill (3994),,,,,Kurt Weill,,,,,,,,,,,1928
teatro_regio_41391,"/Composizioni (52556)/Concerto per violino e strumenti a fiato per violino e strumenti a fiato, op. 12 (41391)",41391,"Concerto per violino e strumenti a fiato per violino e strumenti a fiato, op. 12",,,,1924-01-01,1924-12-31,01-01-1924 - 31-12-1924,object_id_1774,,/Voci di autorità/Persone/Kurt Weill (3994),,,,,Kurt Weill,,,,,,,,,,,1924
teatro_regio_41392,/Composizioni (52556)/Marie Galante (41392),41392,Marie Galante,,,,1934-01-01,1934-12-31,01-01-1934 - 31-12-1934,object_id_1776,,/Voci di autorità/Persone/Kurt Weill (3994),,,,,Kurt Weill,,,,,,,,,,,1934
teatro_regio_41393,"/Composizioni (52556)/Vom Tod im Wald per basso e dieci strumenti a fiato, op. 23 (41393)",41393,"Vom Tod im Wald per basso e dieci strumenti a fiato, op. 23",,,,,,,object_id_1777,,/Voci di autorità/Persone/Kurt Weill (3994),,,,,Kurt Weill,,,,,,,,,,,
teatro_regio_41394,/Composizioni (52556)/Öl-Musik per voce recitante e strumenti a fiato (41394),41394,Öl-Musik per voce recitante e strumenti a fiato,,,,1928-01-01,1928-12-31,01-01-1928 - 31-12-1928,object_id_1778,,/Voci di autorità/Persone/Kurt Weill (3994),,,,,Kurt Weill,,,,,,,,,,,1928
teatro_regio_41395,/Composizioni (52556)/Kleine Dreigroschenmusik per orchestra di strumenti a fiato (41395),41395,Kleine Dreigroschenmusik per orchestra di strumenti a fiato,,,,1929-01-01,1929-12-31,01-01-1929 - 31-12-1929,object_id_1779,,/Voci di autorità/Persone/Kurt Weill (3994),,,,,Kurt Weill,,,,,,,,,,,1929
teatro_regio_41396,/Composizioni (52556)/Sogno di una notte di mezza estate (41396),41396,Sogno di una notte di mezza estate,,,,2000-10-31,2000-10-31,31-10-2000 - 31-10-2000,object_id_1780,,/Voci di autorità/Persone/Mauro Bigonzetti (3757),/Voci di autorità/Persone/Elvis Costello (5728),,,,Mauro Bigonzetti,,,,,,,,,,,2000
teatro_regio_41397,/Composizioni (52556)/Concerto in re maggiore per violino e orchestra op. 61 (41397),41397,Concerto in re maggiore per violino e orchestra op. 61,,,,1806-01-01,1806-12-31,01-01-1806 - 31-12-1806,object_id_1781,,/Voci di autorità/Persone/Ludwig van Beethoven (2529),,,,,Ludwig van Beethoven,,,,,,,,,,,1806
teatro_regio_41398,"/Composizioni (52556)/Rondo per violino e archi, D 438 (41398)",41398,"Rondo per violino e archi, D 438",,,,1816-01-01,1816-12-31,01-01-1816 - 31-12-1816,object_id_1782,,/Voci di autorità/Persone/Franz Schubert (3345),,,,,Franz Schubert,,,,,,,,,,,1816
teatro_regio_41399,/Composizioni (52556)/Canto degli Italiani (41399),41399,Canto degli Italiani,,,,,,,object_id_1783,,/Voci di autorità/Persone/Michele Novaro (5746),,,,,Michele Novaro,,,,,,,,,,,
teatro_regio_41400,/Composizioni (52556)/Quarto Concerto per violino e orchestra in re minore (41400),41400,Quarto Concerto per violino e orchestra in re minore,,,,1829-01-01,1829-12-31,01-01-1829 - 31-12-1829,object_id_1785,,/Voci di autorità/Persone/Niccolò Paganini (3418),,,,,Niccolò Paganini,,,,,,,,,,,1829
teatro_regio_41401,/Composizioni (52556)/Sinfonia n. 4 in la maggiore op. 90 (“Italiana”) (41401),41401,Sinfonia n. 4 in la maggiore op. 90 (“Italiana”),,,,1830-01-01,1830-12-31,01-01-1830 - 31-12-1830,object_id_1786,,/Voci di autorità/Persone/Felix Mendelssohn Bartholdy (3424),,,,,Felix Mendelssohn Bartholdy,,,,,,,,,,,1830
teatro_regio_41402,/Composizioni (52556)/Monsieur Malaussène (41402),41402,Monsieur Malaussène,,,,,,,object_id_1787,,/Voci di autorità/Persone/Daniel Pennac (5753),,,,,Daniel Pennac,,,,,,,,,,,
teatro_regio_41403,"/Composizioni (52556)/Der Tanz per soprano, contralto, tenore, basso e pianoforte, D 826 (41403)",41403,"Der Tanz per soprano, contralto, tenore, basso e pianoforte, D 826",,,,1828-01-01,1828-12-31,01-01-1828 - 31-12-1828,object_id_1788,,/Voci di autorità/Persone/Franz Schubert (3345),,,,,Franz Schubert,,,,,,,,,,,1828
teatro_regio_41404,"/Composizioni (52556)/Hymne an den Unendlichen per soprano, contralto, tenore, basso e pianoforte, op. 112, n. 3, D 232 (41404)",41404,"Hymne an den Unendlichen per soprano, contralto, tenore, basso e pianoforte, op. 112, n. 3, D 232",,,,1815-07-11,1815-07-11,11-07-1815 - 11-07-1815,object_id_1789,,/Voci di autorità/Persone/Franz Schubert (3345),,,,,Franz Schubert,,,,,,,,,,,1815
teatro_regio_41405,"/Composizioni (52556)/Widerspruch per due tenori, due bassi e pianoforte, op. 105, n. 1, D 865 (41405)",41405,"Widerspruch per due tenori, due bassi e pianoforte, op. 105, n. 1, D 865",,,,1826-01-01,1826-12-31,01-01-1826 - 31-12-1826,object_id_1790,,/Voci di autorità/Persone/Franz Schubert (3345),,,,,Franz Schubert,,,,,,,,,,,1826
teatro_regio_41406,"/Composizioni (52556)/Die Nacht per due tenori, due bassi e pianoforte, op. 17, n. 4, D 983C (41406)",41406,"Die Nacht per due tenori, due bassi e pianoforte, op. 17, n. 4, D 983C",,,,1822-01-01,1822-12-31,01-01-1822 - 31-12-1822,object_id_1791,,/Voci di autorità/Persone/Franz Schubert (3345),,,,,Franz Schubert,,,,,,,,,,,1822
teatro_regio_41407,"/Composizioni (52556)/Sette Fantasie per pianoforte, op. 116 (41407)",41407,"Sette Fantasie per pianoforte, op. 116",,,,1891-01-01,1891-12-31,01-01-1891 - 31-12-1891,object_id_1792,,/Voci di autorità/Persone/Johannes Brahms (3452),,,,,Johannes Brahms,,,,,,,,,,,1891
teatro_regio_41408,/Composizioni (52556)/Quattro Quartetti vocali op. 92 (41408),41408,Quattro Quartetti vocali op. 92,,,,1877-01-01,1884-12-31,01-01-1877 - 31-12-1884,object_id_1794,,/Voci di autorità/Persone/Johannes Brahms (3452),,,,,Johannes Brahms,,,,,,,,,,,1884
teatro_regio_41409,/Composizioni (52556)/Klage um Ali Bey per coro femminile (o due tenori e basso) e pianoforte (41409),41409,Klage um Ali Bey per coro femminile (o due tenori e basso) e pianoforte,,,,1815-01-01,1815-12-31,01-01-1815 - 31-12-1815,object_id_1796,,/Voci di autorità/Persone/Franz Schubert (3345),,,,,Franz Schubert,,,,,,,,,,,1815
teatro_regio_41410,"/Composizioni (52556)/Das Leben per due soprani, contralto e pianoforte, D 269 (41410)",41410,"Das Leben per due soprani, contralto e pianoforte, D 269",,,,1815-08-28,1815-08-28,28-08-1815 - 28-08-1815,object_id_1797,,/Voci di autorità/Persone/Franz Schubert (3345),,,,,Franz Schubert,,,,,,,,,,,1815
teatro_regio_41411,"/Composizioni (52556)/Die Geselligkeit (Lebenslust) per soprano, contralto, tenore, basso e pianoforte, D 619 (41411)",41411,"Die Geselligkeit (Lebenslust) per soprano, contralto, tenore, basso e pianoforte, D 619",,,,1818-01-01,1818-12-31,01-01-1818 - 31-12-1818,object_id_1798,,/Voci di autorità/Persone/Franz Schubert (3345),,,,,Franz Schubert,,,,,,,,,,,1818
teatro_regio_41412,"/Composizioni (52556)/An die Sonne per soprano, contralto, tenore, basso e pianoforte (41412)",41412,"An die Sonne per soprano, contralto, tenore, basso e pianoforte",,,,1816-01-01,1816-12-31,01-01-1816 - 31-12-1816,object_id_1799,,/Voci di autorità/Persone/Franz Schubert (3345),,,,,Franz Schubert,,,,,,,,,,,1816
teatro_regio_41413,"/Composizioni (52556)/Grande polonaise brillante précédée d'un Andante spianato per due flauti, due oboi, due clarinetti, due fagotti, due corni, trombone, timpano e archi, op. 22, n. 6 (41413)",41413,"Grande polonaise brillante précédée d'un Andante spianato per due flauti, due oboi, due clarinetti, due fagotti, due corni, trombone, timpano e archi, op. 22, n. 6",,,,1830-01-01,1830-12-31,01-01-1830 - 31-12-1830,object_id_1800,,/Voci di autorità/Persone/Fryderyk Chopin (3398),,,,,Fryderyk Chopin,,,,,,,,,,,1830
teatro_regio_41414,"/Composizioni (52556)/Impromptu, op. 51, n. 3 (41414)",41414,"Impromptu, op. 51, n. 3",,,,1842-01-01,1842-12-31,01-01-1842 - 31-12-1842,object_id_1801,,/Voci di autorità/Persone/Fryderyk Chopin (3398),,,,,Fryderyk Chopin,,,,,,,,,,,1842
teatro_regio_41415,"/Composizioni (52556)/Grande valse in la bemolle maggiore, op. 42, n. 5 (41415)",41415,"Grande valse in la bemolle maggiore, op. 42, n. 5",,,,1840-01-01,1840-12-31,01-01-1840 - 31-12-1840,object_id_1802,,/Voci di autorità/Persone/Fryderyk Chopin (3398),,,,,Fryderyk Chopin,,,,,,,,,,,1840
teatro_regio_41416,"/Composizioni (52556)/Scherzo per pianoforte in do diesis minore, op. 39, n. 3 (41416)",41416,"Scherzo per pianoforte in do diesis minore, op. 39, n. 3",,,,1838-01-01,1838-12-31,01-01-1838 - 31-12-1838,object_id_1807,,/Voci di autorità/Persone/Fryderyk Chopin (3398),,,,,Fryderyk Chopin,,,,,,,,,,,1838
teatro_regio_41417,"/Composizioni (52556)/Trois nocturnes, op. 9 (41417)",41417,"Trois nocturnes, op. 9",,,,1830-01-01,1830-12-31,01-01-1830 - 31-12-1830,object_id_1808,,/Voci di autorità/Persone/Fryderyk Chopin (3398),,,,,Fryderyk Chopin,,,,,,,,,,,1830
teatro_regio_41418,"/Composizioni (52556)/Quatre mazurkas, op. 17 (41418)",41418,"Quatre mazurkas, op. 17",,,,1832-01-01,1832-12-31,01-01-1832 - 31-12-1832,object_id_1810,,/Voci di autorità/Persone/Fryderyk Chopin (3398),,,,,Fryderyk Chopin,,,,,,,,,,,1832
teatro_regio_41419,"/Composizioni (52556)/Sonata in si bemolle minore, op. 35, n. 2 (41419)",41419,"Sonata in si bemolle minore, op. 35, n. 2",,,,1838-01-01,1838-12-31,01-01-1838 - 31-12-1838,object_id_1811,,/Voci di autorità/Persone/Fryderyk Chopin (3398),,,,,Fryderyk Chopin,,,,,,,,,,,1838
