id_recita,personaggio,personaggio_voce,interprete,interprete_id,ruolo
60190,Nina Zarecnaja,attore,"Moriconi, Valeria",10114,interprete
60190,Konstantin Gavrilovic Treplev,attore,"Pani, Corrado",10115,interprete
60190,Boris Alkseevic Trigorin,attore,"Mauri, Glauco",11521,interprete
60190,Evgenij Sergeevic Dorn,attore,"Galavotti, Gianni",14148,interprete
60190,Irina Nikolaevna Arkadina,attore,"Brignone, Lilla",17525,interprete
60190,Jakov,attore,"Piano, Alfredo",19102,interprete
60190,Semen Semenovic Medvedenko,attore,"Castellaneta, Donato",20070,interprete
60190,Petr Nikolaevic Sorin,attore,"Pavese, Nino",20578,interprete
60190,,attore,"Baroni, Carlo",21622,interprete
60190,Polina Andreevna,attore,"Giovine, Enza",22238,interprete
60190,,attore,"Zavvaria, Adelaide",22239,interprete
60190,Mascia,attore,"Innocenti, Adriana",31534,interprete
60190,Ilja Samraev,attore,"Battain, Alvise",31562,interprete
60191,Miss Furnival,attore,"Piaz, Gianna",11768,interprete
60191,Cleo,attore,"Guarnieri, Annamaria",12081,interprete
60191,Shuppanzig,attore,"Croccolo, Carlo",12184,interprete
60191,Carol Melkett,attore,"Vukotic, Milena",12602,interprete
60191,George Bamberger,attore,"Penne, Raimondo",16082,interprete
60191,Harold Gorringe,attore,"Bonagura, Gianni",16208,interprete
60191,Brindsley Miller,attore,"Giannini, Giancarlo",21272,interprete
60191,Colonnello Melkett,attore,"Pavese, Luigi",22242,interprete
60192,,attore,"Sbragia, Giancarlo",12037,interprete
60192,,attore,"Mariani, Mario",12646,interprete
60192,,attore,"Marchese, Bob",12647,interprete
60192,,attore,"Bologna, Ugo",18984,interprete
60192,,attore,"Centanin, Gino",20517,interprete
60192,,attore,"Tusco, Marcello",20518,interprete
60192,,attore,"Mantesi, Gianni",20566,interprete
60192,,attore,"Bonora, Giorgio",20655,interprete
60192,,attore,"Albertini, Edda",20935,interprete
60192,,attore,"Bartolucci, Gastone",21340,interprete
60192,,attore,"Girola, Giulio",21343,interprete
60192,,attore,"Caiati, Fernando",21854,interprete
60192,,attore,"Mignone, Carla",22244,interprete
60192,,attore,"Troni, Umberto",22245,interprete
60192,,attore,"Varisco, Remo",22246,interprete
60193,Tobia,attore,"Stoppa, Paolo",16196,interprete
60193,Julia,attore,"Mammi, Fulvia",20116,interprete
60193,Claire,attore,"Morelli, Rina",20531,interprete
60193,Agnes,attore,"Ferrati, Sarah",21678,interprete
60193,Harry,attore,"Pagliarini, Giuseppe",22247,interprete
60193,Edna,attore,"Zacconi, Ernes",22248,interprete
60194,,attore,"Sbragia, Giancarlo",12037,interprete
60194,,attore,"Mariani, Mario",12646,interprete
60194,,attore,"Marchese, Bob",12647,interprete
60194,,attore,"Bologna, Ugo",18984,interprete
60194,,attore,"Centanin, Gino",20517,interprete
60194,,attore,"Tusco, Marcello",20518,interprete
60194,,attore,"Mantesi, Gianni",20566,interprete
60194,,attore,"Bonora, Giorgio",20655,interprete
60194,,attore,"Albertini, Edda",20935,interprete
60194,,attore,"Bartolucci, Gastone",21340,interprete
60194,,attore,"Girola, Giulio",21343,interprete
60194,,attore,"Caiati, Fernando",21854,interprete
60194,,attore,"Mignone, Carla",22244,interprete
60194,,attore,"Troni, Umberto",22245,interprete
60194,,attore,"Varisco, Remo",22246,interprete
60195,Angelo Baldovino,attore,"Randone, Salvo",15865,interprete
60195,Agata Renni,attore,"Naldi, Neda",15874,interprete
60195,La Sig. Maddalena,attore,"Giacobbe, Gabriella",17496,interprete
60195,Maurizio Setti,attore,"Barberito, Aldo",20633,interprete
60195,,attore,"Girola, Anny",21297,interprete
60195,Il marchese Fabio Colli,attore,"Michelotti, Diego",22250,interprete
60195,Il parroco di S. Marta,attore,"Partilora, Enrico",22251,interprete
60195,Marchetto Fongi,attore,"Russo, Stefano",22252,interprete
60195,Una cameriera,attore,"Forlani, Antonietta",22253,interprete
60196,,attore,"Anderson, Jim",22115,interprete
60196,,attore,"Barber, Cal",22116,interprete
60196,,attore,"Collins, Rufus",22117,interprete
60196,,attore,"Einhorn, Carl",22119,interprete
60196,,attore,"Gordon, Gene",22120,interprete
60196,,attore,"Harris, Roy",22121,interprete
60196,,attore,"Howard, Henry",22123,interprete
60196,,attore,"Israel, Steven Ben",22124,interprete
60196,,attore,"Pannewitz, Gunter",22125,interprete
60196,,attore,"Theodore, Luke",22127,interprete
60196,,attore,"Thompson, Steve",22128,interprete
60196,,attore,"Tiroff, Jim",22129,interprete
60196,,attore,"Badyk, Pamela",22258,interprete
60196,,attore,"Hecht, Jenny",22259,interprete
60196,,attore,"Mary, Mary",22260,interprete
60196,,attore,"Huguenot, Alexander",22261,interprete
60196,,attore,"Shari, William",22262,interprete
60196,,attore,"Van Tosch, Diana",22263,interprete
60196,,attore,"Knabe, Birgit",22264,interprete
60197,Il Conte,attore,"De Carmine, Renato",11281,interprete
60197,Cotrone,attore,"Ferro, Turi",11303,interprete
60197,Diamante,attore,"Fabbri, Marisa",12753,interprete
60197,,voce maschile (non impostata),"Ceroni, Roul",20687,interprete
60197,Maddalena,attore,"Guerrini, Ilaria",21328,interprete
60197,Lumachi,attore,"Buttarelli, Pietro",21605,interprete
60197,Spizzi,attore,"Ninchi, Alessandro",21650,interprete
60197,Milordino,attore,"Formigoni, Carlo",21685,interprete
60197,Ilse,attore,"Cortese, Valentina",22265,interprete
60197,Cromo,attore,"Carotenuto, Mario",22266,interprete
60197,Battaglia,attore,"Mazzera, Franco",22267,interprete
60197,Sacerdote,attore,"Valentini, Leopoldo",22268,interprete
60197,Il nano Quaqueo,attore,"Robi, Lino",22269,interprete
60197,Duccio Doccia,attore,"Griggio, Olimpo",22270,interprete
60197,Mara-Mara,attore,"Dorika, Dori",22271,interprete
60197,La Sgricia,attore,"Fumo, Nuccia",22280,interprete
60198,Il Conte,attore,"De Carmine, Renato",11281,interprete
60198,Cotrone,attore,"Ferro, Turi",11303,interprete
60198,Diamante,attore,"Fabbri, Marisa",12753,interprete
60198,,voce maschile (non impostata),"Ceroni, Roul",20687,interprete
60198,Maddalena,attore,"Guerrini, Ilaria",21328,interprete
60198,Lumachi,attore,"Buttarelli, Pietro",21605,interprete
60198,Spizzi,attore,"Ninchi, Alessandro",21650,interprete
60198,Milordino,attore,"Formigoni, Carlo",21685,interprete
60198,Ilse,attore,"Cortese, Valentina",22265,interprete
60198,Cromo,attore,"Carotenuto, Mario",22266,interprete
60198,Battaglia,attore,"Mazzera, Franco",22267,interprete
60198,Sacerdote,attore,"Valentini, Leopoldo",22268,interprete
60198,Il nano Quaqueo,attore,"Robi, Lino",22269,interprete
60198,Duccio Doccia,attore,"Griggio, Olimpo",22270,interprete
60198,Mara-Mara,attore,"Dorika, Dori",22271,interprete
60198,La Sgricia,attore,"Fumo, Nuccia",22280,interprete
60199,Il Conte,attore,"De Carmine, Renato",11281,interprete
60199,Cotrone,attore,"Ferro, Turi",11303,interprete
60199,Diamante,attore,"Fabbri, Marisa",12753,interprete
60199,,voce maschile (non impostata),"Ceroni, Roul",20687,interprete
60199,Maddalena,attore,"Guerrini, Ilaria",21328,interprete
60199,Lumachi,attore,"Buttarelli, Pietro",21605,interprete
60199,Spizzi,attore,"Ninchi, Alessandro",21650,interprete
60199,Milordino,attore,"Formigoni, Carlo",21685,interprete
60199,Ilse,attore,"Cortese, Valentina",22265,interprete
60199,Cromo,attore,"Carotenuto, Mario",22266,interprete
60199,Battaglia,attore,"Mazzera, Franco",22267,interprete
60199,Sacerdote,attore,"Valentini, Leopoldo",22268,interprete
60199,Il nano Quaqueo,attore,"Robi, Lino",22269,interprete
60199,Duccio Doccia,attore,"Griggio, Olimpo",22270,interprete
60199,Mara-Mara,attore,"Dorika, Dori",22271,interprete
60199,La Sgricia,attore,"Fumo, Nuccia",22280,interprete
60200,Adele,attore,"Negroni, Leda",10333,interprete
60200,Maddalena,attore,"Ceccarello, Donatella",12777,interprete
60200,Martirio,attore,"Del Bianco, Isabella",16379,interprete
60200,La Ponzia serva,attore,"Gheraldi, Cesarina",19098,interprete
60200,Angustias,attore,"Negri, Renata",19742,interprete
60200,Un'altra serva,attore,"Pezzinga, Delizia",20550,interprete
60200,Amelia,attore,"Riva, Vinni",20551,interprete
60200,Maria Giuseppa,attore,"Sammarco, Luigia",20649,interprete
60200,Bernarda,attore,"Borboni, Paola",20676,interprete
60200,Prima donna,attore,"Guerrini, Ilaria",21328,interprete
60200,Prudenza,attore,"Zoppegni, Karola",22281,interprete
60200,Una mendicante,attore,"Ridolfi, Anna",22282,interprete
60200,Seconda donna,attore,"Mannucchi, Laura",22283,interprete
60200,Terza donna,attore,"Ricci, Vanna",22284,interprete
60200,La ragazza,attore,"Torrini, Lea",22285,interprete
60201,,attore,"Foschi, Massimo",12049,interprete
60201,,attore,"Capolicchio, Lino",12732,interprete
60201,Eddie,attore,"Vallone, Raf",12805,interprete
60201,,attore,"Valli, Alida",12824,interprete
60201,,attore,"Rama, Lucio",22286,interprete
60201,,attore,"Boccardo, Delia",22287,interprete
60202,,attore,"Foschi, Massimo",12049,interprete
60202,,attore,"Capolicchio, Lino",12732,interprete
60202,Eddie,attore,"Vallone, Raf",12805,interprete
60202,,attore,"Valli, Alida",12824,interprete
60202,,attore,"Rama, Lucio",22286,interprete
60202,,attore,"Boccardo, Delia",22287,interprete
60203,Vinnie/Vera,attore,"Pernice, Gino",12980,interprete
60203,Oscar Madison/Olivie Madison,attore,"Chiari, Walter",14482,interprete
60203,Speed/Jesus,attore,"Ucci, Toni",20100,interprete
60203,Roy/Michi,attore,"Bonuglia, Giancarlo",20938,interprete
60203,Cecily/Silvia,attore,"Cerliani, Annabella",21370,interprete
60203,Felix Ungar/Florence Ungar,attore,"Rascel, Renato",22009,interprete
60203,Murray/Manolo,attore,"Merli, Sandro",22288,interprete
60203,Gwendolyn/Renata,attore,"Maresa, Franca",22289,interprete
60204,Vinnie/Vera,attore,"Pernice, Gino",12980,interprete
60204,Oscar Madison/Olivie Madison,attore,"Chiari, Walter",14482,interprete
60204,Speed/Jesus,attore,"Ucci, Toni",20100,interprete
60204,Roy/Michi,attore,"Bonuglia, Giancarlo",20938,interprete
60204,Cecily/Silvia,attore,"Cerliani, Annabella",21370,interprete
60204,Felix Ungar/Florence Ungar,attore,"Rascel, Renato",22009,interprete
60204,Murray/Manolo,attore,"Merli, Sandro",22288,interprete
60204,Gwendolyn/Renata,attore,"Maresa, Franca",22289,interprete
60205,Porzia,attore,"Moriconi, Valeria",10114,interprete
60205,Gessica,attore,"De Santis, Silvana",12007,interprete
60205,Bassanio,attore,"Virgilio, Luciano",12050,interprete
60205,Shylock,attore,"Scaccia, Mario",12161,interprete
60205,Graziano,attore,"Petruzzi, Ireneo",12962,interprete
60205,Tubal,attore,"Nuti, Piero",17256,interprete
60205,Antonio,attore,"Ferrari, Paolo",17402,interprete
60205,Il Principe d'Aragona,attore,"Piano, Alfredo",19102,interprete
60205,Il doge di Venezia,attore,"Belletti, Adolfo",19687,interprete
60205,Lancillotto,attore,"Castellaneta, Donato",20070,interprete
60205,Lorenzo,attore,"Pizzocchero, Sandro",22292,interprete
60205,Nerissa,attore,"Innocenti, Adriana",31534,interprete
60206,,attore,"Letizia, Maria Teresa",10348,interprete
60206,,attore,"Fo, Dario",11695,interprete
60206,,attore,"Rame, Franca",11974,interprete
60206,,attore,"Corso, Arturo",11980,interprete
60206,,attore,"Marchese, Bob",12647,interprete
60206,,attore,"Marano, Ezio",12773,interprete
60206,,attore,"De Giorgi, Secondo",16349,interprete
60206,,attore,"Ruggeri, Valerio",21344,interprete
60206,,voce maschile (non impostata),Oscar,22227,interprete
60206,,attore,"Colombaioni, Carlo",22294,interprete
60206,,attore,"Colombaioni, Romano",22295,interprete
60206,,attore,"Portner, Gabriella",22296,interprete
60206,,attore,"Robinson, Lynne",22297,interprete
60206,,attore,"Vitali, Alberto",22298,interprete
60206,,attore,"Vitali, Vittoria",22299,interprete
60207,,attore,"Letizia, Maria Teresa",10348,interprete
60207,,attore,"Fo, Dario",11695,interprete
60207,,attore,"Rame, Franca",11974,interprete
60207,,attore,"Corso, Arturo",11980,interprete
60207,,attore,"Marchese, Bob",12647,interprete
60207,,attore,"Marano, Ezio",12773,interprete
60207,,attore,"De Giorgi, Secondo",16349,interprete
60207,,attore,"Ruggeri, Valerio",21344,interprete
60207,,voce maschile (non impostata),Oscar,22227,interprete
60207,,attore,"Colombaioni, Carlo",22294,interprete
60207,,attore,"Colombaioni, Romano",22295,interprete
60207,,attore,"Portner, Gabriella",22296,interprete
60207,,attore,"Robinson, Lynne",22297,interprete
60207,,attore,"Vitali, Alberto",22298,interprete
60207,,attore,"Vitali, Vittoria",22299,interprete
60208,,attore,"Negroni, Leda",10333,interprete
60208,,attore,"Mauri, Glauco",11521,interprete
60208,,attore,"Perego, Didi",12783,interprete
60208,,attore,"Francioni, Antonio",13286,interprete
60208,,attore,"Crivello, Guerrino",14161,interprete
60208,,attore,"Esposito, Alessandro",14477,interprete
60208,,attore,"Fortebraccio, Giampiero",16854,interprete
60208,,attore,"Spadaro, Armando",17250,interprete
60208,,attore,"Russillo, Joseph",17333,interprete
60208,,attore,"D'Amato, Enrico",20702,interprete
60208,,attore,"Piave, Mario",21314,interprete
60208,,attore,"Succo, Fernanda",21322,interprete
60208,,attore,"Irato, Eligio",21345,interprete
60208,,attore,"Furgiuele, Mariella",21396,interprete
60208,,attore,"Pietri, Angelo",22307,interprete
60208,,attore,"Borchi, Alessandro",22308,interprete
60208,,attore,"Carbonetti, Antonietta",22309,interprete
60208,,attore,"Di Federico, Francesco",22310,interprete
60208,,attore,"Manera, Mariella",22311,interprete
60208,,attore,"Battain, Alvise",31562,interprete
60208,,ballerino/danzatore,"Bonino, Luigi",13581,interprete
60208,,ballerino/danzatore,"Alessio, Ebe",19450,interprete
60208,,ballerino/danzatore,"Bonardi, Marilena",19443,interprete
60209,,ballerino/danzatore,"Forte, Leonardo",19441,interprete
60209,,attore,"Moruzzo, Germano",20126,interprete
60209,,attore,"Fusè, Alvaro",22012,interprete
60209,,ballerino/danzatore,"Di Toro, Franco",22318,interprete
60209,,ballerino/danzatore,"Martino, Fernando",22319,interprete
60209,,ballerino/danzatore,"Martino, Yvonne",22320,interprete
60209,,ballerino/danzatore,"Anastasi, Carmelo",22321,interprete
60209,,ballerino/danzatore,"Fossati, Gildo",22322,interprete
60209,,ballerino/danzatore,"Turchi, Flavio",22323,interprete
60209,,ballerino/danzatore,"Tonani, Giancarlo",22324,interprete
60209,,ballerino/danzatore,"Caracci, Walter",22325,interprete
60209,,ballerino/danzatore,"Ashton, Judith",22326,interprete
60209,,ballerino/danzatore,"Ede, Frankie",22327,interprete
60209,,ballerino/danzatore,"Laurenzi, Josette",22328,interprete
60209,,ballerino/danzatore,"Galli, Paola",22329,interprete
60209,,ballerino/danzatore,"Rainer, Leonore",22330,interprete
60209,,ballerino/danzatore,"Vorgeitz, Leonarda",22331,interprete
60209,,ballerino/danzatore,"Anastasi, Gillian",22332,interprete
60209,,ballerino/danzatore,"Caklais, Berry",22333,interprete
60209,,ballerino/danzatore,"Hensold, Claudia",22334,interprete
60209,,direttore d'orchestra,"Lo Savio, William",22335,interprete
60210,,ballerino/danzatore,"Forte, Leonardo",19441,interprete
60210,,attore,"Moruzzo, Germano",20126,interprete
60210,,attore,"Fusè, Alvaro",22012,interprete
60210,,ballerino/danzatore,"Di Toro, Franco",22318,interprete
60210,,ballerino/danzatore,"Martino, Fernando",22319,interprete
60210,,ballerino/danzatore,"Martino, Yvonne",22320,interprete
60210,,ballerino/danzatore,"Anastasi, Carmelo",22321,interprete
60210,,ballerino/danzatore,"Fossati, Gildo",22322,interprete
60210,,ballerino/danzatore,"Turchi, Flavio",22323,interprete
60210,,ballerino/danzatore,"Tonani, Giancarlo",22324,interprete
60210,,ballerino/danzatore,"Caracci, Walter",22325,interprete
60210,,ballerino/danzatore,"Ashton, Judith",22326,interprete
60210,,ballerino/danzatore,"Ede, Frankie",22327,interprete
60210,,ballerino/danzatore,"Laurenzi, Josette",22328,interprete
60210,,ballerino/danzatore,"Galli, Paola",22329,interprete
60210,,ballerino/danzatore,"Rainer, Leonore",22330,interprete
60210,,ballerino/danzatore,"Vorgeitz, Leonarda",22331,interprete
60210,,ballerino/danzatore,"Anastasi, Gillian",22332,interprete
60210,,ballerino/danzatore,"Caklais, Berry",22333,interprete
60210,,ballerino/danzatore,"Hensold, Claudia",22334,interprete
60210,,direttore d'orchestra,"Lo Savio, William",22335,interprete
60211,,attore,"Gazzolo, Virginio",11039,interprete
60211,,attore,"Giusti, Graziano",14364,interprete
60211,,attore,"Bosic, Andrea",15689,interprete
60211,,attore,"Olmi, Corrado",15979,interprete
60211,,attore,"Ferrarone, Franco",16853,interprete
60211,,attore,"Baldini, Perfetto",20523,interprete
60211,,attore,"Nediani, Antonio",21189,interprete
60211,,attore,"Malvica, Anna",21414,interprete
60211,,attore,"Ciccocioppo, Vittorio",22338,interprete
60211,,attore,"Bettarini, Cesare",22339,interprete
60211,,attore,"Lux, Alberto",22340,interprete
60212,Silvio Masperi,attore,"Castellano, Franco",10251,interprete
60212,Bruno Pieri,attore,"Albertazzi, Giorgio",11908,interprete
60212,Boffi,attore,"Reali, Carlo",11989,interprete
60212,Un'infermiera,attore,"Lucchiari, Wally",12604,interprete
60212,Carl Salter,attore,"Graziosi, Franco",14382,interprete
60212,Ines Masperi,attore,"Casartelli, Liana",15946,interprete
60212,Barbara,attore,"Marchi, Maria",19723,interprete
60212,Un dottore,attore,"Nelinti, Gino",20622,interprete
60212,La zia Lena Cucchi,attore,"Borboni, Paola",20676,interprete
60212,Signore in marsina,attore,"Rossi, Mario",20867,interprete
60212,Lo zio Salesio Nobili,attore,"Mastrantoni, Augusto",20946,interprete
60212,La demente,attore,"Cortese, Elvira",21279,interprete
60212,Un portiere,attore,"Soleri, Varo",21651,interprete
60212,Signore in marsina,attore,"Gagliardo, Marco",22137,interprete
60212,Greta detta Mop,attore,"Nobili, Daniela",22341,interprete
60212,Signore in marsina,attore,"Brown, Penny",22342,interprete
60212,L'ignota,attore,"Proclemer, Anna",31580,interprete
60213,Silvio Masperi,attore,"Castellano, Franco",10251,interprete
60213,Bruno Pieri,attore,"Albertazzi, Giorgio",11908,interprete
60213,Boffi,attore,"Reali, Carlo",11989,interprete
60213,Un'infermiera,attore,"Lucchiari, Wally",12604,interprete
60213,Carl Salter,attore,"Graziosi, Franco",14382,interprete
60213,Ines Masperi,attore,"Casartelli, Liana",15946,interprete
60213,Barbara,attore,"Marchi, Maria",19723,interprete
60213,Un dottore,attore,"Nelinti, Gino",20622,interprete
60213,La zia Lena Cucchi,attore,"Borboni, Paola",20676,interprete
60213,Signore in marsina,attore,"Rossi, Mario",20867,interprete
60213,Lo zio Salesio Nobili,attore,"Mastrantoni, Augusto",20946,interprete
60213,La demente,attore,"Cortese, Elvira",21279,interprete
60213,Un portiere,attore,"Soleri, Varo",21651,interprete
60213,Signore in marsina,attore,"Gagliardo, Marco",22137,interprete
60213,Greta detta Mop,attore,"Nobili, Daniela",22341,interprete
60213,Signore in marsina,attore,"Brown, Penny",22342,interprete
60213,L'ignota,attore,"Proclemer, Anna",31580,interprete
60214,,attore,"Marcucci, Egisto",11317,interprete
60214,,attore,"Mannoni, Paola",12819,interprete
60214,,attore,"De Francovich, Massimo",14356,interprete
60214,Willy Loman,attore,"Buazzelli, Tino",20076,interprete
60214,,attore,"Giangrande, Raffaele",21338,interprete
60214,,attore,"Paoletti, Roberto",21380,interprete
60214,,attore,"Maltagliati, Evelina",22345,interprete
60215,,attore,"Marcucci, Egisto",11317,interprete
60215,,attore,"Mannoni, Paola",12819,interprete
60215,,attore,"De Francovich, Massimo",14356,interprete
60215,Willy Loman,attore,"Buazzelli, Tino",20076,interprete
60215,,attore,"Giangrande, Raffaele",21338,interprete
60215,,attore,"Paoletti, Roberto",21380,interprete
60215,,attore,"Maltagliati, Evelina",22345,interprete
60216,,attore,"Ceccarello, Donatella",12777,interprete
60216,,attore,"Recchimuzzi, Anna",14204,interprete
60216,,attore,"Giannotti, Claudia",15976,interprete
60216,,attore,"Cundari, Mico",19803,interprete
60216,,attore,"Davoli, Amos",21273,interprete
60216,,attore,"Modugno, Ludovica",22347,interprete
60217,Gian Paolo Osio,attore,"Fantoni, Sergio",11982,interprete
60217,Suor Ottavia,attore,"Melato, Mariangela",14341,interprete
60217,Caterina,attore,"Fortunato, Valentina",15893,interprete
60217,Marianna de Leyva,attore,"Brignone, Lilla",17525,interprete
60217,Francesca Imbersaga,attore,"Carena, Anna",19021,interprete
60217,Don Arrigone,attore,"Sabatini, Carlo",21267,interprete
60217,Suor Benedetta,attore,"Alben, Adriana",22348,interprete
60218,Gagà,attore,"Sammataro, Piero",10334,interprete
60218,Margherita,attore,"Pagano, Angela",11023,interprete
60218,Don Ajtano,attore,"Di Pinto, Nicola",11027,interprete
60218,Tummasino,attore,"Casagrande, Antonio",12491,interprete
60218,Titina,attore,"Guidotti, Isabella",12734,interprete
60218,La Guardia Guardascione,attore,"Falace, Paolo",15954,interprete
60218,'O sapnnariello,attore,"Acampora, Franco",19032,interprete
60218,Filiberto Esposito,attore,"Rigillo, Mariano",20119,interprete
60218,Nicola,attore,"Carloni, Alberto",20634,interprete
60218,,voce maschile (non impostata),"Ceroni, Roul",20687,interprete
60218,Leopoldo Coletta,attore,"Sportelli, Franco",21246,interprete
60218,Cristina,attore,"Pagano, Marina",21824,interprete
60218,Simone,attore,"Annicelli, Corrado",22134,interprete
60218,Il Brigadiere Brighella,attore,"Berneck, Marco",22224,interprete
60218,Cientepelle,attore,"Frera, Mario",22349,interprete
60218,Peppino,attore,"Marinelli, Bruno",22350,interprete
60218,Fritz,attore,"Fortuna, Carlo",22351,interprete
60218,Ines,attore,"Luce, Angela",22352,interprete
60218,Altra guardia,attore,"Liberati, Umberto",22353,interprete
60218,Gastone,attore,"Marelli, Roberto",22354,interprete
60218,'O Tripolino,attore,"Pantaleo, Leo",22355,interprete
60218,Rafele,attore,"Silvestri, Gianni",22356,interprete
60218,Don Lorenzo,attore,"Martucci, Orazio",22357,interprete
60218,Georgette,attore,"Torcia, Maira",22358,interprete
60218,Fernanda,attore,"Goel, Anna",22359,interprete
60218,Don Vincenzo,attore,"Anastasio, Umberto",22360,interprete
60218,Nannina,attore,"Pisano, Rosita",22361,interprete
60218,'V chiatta,attore,"Marelli, Gianna",22364,interprete
60219,Marat,attore,"Orsini, Umberto",11396,interprete
60219,Lika,attore,"Guarnieri, Annamaria",12081,interprete
60219,Leonidik,attore,"Giannini, Giancarlo",21272,interprete
60220,,attore,"Dall'Orto, Italo",12008,interprete
60220,,attore,"Pizzirani, Giulio C.",12020,interprete
60220,,attore,"Giachetti, Gianna",12991,interprete
60220,,maestro del coro,"Angius, Fulvio",13074,interprete
60220,,attore,"Bisetti, Elettra",14331,interprete
60220,,attore,"Parenti, Franco",14515,interprete
60220,,attore,"Parmeggiani, Quinto",15719,interprete
60220,,attore,"Castejon, Luigi",16195,interprete
60220,,attore,"Montanari, Renato",20137,interprete
60220,,attore,"Milani, Adolfo",21290,interprete
60220,,attore,"Girola, Giulio",21343,interprete
60220,,attore,"Cavina, Gianni",21803,interprete
60220,,attore,"Bonora, Lola",22369,interprete
60220,,attore,"Pozzi, Paolo",22370,interprete
60220,,attore,"Trestini, Giorgio",22371,interprete
60220,,attore,"Guidi, Marco",22372,interprete
60220,,attore,"Barzini, Benedetta",22373,interprete
60220,,attore,"Cerri, Giorgio",22374,interprete
60220,,attore,"Bacchilega, Gianni",22375,interprete
60220,,attore,"Fraschi, Neda",22376,interprete
60220,,attore,"Bonfiglioli, Gloria",22377,interprete
60220,,attore,"Meloni, Giglio",22378,interprete
60220,,attore,"Viero, Claudia",22379,interprete
60220,,attore,"Zanarini, Anita",22380,interprete
60220,,attore,"Matteuzzi, Andrea",31568,interprete
60221,,attore,"Dall'Orto, Italo",12008,interprete
60221,,attore,"Pizzirani, Giulio C.",12020,interprete
60221,,attore,"Giachetti, Gianna",12991,interprete
60221,,maestro del coro,"Angius, Fulvio",13074,interprete
60221,,attore,"Bisetti, Elettra",14331,interprete
60221,,attore,"Parenti, Franco",14515,interprete
60221,,attore,"Parmeggiani, Quinto",15719,interprete
60221,,attore,"Castejon, Luigi",16195,interprete
60221,,attore,"Montanari, Renato",20137,interprete
60221,,attore,"Milani, Adolfo",21290,interprete
60221,,attore,"Girola, Giulio",21343,interprete
60221,,attore,"Cavina, Gianni",21803,interprete
60221,,attore,"Bonora, Lola",22369,interprete
60221,,attore,"Pozzi, Paolo",22370,interprete
60221,,attore,"Trestini, Giorgio",22371,interprete
60221,,attore,"Guidi, Marco",22372,interprete
60221,,attore,"Barzini, Benedetta",22373,interprete
60221,,attore,"Cerri, Giorgio",22374,interprete
60221,,attore,"Bacchilega, Gianni",22375,interprete
60221,,attore,"Fraschi, Neda",22376,interprete
60221,,attore,"Bonfiglioli, Gloria",22377,interprete
60221,,attore,"Meloni, Giglio",22378,interprete
60221,,attore,"Viero, Claudia",22379,interprete
60221,,attore,"Zanarini, Anita",22380,interprete
60221,,attore,"Matteuzzi, Andrea",31568,interprete
60222,Michele,attore,"Giuffré, Carlo",11020,interprete
60222,Nina,attore,"Falk, Rossella",12603,interprete
60222,Giovanna,attore,"Albani, Elsa",12950,interprete
60222,Max,attore,"Valli, Paolo",16131,interprete
60222,Ric,attore,"Merli, Adalberto",20487,interprete
60223,Carlo Cadolino,attore,"Mariani, Mario",12646,interprete
60223,Benito Mussolini,attore,"Garrani, Ivo",12757,interprete
60223,Cesare Rossi,attore,"Schirinzi, Tino",12904,interprete
60223,Cesare Bertini,attore,"Reggi, Sergio",14353,interprete
60223,Amerigo Dumini,attore,"Onorato, Glauco",15718,interprete
60223,Filippo Turati,attore,"Santuccio, Gianni",16365,interprete
60223,Primo Aventiniano,attore,"Turi, Luciano",16477,interprete
60223,Anna Kuliscioff,attore,"Giacobbe, Gabriella",17496,interprete
60223,Un sacerdote,attore,"Formentini, Pietro",19009,interprete
60223,Filippo Filippelli,attore,"Maronese, Antonio",19103,interprete
60223,Giovanni Giolitti,attore,"Centanin, Gino",20517,interprete
60223,Aldo Finzi,attore,"Bonora, Giorgio",20655,interprete
60223,Emilio De Bono,attore,"Bartolucci, Gastone",21340,interprete
60223,Velia Matteotti,attore,"Monteverdi, Germana",21819,interprete
60223,Antonio Gramsci,attore,"Caiati, Fernando",21854,interprete
60223,Re Vittorio Emanuele III,attore,"Valentini, Leopoldo",22268,interprete
60223,Amerigo Mascagni,attore,"Caramaschi, Claudio",22273,interprete
60223,Michele Jantaffi,attore,"Carrozza, Costantino",22274,interprete
60223,Rodolfo De Bernart,attore,"Perrucchetti, Riccardo",22303,interprete
60223,Giovanni Amendola,attore,"Rossatti, Alberto",22304,interprete
60223,Luigi Federzoni,attore,"Satta-Flores, Stefano",22305,interprete
60223,Secondo Aventiniano,attore,"Tomassini, Fausto",22384,interprete
60225,Mary,attore,"Recchimuzzi, Anna",14204,interprete
60225,Terzo becchino,attore,"Penne, Raimondo",16082,interprete
60225,Quarto becchino,attore,"Bisazza, Franco",16395,interprete
60225,Hildebrand,attore,"Castellaneta, Donato",20070,interprete
60225,Cramusel,attore,"Aloisi, Irene",20693,interprete
60225,Anthony Briserbard,attore,"Dorelli, Johnny",22397,interprete
60225,Sylvie,attore,"Spaak, Catherine",22398,interprete
60225,Drummond,attore,"Gafforio, Loris",22399,interprete
60225,Adriano,attore,"Zollo, Pierluigi",22400,interprete
60225,Secondo becchino,attore,"Massari, Franco",22401,interprete
60225,Riri,attore,"Brusatori, Giovanni",22402,interprete
60226,Mary,attore,"Recchimuzzi, Anna",14204,interprete
