id_recita,esecutore_nome,esecutore_id,esecutore_ruolo
59065,Aterballetto,29463,compagnia di balletto/danza
59065,Associazione Romagna Danza,30198,compagnia di balletto/danza
59066,Aterballetto,29463,compagnia di balletto/danza
59066,Associazione Romagna Danza,30198,compagnia di balletto/danza
59067,Aterballetto,29463,compagnia di balletto/danza
59067,Associazione Romagna Danza,30198,compagnia di balletto/danza
59068,Compagnie Marie Chouinard,30199,interprete
59069,Compagnie Marie Chouinard,30199,interprete
59074,Aterballetto,29463,compagnia di balletto/danza
59075,FontanaMix Ensemble,30206,orchestra
59075,Zephir Ensemble,30207,orchestra
59076,FontanaMix Ensemble,30206,orchestra
59076,Zephir Ensemble,30207,orchestra
59092,Aterballetto,29463,compagnia di balletto/danza
59098,Sydney Dance Company,30223,interprete
59099,Teatro Municipale Romolo Valli,29664,produzione
59099,Sydney Dance Company,30223,interprete
59100,Danza Prospettiva,30019,interprete
59101,Teatro Municipale Romolo Valli,29664,produzione
59101,Danza Prospettiva,30019,interprete
59102,Complesso di danze Igor Moisseiev,29964,interprete
59103,Teatro Municipale Romolo Valli,29664,produzione
59103,Complesso di danze Igor Moisseiev,29964,interprete
59104,Balletto del Teatro Comunale di Firenze,31633,compagnia di balletto/danza
59107,Corpo di ballo del Teatro Nazionale dell'Opera di Praga,30360,interprete
59108,Teatro Municipale Romolo Valli,29664,produzione
59108,Corpo di ballo del Teatro Nazionale dell'Opera di Praga,30360,interprete
59109,Balletto Yacobson di Leningrado,30226,interprete
59110,Teatro Municipale Romolo Valli,29664,produzione
59110,Balletto Yacobson di Leningrado,30226,interprete
59111,Teatro Municipale Romolo Valli,29664,produzione
59111,Scapino Ballet,29942,interprete
59112,Aterballetto,29463,compagnia di balletto/danza
59113,Louis Falco Dance Company,30227,compagnia di balletto/danza
59114,Ballet Théâtre Joseph Russillo,30228,interprete
59115,Ballet du Grand Théâtre de Genève,30016,interprete
59116,Aterballetto,29463,compagnia di balletto/danza
59117,North Carolina Dance Theater,30230,interprete
59118,Gruppo Indipendente di Artisti della danza,30231,interprete
59119,Dennis Wayne's Dancers,30234,interprete
59120,Ballet Nacional de Cuba,30064,interprete
59136,Théâtre de la Mezzanine,30241,compagnia di balletto/danza
59137,Théâtre de la Mezzanine,30241,compagnia di balletto/danza
59138,Aterballetto,29463,compagnia di balletto/danza
59139,Aterballetto,29463,compagnia di balletto/danza
59161,Ballets 1956,30248,interprete
59162,Grand Ballet du marquis de Cuevas,30249,interprete
59163,Istituto Musicale Achille Peri: Allievi,30252,orchestra
59163,VII Corso di Perfezionamento Professionale per giovani danzatori,30251,compagnia di balletto/danza
59164,Istituto Musicale Achille Peri: Allievi,30252,orchestra
59164,VII Corso di Perfezionamento Professionale per giovani danzatori,30251,compagnia di balletto/danza
59165,Istituto Musicale Achille Peri: Allievi,30252,orchestra
59165,VII Corso di Perfezionamento Professionale per giovani danzatori,30251,compagnia di balletto/danza
59166,Icarus Ensemble,29542,orchestra
59167,Icarus Ensemble,29542,orchestra
59168,Coro Athestis,30253,interprete
59168,Mahler Chamber Orchestra,29582,orchestra
59169,Coro Athestis,30253,interprete
59169,Mahler Chamber Orchestra,29582,orchestra
59170,Accademia Bizantina,30178,orchestra
59171,Accademia Bizantina,30178,orchestra
59181,Teatro Municipale Romolo Valli,29664,produzione
59182,Teatro Municipale Romolo Valli,29664,produzione
59183,Teatro Municipale Romolo Valli,29664,produzione
59184,Teatro Municipale Romolo Valli,29664,produzione
59185,Teatro Municipale Romolo Valli,29664,produzione
59186,Teatro Municipale Romolo Valli,29664,produzione
59187,Teatro Municipale Romolo Valli,29664,produzione
59188,Teatro Municipale Romolo Valli,29664,produzione
59189,Teatro Municipale Romolo Valli,29664,produzione
59190,Teatro Municipale Romolo Valli,29664,produzione
59191,Teatro Municipale Romolo Valli,29664,produzione
59192,Teatro Municipale Romolo Valli,29664,produzione
59193,Teatro Municipale Romolo Valli,29664,produzione
59194,Teatro Municipale Romolo Valli,29664,produzione
59195,Teatro Municipale Romolo Valli,29664,produzione
59196,Teatro Municipale Romolo Valli,29664,produzione
59197,Teatro Municipale Romolo Valli,29664,produzione
59198,Teatro Municipale Romolo Valli,29664,produzione
59202,Trio Amadei,29627,interprete
59204,Teatro Municipale Romolo Valli,29664,produzione
59204,Velotti-Battisti Jazz Ensemble,30260,interprete
59205,Teatro Municipale Romolo Valli,29664,produzione
59205,Velotti-Battisti Jazz Ensemble,30260,interprete
59206,Teatro Municipale Romolo Valli,29664,produzione
59206,Velotti-Battisti Jazz Ensemble,30260,interprete
59207,Teatro Municipale Romolo Valli,29664,produzione
59207,Compagnia della Fortezza,30261,interprete
59208,Teatro Municipale Romolo Valli,29664,produzione
59208,Compagnia della Fortezza,30261,interprete
59209,Teatro Municipale Romolo Valli,29664,produzione
59209,Compagnia della Fortezza,30261,interprete
59210,Orchestra del Teatro Comunale di Bologna,29914,orchestra
59210,Coro del Teatro Comunale di Bologna,29474,coro
59211,Orchestra del Teatro Comunale di Bologna,29914,orchestra
59211,Coro del Teatro Comunale di Bologna,29474,coro
59212,Hamburg Ballett,30177,interprete
59213,Hamburg Ballett,30177,interprete
59214,Hamburg Ballett,30177,interprete
59215,Batsheva Dance Company,14269,interprete
59216,Aterballetto,29463,compagnia di balletto/danza
59217,Aterballetto,29463,compagnia di balletto/danza
59218,Aterballetto,29463,compagnia di balletto/danza
59219,Centre Chorégraphique National d'Orléans,30265,interprete
59220,Centre Chorégraphique National d'Orléans,30265,interprete
59221,Centre Chorégraphique National d'Orléans,30265,interprete
59222,Centre Chorégraphique National d'Orléans,30265,interprete
59223,Centre Chorégraphique National d'Orléans,30265,interprete
59224,Aterballetto,29463,compagnia di balletto/danza
59225,Aterballetto,29463,compagnia di balletto/danza
59226,Balletto del Teatro Stanislavskij,29966,interprete
59227,Balletto del Teatro Stanislavskij,29966,interprete
59228,Eifman Ballet Theatre di S. Pietroburgo,17771,interprete
59229,Compagnia Virgilio Sieni Danza,17785,interprete
59230,Aterballetto,29463,compagnia di balletto/danza
59233,Aterballetto,29463,compagnia di balletto/danza
59234,Aterballetto,29463,compagnia di balletto/danza
59235,Aterballetto,29463,compagnia di balletto/danza
59236,Aterballetto,29463,compagnia di balletto/danza
59237,Aterballetto,29463,compagnia di balletto/danza
59238,RED Reggio Emilia Danza,30047,produzione
59238,Alef Danzaateatro,29895,compagnia di balletto/danza
59238,Compagnia Eidosdanza,30454,compagnia di balletto/danza
59238,Progetto Danza,30972,compagnia di balletto/danza
59238,Era Acquario,33863,compagnia di balletto/danza
59238,Axe Ballet,33865,compagnia di balletto/danza
59238,Chorea,33866,compagnia di balletto/danza
59239,RED Reggio Emilia Danza,30047,produzione
59239,A.N.D.A.I.,33867,compagnia di balletto/danza
59239,ArteDanza,33868,compagnia di balletto/danza
59239,Puglia Danza,33869,compagnia di balletto/danza
59239,Danza Venezia,33870,compagnia di balletto/danza
59240,MMCompany,30052,interprete
59241,Compagnia Corrado Abbati,29548,interprete
59242,Compagnia Corrado Abbati,29548,interprete
59243,Compagnia Corrado Abbati,29548,interprete
59244,Compagnia Corrado Abbati,29548,interprete
59252,Compagnia Corrado Abbati,29548,interprete
59253,Compagnia Corrado Abbati,29548,interprete
59254,Compagnia Corrado Abbati,29548,interprete
59255,Compagnia Corrado Abbati,29548,interprete
59256,Teatro Gioco Vita,29742,compagnia di prosa
59257,Teatro Municipale Romolo Valli,29664,produzione
59268,Compagnia Pippo Delbono,17992,interprete
59269,Compagnia Pippo Delbono,17992,interprete
59270,Compagnia Pippo Delbono,17992,interprete
59274,Compagnia Corrado Abbati,29548,interprete
59275,Compagnia Corrado Abbati,29548,interprete
59276,Complesso di danze Igor Moisseiev,29964,interprete
59277,Complesso di danze Igor Moisseiev,29964,interprete
59278,Ballets-Jazz de Montréal,30275,interprete
59279,Ballets-Jazz de Montréal,30275,interprete
59280,The Eliot Feld Ballet,18017,interprete
59281,Accademia Bizantina,30178,orchestra
59281,Ensemble vocale Costanzo Porta,28174,coro
59282,Accademia Bizantina,30178,orchestra
59282,Ensemble vocale Costanzo Porta,28174,coro
59283,Balletto Classico di Mosca,30276,compagnia di balletto/danza
59284,Balletto Classico di Mosca,30276,compagnia di balletto/danza
59285,Orchestra Stabile dell'Emilia Romagna,31957,orchestra
59285,Aterballetto,29463,compagnia di balletto/danza
59286,Orchestra Stabile dell'Emilia Romagna,31957,orchestra
59286,Aterballetto,29463,compagnia di balletto/danza
59287,"Balletto Nazionale delle Filippine ""Bayahihan""",30277,interprete
59288,Cullberg Ballet Riksteatern,29467,interprete
59292,Quartetto Olmutz,18064,interprete
59293,Compagnia Balletto Classico Cosi-Stefanescu,29890,interprete
59294,Compagnia Balletto Classico Cosi-Stefanescu,29890,interprete
59297,Complesso Nazionale dello Zambia,18068,interprete
59298,Bowyer &amp; Bruggeman Dance Company,18069,interprete
59302,Orchestra Stabile dell'Emilia Romagna,31957,orchestra
59303,Aterballetto,29463,compagnia di balletto/danza
59305,Ballet de l'Opéra National du Rhin,30954,interprete
59306,Attori e danzatori di Bali,18103,interprete
59307,Ballets Trockadero de Montecarlo,30279,interprete
59308,Boston Ballet,30280,interprete
59309,Boston Ballet,30280,interprete
59310,Ballet Nacional de Cuba,30064,interprete
59311,Ballet Nacional de Cuba,30064,interprete
59312,Cullberg Ballet Riksteatern,29467,interprete
59313,Cullberg Ballet Riksteatern,29467,interprete
59314,Orchestra Stabile dell'Emilia Romagna,31957,orchestra
59314,Aterballetto,29463,compagnia di balletto/danza
59315,Balletto del Teatro Malegot di Leningrado,30281,interprete
59316,Balletto del Teatro Malegot di Leningrado,30281,interprete
59319,Compagnia Balletto Classico Cosi-Stefanescu,29890,interprete
59320,Compagnia Balletto Classico Cosi-Stefanescu,29890,interprete
59324,Balletto Accademico dell'Opera di Novosibirsk,30282,interprete
59325,Grupo corpo scuola di danza libera,18177,interprete
59326,Teatro Danza e Musica,30283,interprete
59327,Danza Prospettiva,30019,interprete
59328,Teatro della Porta di Praga,34954,compagnia di prosa
59329,Compagnie Maguy Marin,29851,interprete
59330,Erick Hawkins Dance Company,18233,interprete
59331,Ballet Nacional de España,30074,compagnia di balletto/danza
59332,Orchestra del Teatro dell'Opera di Roma,30288,orchestra
59332,Coro Claudio Merulo di Reggio Emilia,29459,coro
59333,Orchestra del Teatro dell'Opera di Roma,30288,orchestra
59333,Coro Claudio Merulo di Reggio Emilia,29459,coro
59334,Orchestra P.O.C.O.,30291,interprete
59335,Orchestra P.O.C.O.,30291,interprete
59336,Merce Cunningham Dance Company,29916,interprete
59337,Aterballetto,29463,compagnia di balletto/danza
59351,Orchestra della Fondazione A. Toscanini,36266,orchestra
59351,Coro Lirico Amadeus Teatro Comunale di Modena,30296,coro
59352,Orchestra della Fondazione A. Toscanini,36266,orchestra
59352,Coro Lirico Amadeus Teatro Comunale di Modena,30296,coro
59353,Marie Brooks Dance Research Theatre of Harlem,30285,interprete
59354,Coro del Teatro dell'Operetta di Bucarest,18366,coro
59354,Teatro dell'Operetta di Bucarest,30297,compagnia di balletto/danza
59354,Orchestra del Teatro dell'Operetta di Bucarest,87633,orchestra
59355,Mahler Chamber Orchestra,29582,orchestra
59355,Tölzer Knaben Chor : Solisti,30298,coro
59355,Festspielchor Baden-Baden,30299,coro
59356,Mahler Chamber Orchestra,29582,orchestra
59356,Tölzer Knaben Chor : Solisti,30298,coro
59356,Festspielchor Baden-Baden,30299,coro
59361,International Dancers,30301,interprete
59362,International Dancers,30301,interprete
59363,International Dancers,30301,interprete
59364,International Dancers,30301,interprete
59373,Gabbiano,30302,interprete
59374,Gabbiano,30302,interprete
59375,Gabbiano,30302,interprete
59376,Gabbiano,30302,interprete
59377,Gabbiano,30302,interprete
59382,Coro del Teatro dell'Operetta di Bucarest,18366,coro
59382,Balletto del Teatro dell'Operetta di Bucarest,30304,compagnia di balletto/danza
59382,Orchestra del Teatro dell'Operetta di Bucarest,87633,orchestra
59383,Orchestra Stabile dell'Emilia Romagna,31957,orchestra
59383,Aterballetto,29463,compagnia di balletto/danza
59384,Balletto Accademico dell'Opera di Riga,30305,interprete
59385,Pearl Lang Dance Company,18390,interprete
59388,Orchestra Stabile dell'Emilia Romagna,31957,orchestra
59388,Coro del Teatro Municipale di Reggio Emilia,34353,coro
59389,Orchestra Stabile dell'Emilia Romagna,31957,orchestra
59389,Coro del Teatro Municipale di Reggio Emilia,34353,coro
59390,Orchestra del Teatro alla Scala,29658,orchestra
59391,Orchestra del Teatro alla Scala,29658,adattatore
59392,Orchestra Stabile dell'Emilia Romagna,31957,orchestra
59392,Coro del Teatro Regio Cooperativa Artisti del coro,29501,coro
59393,Orchestra Stabile dell'Emilia Romagna,31957,orchestra
59393,Coro del Teatro Regio Cooperativa Artisti del coro,29501,coro
59394,Orchestra Stabile dell'Emilia Romagna,31957,orchestra
59394,Coro dei Teatri Emiliani,30097,coro
59395,Orchestra Stabile dell'Emilia Romagna,31957,orchestra
59395,Coro dei Teatri Emiliani,30097,coro
59396,Orchestra Stabile dell'Emilia Romagna,31957,orchestra
59396,Coro del Teatro Municipale di Piacenza,30326,coro
59397,Orchestra Stabile dell'Emilia Romagna,31957,orchestra
59397,Coro del Teatro Municipale di Piacenza,30326,coro
59398,Orchestra Stabile dell'Emilia Romagna,31957,orchestra
59398,Coro Claudio Merulo di Reggio Emilia,29459,coro
59399,Orchestra Stabile dell'Emilia Romagna,31957,orchestra
59399,Coro Claudio Merulo di Reggio Emilia,29459,coro
59400,Orchestra Stabile dell'Emilia Romagna,31957,orchestra
59400,Coro Claudio Merulo di Reggio Emilia,29459,coro
59401,Orchestra Stabile dell'Emilia Romagna,31957,orchestra
59401,Coro del Teatro Regio Cooperativa Artisti del coro,29501,coro
59402,Orchestra Stabile dell'Emilia Romagna,31957,orchestra
59402,Coro del Teatro Regio Cooperativa Artisti del coro,29501,coro
59403,Orchestra Stabile dell'Emilia Romagna,31957,orchestra
59403,Coro del Teatro Regio Cooperativa Artisti del coro,29501,coro
59404,Orchestra Stabile dell'Emilia Romagna,31957,orchestra
59404,Coro del Teatro Regio Cooperativa Artisti del coro,29501,coro
59405,Orchestra del Teatro Comunale di Bologna,29914,orchestra
59405,Coro del Teatro Comunale di Bologna,29474,coro
59406,Orchestra Stabile dell'Emilia Romagna,31957,orchestra
59406,Coro del Teatro Comunale di Modena,29457,coro
59407,Orchestra Stabile dell'Emilia Romagna,31957,orchestra
59407,Coro del Teatro Comunale di Modena,29457,coro
59408,Orchestra Stabile dell'Emilia Romagna,31957,orchestra
59408,Coro del Teatro Regio Cooperativa Artisti del coro,29501,coro
59409,Orchestra Stabile dell'Emilia Romagna,31957,orchestra
59409,Coro del Teatro Regio Cooperativa Artisti del coro,29501,coro
59410,Orchestra del Teatro dell'Opera da Camera di Mosca,30327,orchestra
59410,Coro del Teatro dell'Opera da Camera di Mosca,30328,coro
59411,Orchestra Stabile dell'Emilia Romagna,31957,orchestra
59411,Coro dei Teatri Emiliani,30097,coro
59412,Orchestra Stabile dell'Emilia Romagna,31957,orchestra
59412,Coro dei Teatri Emiliani,30097,coro
59413,Orchestra Stabile dell'Emilia Romagna,31957,orchestra
59413,Coro Claudio Merulo di Reggio Emilia,29459,coro
59414,Orchestra Stabile dell'Emilia Romagna,31957,orchestra
59414,Coro Claudio Merulo di Reggio Emilia,29459,coro
59415,Orchestra Stabile dell'Emilia Romagna,31957,orchestra
59415,Coro dei Teatri Emiliani,30097,coro
59416,Orchestra Stabile dell'Emilia Romagna,31957,orchestra
59416,Coro dei Teatri Emiliani,30097,coro
59417,Orchestra del Teatro alla Scala,29658,orchestra
59418,Orchestra del Teatro alla Scala,29658,orchestra
59419,Orchestra Stabile dell'Emilia Romagna,31957,orchestra
59419,Coro del Teatro Municipale di Reggio Emilia,34353,coro
59420,Orchestra Stabile dell'Emilia Romagna,31957,orchestra
59420,Coro del Teatro Municipale di Reggio Emilia,34353,coro
59421,Orchestra Stabile dell'Emilia Romagna,31957,orchestra
59421,Coro del Teatro Municipale di Reggio Emilia,34353,coro
59422,Orchestra Stabile dell'Emilia Romagna,31957,orchestra
59422,Coro del Teatro Regio Cooperativa Artisti del coro,29501,coro
59423,Orchestra Stabile dell'Emilia Romagna,31957,orchestra
59423,Coro del Teatro Regio Cooperativa Artisti del coro,29501,coro
59424,Orchestra del Teatro Nazionale dell'Opera di Praga,30332,orchestra
59424,Coro del Teatro Nazionale dell'Opera di Praga,30331,coro
59425,Orchestra Stabile dell'Emilia Romagna,31957,orchestra
59425,Coro del Teatro Comunale di Modena,29457,coro
59426,Orchestra Stabile dell'Emilia Romagna,31957,orchestra
59426,Coro del Teatro Comunale di Modena,29457,coro
59427,Orchestra Stabile dell'Emilia Romagna,31957,orchestra
59427,Coro del Teatro Comunale di Modena,29457,coro
59428,Orchestra Stabile dell'Emilia Romagna,31957,orchestra
59428,Coro del Teatro Comunale di Modena,29457,coro
59429,Orchestra Stabile dell'Emilia Romagna,31957,orchestra
59429,Coro del Teatro Comunale di Modena,29457,coro
59430,Orchestra del Teatro Comunale di Bologna,29914,orchestra
59430,Coro del Teatro Comunale di Bologna,29474,coro
59431,The Eliot Feld Ballet,18017,interprete
59432,"Balletto Nazionale delle Filippine ""Bayahihan""",30277,interprete
59433,Cullberg Ballet Riksteatern,29467,interprete
59434,Eva Yerbabuena Ballet Flamenco,18617,interprete
59435,Teatro Municipale Romolo Valli,29664,produzione
59435,Balé da Cidade de São Paulo,30351,interprete
59436,Balé da Cidade de São Paulo,30351,compagnia di balletto/danza
59437,Compagnia Artemis Danza/Monica Casadei,29621,interprete
59438,Compagnia Jant-Bi,18638,interprete
59439,MMCompany,30052,interprete
59440,MMCompany,30052,interprete
59441,Lia Rodrigues Companhia de Danças,30353,interprete
59442,Aterballetto,29463,compagnia di balletto/danza
59443,Aterballetto,29463,compagnia di balletto/danza
59444,Occhèsc,29900,interprete
59445,Balé Folclórico da Bahia,30355,compagnia di balletto/danza
59446,Balé Folclórico da Bahia,30355,compagnia di balletto/danza
59447,Compagnia Virgilio Sieni Danza,17785,interprete
59448,Compagnia Virgilio Sieni Danza,17785,interprete
59449,Compagnia Virgilio Sieni Danza,17785,interprete
59450,Compagnia Virgilio Sieni Danza,17785,interprete
59451,Ballet de l'Opéra National de Lyon,29679,compagnia di balletto/danza
59452,Corpo di ballo del Teatro Nazionale dell'Opera di Praga,30360,compagnia di balletto/danza
59453,Corpo di ballo del Teatro Nazionale dell'Opera di Praga,30360,compagnia di balletto/danza
59454,Balletto del Teatro Nazionale Sloveno,30357,compagnia di balletto/danza
59455,Balletto del Teatro Nazionale Sloveno,30357,compagnia di balletto/danza
59456,Orchestra Stabile dell'Emilia Romagna,31957,orchestra
59456,Corpo di ballo del Teatro Comunale di Bologna,30148,compagnia di balletto/danza
59457,Orchestra Stabile dell'Emilia Romagna,31957,orchestra
59457,Corpo di ballo del Teatro Comunale di Bologna,30148,compagnia di balletto/danza
59458,Coro del Teatro Municipale di Piacenza,30326,coro
59458,Corpo di ballo del Teatro Municipale di Piacenza,34396,compagnia di balletto/danza
59458,Orchestra dell'Associazione Teatri Emiliano Romagnoli,87631,orchestra
59459,Coro del Teatro Municipale di Piacenza,30326,coro
59459,Corpo di ballo del Teatro Municipale di Piacenza,34396,compagnia di balletto/danza
59459,Orchestra dell'Associazione Teatri Emiliano Romagnoli,87631,orchestra
59460,Orchestra Stabile dell'Emilia Romagna,31957,orchestra
59460,Coro del Teatro Regio Cooperativa Artisti del coro,29501,coro
59461,Orchestra Stabile dell'Emilia Romagna,31957,orchestra
59461,Coro del Teatro Regio Cooperativa Artisti del coro,29501,coro
59462,Orchestra Stabile dell'Emilia Romagna,31957,orchestra
59463,Orchestra Stabile dell'Emilia Romagna,31957,orchestra
59464,Coro del Teatro Nazionale dell'Opera di Poznan,19479,coro
59464,Orchestra del Teatro Nazionale dell'Opera di Poznan,87635,orchestra
59465,Coro del Teatro Nazionale dell'Opera di Poznan,19479,coro
59465,Orchestra del Teatro Nazionale dell'Opera di Poznan,87635,orchestra
59466,Orchestra del Teatro Comunale di Bologna,29914,orchestra
59466,Coro del Teatro Comunale di Bologna,29474,coro
59467,Shen Wei Dance Arts,18742,compagnia di balletto/danza
59468,Corpo di ballo del Teatro Nazionale dell'Opera di Praga,30360,compagnia di balletto/danza
59469,Corpo di ballo del Teatro Nazionale dell'Opera di Praga,30360,compagnia di balletto/danza
59470,Balletto Accademico di Stato dell'URSS,30361,compagnia di balletto/danza
59471,Orchestra del Teatro Municipale di Piacenza,87634,orchestra
59472,Orchestra del Teatro Municipale di Piacenza,87634,orchestra
59473,Coro dell'Associazione Teatri Emiliano Romagnoli,18774,coro
59473,Orchestra dell'Associazione Teatri Emiliano Romagnoli,87631,orchestra
59474,Coro dell'Associazione Teatri Emiliano Romagnoli,18774,coro
59474,Orchestra dell'Associazione Teatri Emiliano Romagnoli,87631,orchestra
59475,Orchestra del Teatro Nazionale dell'Opera di Praga,30332,orchestra
59475,Coro del Teatro Nazionale dell'Opera di Praga,30331,coro
59477,Orchestra del Teatro Nazionale dell'Opera di Praga,30332,orchestra
59477,Coro del Teatro Nazionale dell'Opera di Praga,30331,coro
59478,Coro dell'Associazione Teatri Emiliano Romagnoli,18774,coro
59478,Orchestra dell'Associazione Teatri Emiliano Romagnoli,87631,orchestra
59479,Coro dell'Associazione Teatri Emiliano Romagnoli,18774,coro
59479,Orchestra dell'Associazione Teatri Emiliano Romagnoli,87631,orchestra
59480,Coro del Teatro Regio Cooperativa Artisti del coro,29501,coro
59480,Orchestra dell'Associazione Teatri Emiliano Romagnoli,87631,orchestra
59481,Coro del Teatro Regio Cooperativa Artisti del coro,29501,coro
59481,Orchestra dell'Associazione Teatri Emiliano Romagnoli,87631,orchestra
59482,Orchestra dell'Associazione Teatri Emiliano Romagnoli,87631,orchestra
59483,Orchestra dell'Associazione Teatri Emiliano Romagnoli,87631,orchestra
59484,Orchestra dell'Associazione Teatri Emiliano Romagnoli,87631,orchestra
59485,Orchestra del Teatro Comunale di Bologna,29914,orchestra
59485,Coro del Teatro Comunale di Bologna,29474,coro
59486,Orchestra del Teatro Comunale di Bologna,29914,orchestra
59486,Coro del Teatro Comunale di Bologna,29474,coro
59487,Orchestra del Teatro Nazionale dell'Opera di Praga,30332,orchestra
59487,Corpo di ballo del Teatro Nazionale dell'Opera di Praga,30360,compagnia di balletto/danza
59488,Orchestra del Teatro Nazionale dell'Opera di Praga,30332,orchestra
59488,Corpo di ballo del Teatro Nazionale dell'Opera di Praga,30360,compagnia di balletto/danza
59489,Scapino Ballet,29942,compagnia di balletto/danza
59490,Orchestra del Teatro Comunale di Bologna,29914,orchestra
59490,Coro del Teatro Comunale di Bologna,29474,coro
59490,Corpo di ballo del Teatro Comunale di Bologna,30148,compagnia di balletto/danza
59491,Orchestra del Teatro Comunale di Bologna,29914,orchestra
59491,Coro del Teatro Comunale di Bologna,29474,coro
59491,Corpo di ballo del Teatro Comunale di Bologna,30148,compagnia di balletto/danza
59493,Orchestra del Teatro Nazionale dell'Opera di Praga,30332,orchestra
59493,Coro del Teatro Nazionale dell'Opera di Praga,30331,coro
59493,Corpo di ballo del Teatro Nazionale dell'Opera di Praga,30360,compagnia di balletto/danza
59495,Orchestra del Teatro Regio di Parma,29500,orchestra
59495,Coro del Teatro Regio Cooperativa Artisti del coro,29501,coro
59496,Coro dell'Associazione Teatri Emiliano Romagnoli,18774,coro
59496,Orchestra dell'Associazione Teatri Emiliano Romagnoli,87631,orchestra
59497,Coro dell'Associazione Teatri Emiliano Romagnoli,18774,coro
59497,Orchestra dell'Associazione Teatri Emiliano Romagnoli,87631,orchestra
59498,Orchestra del Teatro Comunale di Bologna,29914,orchestra
59498,Coro del Teatro Comunale di Bologna,29474,coro
59499,Coro dell'Associazione Teatri Emiliano Romagnoli,18774,coro
59499,Corpo di ballo del Teatro Comunale di Bologna,30148,compagnia di balletto/danza
59499,Orchestra dell'Associazione Teatri Emiliano Romagnoli,87631,orchestra
59503,Coro dell'Associazione Teatri Emiliano Romagnoli,18774,coro
59503,Corpo di ballo del Teatro Comunale di Bologna,30148,compagnia di balletto/danza
59503,Orchestra dell'Associazione Teatri Emiliano Romagnoli,87631,orchestra
59504,Orchestra dell'Associazione Teatri Emiliano Romagnoli,87631,orchestra
59505,Orchestra dell'Associazione Teatri Emiliano Romagnoli,87631,orchestra
59508,Orchestra del Teatro Comunale di Bologna,29914,orchestra
59508,Coro del Teatro Comunale di Bologna,29474,coro
59509,Balletto del Teatro Nazionale Sloveno,30357,compagnia di balletto/danza
59510,Corpo di ballo del Teatro Comunale di Bologna,30148,compagnia di balletto/danza
59510,Orchestra dell'Associazione Teatri Emiliano Romagnoli,87631,orchestra
59511,Het Nationale Ballet,29940,interprete
59512,Complesso Folkloristico Nazionale di Cuba,18905,interprete
59513,Scapino Ballet,29942,interprete
59514,Orchestra del Teatro Regio di Parma,29500,orchestra
59514,Coro del Teatro Regio Cooperativa Artisti del coro,29501,coro
59515,Coro del Teatro dell'Opera di Ostrava,18927,coro
59515,Orchestra del Teatro dell'Opera di Ostrava,87632,
59516,Coro del Teatro Municipale di Reggio Emilia,34353,coro
59516,Orchestra dell'Associazione Teatri Emiliano Romagnoli,87631,orchestra
59517,Coro del Teatro Municipale di Reggio Emilia,34353,coro
59517,Orchestra dell'Associazione Teatri Emiliano Romagnoli,87631,orchestra
59518,Coro del Teatro Municipale di Reggio Emilia,34353,coro
59518,Orchestra dell'Associazione Teatri Emiliano Romagnoli,87631,orchestra
59521,Coro del Teatro Municipale di Reggio Emilia,34353,coro
59521,Orchestra dell'Associazione Teatri Emiliano Romagnoli,87631,orchestra
59522,Orchestra del Teatro Nazionale Sloveno dell'Opera di Lubiana,30374,orchestra
59522,Coro del Teatro Nazionale Sloveno dell'Opera di Lubiana,30376,coro
59557,Coro del Teatro Comunale di Modena,29457,coro
59557,Orchestra dell'Associazione Teatri Emiliano Romagnoli,87631,orchestra
59558,Orchestra dell'Associazione Teatri Emiliano Romagnoli,87631,orchestra
59559,Orchestra del Teatro Comunale di Bologna,29914,orchestra
59559,Corpo di ballo del Teatro Comunale di Bologna,30148,compagnia di balletto/danza
59560,Orchestra del Teatro Regio di Parma,29500,orchestra
59560,Coro del Teatro Regio Cooperativa Artisti del coro,29501,coro
59561,Complesso dell'American Company,19049,compagnia
59567,Coro del Teatro Smetana di Praga,19108,coro
59567,Orchestra del Teatro Smetana di Praga,87637,orchestra
59568,Coro del Teatro Municipale di Reggio Emilia,34353,coro
59568,Orchestra dell'Associazione Teatri Emiliano Romagnoli,87631,orchestra
59569,Coro del Teatro Municipale di Reggio Emilia,34353,coro
59569,Orchestra dell'Associazione Teatri Emiliano Romagnoli,87631,orchestra
59570,Orchestra del Teatro Comunale di Bologna,29914,orchestra
59570,Coro del Teatro Comunale di Bologna,29474,coro
59571,Coro del Teatro Comunale di Modena,29457,coro
59571,Orchestra dell'Associazione Teatri Emiliano Romagnoli,87631,orchestra
59572,Coro del Teatro Comunale di Modena,29457,coro
59572,Orchestra dell'Associazione Teatri Emiliano Romagnoli,87631,orchestra
59573,Coro del Teatro Comunale di Modena,29457,coro
59573,Orchestra dell'Associazione Teatri Emiliano Romagnoli,87631,orchestra
59574,Coro del Teatro Comunale di Modena,29457,coro
59574,Orchestra dell'Associazione Teatri Emiliano Romagnoli,87631,orchestra
59575,Orchestra del Teatro Comunale di Bologna,29914,orchestra
59575,Coro del Teatro Comunale di Bologna,29474,coro
59575,Corpo di ballo del Teatro Comunale di Bologna,30148,compagnia di balletto/danza
59576,Complesso di danze di Stato dell'URSS,30015,interprete
59577,Complesso Folkloristico Nazionale Cecoslovacco,19123,interprete
59578,Balletto del Teatro Nazionale dell'Opera di Lubiana,30373,interprete
