id_recita,curatore_nome,curatore_id,curatore_ruolo
60702,"Albert, Istvan",24331,direzione d'orchestra
60706,"Di Stefano, Santi",24347,direzione d'orchestra
60834,"Mariotti, Michele",24468,direzione d'orchestra
60834,"Vero, Paolo",24896,maestro del coro
60835,"Mariotti, Michele",24468,direzione d'orchestra
60835,"Vero, Paolo",24896,maestro del coro
60966,"Florio, Antonio",18834,direzione d'orchestra
60967,"Florio, Antonio",18834,direzione d'orchestra
60991,"Abbado, Claudio",10324,direzione d'orchestra
60991,"Ortner, Erwin",11368,maestro del coro
60992,"Abbado, Claudio",10324,direzione d'orchestra
60992,"Ortner, Erwin",11368,maestro del coro
60995,"Urbini, Pier Luigi",18526,direzione d'orchestra
60996,"Urbini, Pier Luigi",18526,direzione d'orchestra
60997,"Grazioli, Giuseppe",25384,direzione d'orchestra
60998,"Grazioli, Giuseppe",25384,direzione d'orchestra
61036,"Garforth, David",11017,direzione d'orchestra
61037,"Garforth, David",11017,direzione d'orchestra
61038,"Garforth, David",11017,direzione d'orchestra
61039,"Garforth, David",11017,direzione d'orchestra
61057,"Mariotti, Michele",24468,direzione d'orchestra
61057,"Faggiani, Martino",12549,maestro del coro
61057,"Ghirardini, Mirco",9986,direttore di banda (direzione d'orchestra)
61058,"Mariotti, Michele",24468,direzione d'orchestra
61058,"Faggiani, Martino",12549,maestro del coro
61058,"Ghirardini, Mirco",9986,direttore di banda (direzione d'orchestra)
61059,"Mariotti, Michele",24468,direzione d'orchestra
61059,"Faggiani, Martino",12549,maestro del coro
61059,"Ghirardini, Mirco",9986,direttore di banda (direzione d'orchestra)
61060,"Mariotti, Michele",24468,direzione d'orchestra
61060,"Faggiani, Martino",12549,maestro del coro
61060,"Ghirardini, Mirco",9986,direttore di banda (direzione d'orchestra)
61061,"Mariotti, Michele",24468,direzione d'orchestra
61061,"Faggiani, Martino",12549,maestro del coro
61061,"Ghirardini, Mirco",9986,direttore di banda (direzione d'orchestra)
61076,"Avital, Yuval",25582,direzione d'orchestra
61100,"Bisanti, Giampaolo",25686,direzione d'orchestra
61100,"Faggiani, Martino",12549,maestro del coro
61101,"Bisanti, Giampaolo",25686,direzione d'orchestra
61101,"Faggiani, Martino",12549,maestro del coro
61116,"Grassi, Danilo",10563,direzione d'orchestra
61124,"Mariotti, Michele",24468,direzione d'orchestra
61124,"Vero, Paolo",24896,maestro del coro
61125,"Sonoda, Ryuichiro",25744,direzione d'orchestra
61125,"Vero, Paolo",24896,maestro del coro
61147,"Webb, Jonathan",17589,direzione d'orchestra
61148,"Webb, Jonathan",17589,direzione d'orchestra
61149,"Percacciolo, Salvatore",25852,direzione d'orchestra
61229,"Montaño, José Antonio",26046,direzione d'orchestra
61230,"Montaño, José Antonio",26046,direzione d'orchestra
61248,"Mariotti, Michele",24468,direzione d'orchestra
61248,"Vero, Paolo",24896,maestro del coro
61249,"Mariotti, Michele",24468,direzione d'orchestra
61249,"Vero, Paolo",24896,maestro del coro
61254,"Pidò, Evelino",10378,direzione d'orchestra
61254,"Sebastiani, Franco",10009,maestro del coro
61255,"Pidò, Evelino",10378,direzione d'orchestra
61255,"Sebastiani, Franco",10009,maestro del coro
61260,"Sartori, Elena",23402,maestro del coro
61320,"Bentivoglio, Leonetta",19599,relatore
61321,"Sugiyama, Yoichi",20225,direzione d'orchestra
61322,"Sugiyama, Yoichi",20225,direzione d'orchestra
61340,"Brandenburg, Hans-Jörg",34761,direzione d'orchestra
61340,"Rager, Stefan",34762,direzione d'orchestra
61341,"Brandenburg, Hans-Jörg",34761,direzione d'orchestra
61341,"Rager, Stefan",34762,direzione d'orchestra
61412,"Reck, Stefan Anton",19426,direzione d'orchestra
61412,"Fratini, Lorenzo",26476,maestro del coro
61413,"Reck, Stefan Anton",19426,direzione d'orchestra
61413,"Fratini, Lorenzo",26476,maestro del coro
61459,"Matheuz, Diego",26080,direzione d'orchestra
61459,"Moretti, Claudio Marino",26583,maestro del coro
61460,"Matheuz, Diego",26080,direzione d'orchestra
61460,"Moretti, Claudio Marino",26583,maestro del coro
61461,"Agronskij, Vladimir",26619,direzione d'orchestra
61462,"Agronskij, Vladimir",26619,direzione d'orchestra
61495,"Rustioni, Daniele",26662,direzione d'orchestra
61496,"Rustioni, Daniele",26662,direzione d'orchestra
61529,"Fogliani, Antonino",26731,direzione d'orchestra
61529,"Faggiani, Martino",12549,maestro del coro
61530,"Fogliani, Antonino",26731,direzione d'orchestra
61530,"Faggiani, Martino",12549,maestro del coro
61531,"Riesman, Michael",15048,direzione d'orchestra
61532,"Riesman, Michael",15048,direzione d'orchestra
61533,"Dantone, Ottavio",16801,direzione d'orchestra
61534,"Dantone, Ottavio",16801,direzione d'orchestra
61715,"Angelico, Francesco",27067,direzione d'orchestra
61715,"Caiani, Alfonso",10024,maestro del coro
61716,"Angelico, Francesco",27067,direzione d'orchestra
61716,"Caiani, Alfonso",10024,maestro del coro
61717,"Abbado, Roberto",15811,direzione d'orchestra
61717,"Faidutti, Andrea",27079,maestro del coro
61718,"Abbado, Roberto",15811,direzione d'orchestra
61718,"Faidutti, Andrea",27079,maestro del coro
61719,"Webb, Jonathan",17589,direzione d'orchestra
61720,"Webb, Jonathan",17589,direzione d'orchestra
61723,"Warynski, Léo",27097,direzione d'orchestra
61724,"Warynski, Léo",27097,direzione d'orchestra
61725,"Warynski, Léo",27097,direzione d'orchestra
61726,"Warynski, Léo",27097,direzione d'orchestra
61771,"Procopio, Sara",27273,ballerino/danzatore
61790,"Ranzani, Stefano",10766,direzione d'orchestra
61790,"Faggiani, Martino",12549,maestro del coro
61791,"Ranzani, Stefano",10766,direzione d'orchestra
61791,"Faggiani, Martino",12549,maestro del coro
61814,"Fusi, Franco",10694,direzione d'orchestra
61814,"Zuffa, Marcello",25624,maestro del coro
61824,"Hull, Eric",27422,direzione d'orchestra
61824,"Colò, Stefano",10544,maestro del coro
61825,"Hull, Eric",27422,direzione d'orchestra
61825,"Colò, Stefano",10544,maestro del coro
61841,"Bignamini, Jader",27491,direzione d'orchestra
61841,"Faidutti, Andrea",27079,maestro del coro
61841,"Superchi, Alhambra",27493,maestro del coro
61842,"Bignamini, Jader",27491,direzione d'orchestra
61842,"Faidutti, Andrea",27079,maestro del coro
61842,"Superchi, Alhambra",27493,maestro del coro
61843,"Cilluffo, Francesco",27495,direzione d'orchestra
61844,"Cilluffo, Francesco",27495,direzione d'orchestra
61940,"Bisanti, Giampaolo",25686,direzione d'orchestra
61940,"Greco, Antonio",18037,maestro del coro
61941,"Bisanti, Giampaolo",25686,direzione d'orchestra
61941,"Greco, Antonio",18037,maestro del coro
61942,"Gomez-Rios, José Luis",27740,direzione d'orchestra
61942,"Grandini, Dario",18271,maestro del coro
61943,"Gomez-Rios, José Luis",27740,direzione d'orchestra
61943,"Grandini, Dario",18271,maestro del coro
61954,"Delogu, Leonardo",26531,ballerino/danzatore
61954,"Mai, Silvia",26541,ballerino/danzatore
61954,"Fecit, Elena Cleonice",27770,ballerino/danzatore
61954,"Fortuni, Olimpia",27771,ballerino/danzatore
61954,"Laterza, Francesco",27772,ballerino/danzatore
61954,"Orefice, Chiara",27773,ballerino/danzatore
61954,"Pagano, Fabio",27774,ballerino/danzatore
61954,"Palladino, Lucia",27775,ballerino/danzatore
61954,"Sirna, Valerio",27776,ballerino/danzatore
61977,"Franklin, Christopher",27873,direzione d'orchestra
61977,"Casati, Corrado",16744,maestro del coro
61978,"Franklin, Christopher",27873,direzione d'orchestra
61978,"Casati, Corrado",16744,maestro del coro
61979,"Paszkowski, Nicola",27883,direzione d'orchestra
61979,"Casati, Corrado",16744,maestro del coro
61980,"Paszkowski, Nicola",27883,direzione d'orchestra
61980,"Casati, Corrado",16744,maestro del coro
62093,"Rivani, Jacopo",28066,direzione d'orchestra
62094,"Rivani, Jacopo",28066,direzione d'orchestra
62095,"Rivani, Jacopo",28066,direzione d'orchestra
62096,"Rivani, Jacopo",28066,direzione d'orchestra
62097,"Rivani, Jacopo",28066,direzione d'orchestra
62115,"Fantuzzi, Fedele",28105,maestro del coro
62154,"Boccadoro, Carlo",12789,direzione d'orchestra
62154,"Greco, Antonio",18037,maestro del coro
62155,"Boccadoro, Carlo",12789,direzione d'orchestra
62155,"Greco, Antonio",18037,maestro del coro
62156,"Goldstein, Carlo",28188,direzione d'orchestra
62156,"Greco, Antonio",18037,maestro del coro
62156,"Dominguez, Hector Raul",28189,maestro del coro
62157,"Goldstein, Carlo",28188,direzione d'orchestra
62157,"Greco, Antonio",18037,maestro del coro
62157,"Dominguez, Hector Raul",28189,maestro del coro
62158,"Zagrosek, Lothar",15829,direzione d'orchestra
62158,"Faidutti, Andrea",27079,maestro del coro
62159,"Zagrosek, Lothar",15829,direzione d'orchestra
62159,"Faidutti, Andrea",27079,maestro del coro
62189,"Beltrami, Matteo",28259,direzione d'orchestra
62189,"Faggiani, Martino",12549,maestro del coro
62190,"Beltrami, Matteo",28259,direzione d'orchestra
62190,"Faggiani, Martino",12549,maestro del coro
62206,"Ranzani, Stefano",10766,direzione d'orchestra
62206,"Colò, Stefano",10544,maestro del coro
62207,"Ranzani, Stefano",10766,direzione d'orchestra
62207,"Colò, Stefano",10544,maestro del coro
62285,"Morelli, Walter",28370,direzione d'orchestra
62298,"Merola, Michele",15498,coreografie
62302,"Rundel, Peter",28447,direzione d'orchestra
62302,Remix Ensemble Casa da Música,28446,orchestra
62317,"Lanzillotta, Francesco",28483,direzione d'orchestra
62318,"Lanzillotta, Francesco",28483,direzione d'orchestra
62330,"Palumbo, Alessandro",28514,direzione d'orchestra
62331,"Palumbo, Alessandro",28514,direzione d'orchestra
62332,"Palumbo, Alessandro",28514,direzione d'orchestra
62333,"Palumbo, Alessandro",28514,direzione d'orchestra
62334,"Palumbo, Alessandro",28514,direzione d'orchestra
62339,"Lanzillotta, Francesco",28483,direzione d'orchestra
62339,"Faggiani, Martino",12549,maestro del coro
62340,"Lanzillotta, Francesco",28483,direzione d'orchestra
62340,"Faggiani, Martino",12549,maestro del coro
62341,"Cilluffo, Francesco",27495,direzione d'orchestra
62341,"Dominguez, Hector Raul",28189,maestro del coro
62342,"Cilluffo, Francesco",27495,direzione d'orchestra
62342,"Dominguez, Hector Raul",28189,maestro del coro
62354,"Reverberi, Emanuele",20250,direzione d'orchestra
62378,"Znaider, Nikolaj",28687,direzione d'orchestra
62378,"Faidutti, Andrea",27079,maestro del coro
62379,"Znaider, Nikolaj",28687,direzione d'orchestra
62379,"Faidutti, Andrea",27079,maestro del coro
62390,"Ciampa, Francesco Ivan",28734,direzione d'orchestra
62390,"Casati, Corrado",16744,maestro del coro
62391,"Ciampa, Francesco Ivan",28734,direzione d'orchestra
62391,"Casati, Corrado",16744,maestro del coro
62395,"Bernàcer, Jordi",28761,direzione d'orchestra
62395,"Colò, Stefano",10544,maestro del coro
62396,"Bernàcer, Jordi",28761,direzione d'orchestra
62396,"Colò, Stefano",10544,maestro del coro
62419,"Boccadoro, Carlo",12789,direzione d'orchestra
62420,"Boccadoro, Carlo",12789,direzione d'orchestra
62421,"Boccadoro, Carlo",12789,direzione d'orchestra
62499,"Sugiyama, Yoichi",20225,direzione d'orchestra
62500,"Sugiyama, Yoichi",20225,direzione d'orchestra
62501,"Avital, Yuval",25582,direttore dello spettacolo
62519,"Boni, Marco",10352,direzione d'orchestra
62520,"Battistoni, Andrea",29022,direzione d'orchestra
62520,"Faggiani, Martino",12549,maestro del coro
62521,"Battistoni, Andrea",29022,direzione d'orchestra
62521,"Faggiani, Martino",12549,maestro del coro
62528,"Tingaud, Jean-Luc",29049,direzione d'orchestra
62528,"Colò, Stefano",10544,maestro del coro
62529,"Tingaud, Jean-Luc",29049,direzione d'orchestra
62529,"Colò, Stefano",10544,maestro del coro
62530,"Boccadoro, Carlo",12789,direzione d'orchestra
62556,"Sisillo, Aldo",17825,direzione d'orchestra
62556,"Colò, Stefano",10544,maestro del coro
62578,"Callegari, Daniele",10671,direzione d'orchestra
62578,"Pigazzini, Mario",11084,maestro del coro
62578,"Casati, Corrado",16744,maestro del coro
62579,"Callegari, Daniele",10671,direzione d'orchestra
62579,"Pigazzini, Mario",11084,maestro del coro
62579,"Casati, Corrado",16744,maestro del coro
62663,"Steri, Azzurra",29283,direzione d'orchestra
62664,"Steri, Azzurra",29283,direzione d'orchestra
62665,"Steri, Azzurra",29283,direzione d'orchestra
62667,"Steri, Azzurra",29283,direzione d'orchestra
62675,"Garegnani, Dario",28939,direzione d'orchestra
62675,"Gallo, Costanza",13751,"maestro del coro (interprete,maestro del coro)"
62676,"Garegnani, Dario",28939,direzione d'orchestra
62676,"Gallo, Costanza",13751,"soprano (interprete,maestro del coro)"
62677,"Garegnani, Dario",28939,direzione d'orchestra
62677,"Gallo, Costanza",13751,"soprano (interprete,maestro del coro)"
62681,"Bossaglia, Francesco",29343,direzione d'orchestra
62682,"Bossaglia, Francesco",29343,direzione d'orchestra
62684,"Masilo, Dada",27127,"ballerino/danzatore (interprete,relatore)"
62684,"Zapparrata, Carmelo",29348,relatore
62693,"Garegnani, Dario",28939,direzione d'orchestra
62703,"Gracis, Ettore",9747,direzione d'orchestra
62703,"Riccitelli, Gaetano",16722,maestro del coro
62705,"Angius, Marco",27251,direzione d'orchestra
62706,"Angius, Marco",27251,direzione d'orchestra
62712,"Galli, Valerio",32191,direzione d'orchestra
62712,"Maccagnola, Diego",23976,maestro del coro
62712,"Mora, Mario",32193,maestro del coro
62713,"Galli, Valerio",32191,direzione d'orchestra
62713,"Maccagnola, Diego",23976,maestro del coro
62713,"Mora, Mario",32193,maestro del coro
62714,"Fusi, Franco",10694,direzione d'orchestra
62715,"Ciampa, Francesco Ivan",28734,direzione d'orchestra
62715,"Casati, Corrado",16744,maestro del coro
62716,"Sisillo, Aldo",17825,direzione d'orchestra
62716,"Colò, Stefano",10544,maestro del coro
62717,"Dantone, Ottavio",16801,"direzione d'orchestra,orchestrale"
62719,"Morandi, Pier Giorgio",10543,direzione d'orchestra
62719,"Colò, Stefano",10544,maestro del coro
62721,"Johnson, Jill",17101,ballerino/danzatore
62721,"Baldy, Cyril",17102,ballerino/danzatore
62721,"Zabala, Ander",17105,ballerino/danzatore
62721,"Scharafali, Parvaneh",32283,ballerino/danzatore
62721,"Roman, Christopher",32284,ballerino/danzatore
62721,"Yasit, Rauf ""RubberLegz""",32285,ballerino/danzatore
62721,"Gjoka, Brigel",32286,ballerino/danzatore
62721,"Watts, Riley",32287,ballerino/danzatore
62722,"Buffoni, Giacomo",32291,ballerino/danzatore
62722,"Labianca, Fabio",32292,ballerino/danzatore
62722,"La Rosa, Alessandro",32293,ballerino/danzatore
62722,"Lollo, Antonio",32294,ballerino/danzatore
62722,"Pieroni, Filippo",32295,ballerino/danzatore
62722,"Spirito, Alessio",32296,ballerino/danzatore
62739,"Buffoni, Giacomo",32291,ballerino/danzatore
62739,"Labianca, Fabio",32292,ballerino/danzatore
62739,"La Rosa, Alessandro",32293,ballerino/danzatore
62739,"Lollo, Antonio",32294,ballerino/danzatore
62739,"Pieroni, Filippo",32295,ballerino/danzatore
62739,"Spirito, Alessio",32296,ballerino/danzatore
62740,"Buffoni, Giacomo",32291,ballerino/danzatore
62740,"Labianca, Fabio",32292,ballerino/danzatore
62740,"La Rosa, Alessandro",32293,ballerino/danzatore
62740,"Lollo, Antonio",32294,ballerino/danzatore
62740,"Pieroni, Filippo",32295,ballerino/danzatore
62740,"Spirito, Alessio",32296,ballerino/danzatore
62741,"Morandi, Pier Giorgio",10543,direzione d'orchestra
62741,"Colò, Stefano",10544,maestro del coro
62742,"Ciampa, Francesco Ivan",28734,direzione d'orchestra
62742,"Casati, Corrado",16744,maestro del coro
62743,"Sisillo, Aldo",17825,direzione d'orchestra
62743,"Colò, Stefano",10544,maestro del coro
62744,"Dantone, Ottavio",16801,"direzione d'orchestra,orchestrale"
62751,"Nanni, Stefano",27425,maestro del coro
62752,"Nanni, Stefano",27425,maestro del coro
62753,"Nanni, Stefano",27425,maestro del coro
62785,"Peskò, Zoltan",15965,direzione d'orchestra
62785,"Magiera, Leone",10686,maestro del coro
62787,"Vangama, Rodriguez",32502,direzione d'orchestra
62788,"Vangama, Rodriguez",32502,direzione d'orchestra
62788,"Ferreira, Rodrigo",32516,adattatore
62790,"Cruz, Dominic",32529,ballerino/danzatore
62790,"Henderson, Devin",32530,ballerino/danzatore
62790,"Kesselman, Maya",32531,ballerino/danzatore
62790,"Hottier, Michael",32532,ballerino/danzatore
62790,"Oudot, Aurélien",32533,ballerino/danzatore
62791,"Cruz, Dominic",32529,ballerino/danzatore
62791,"Henderson, Devin",32530,ballerino/danzatore
62791,"Kesselman, Maya",32531,ballerino/danzatore
62791,"Hottier, Michael",32532,ballerino/danzatore
62791,"Oudot, Aurélien",32533,ballerino/danzatore
62792,"Grosjean, Grégory",32542,ballerino/danzatore
62792,"Iacono, Gabriella",32548,ballerino/danzatore
62792,"Lambert, Julien",32549,direttore dello spettacolo
62793,"Grosjean, Grégory",32542,ballerino/danzatore
62793,"Iacono, Gabriella",32548,ballerino/danzatore
62793,"Lambert, Julien",32549,direttore dello spettacolo
62794,"Grosjean, Grégory",32542,ballerino/danzatore
62794,"Iacono, Gabriella",32548,ballerino/danzatore
62794,"Lambert, Julien",32549,direttore dello spettacolo
62795,"Ajmone, Annamaria",28439,ballerino/danzatore
62796,"Ajmone, Annamaria",28439,ballerino/danzatore
62815,"Garegnani, Dario",28939,direzione d'orchestra
62816,"Garegnani, Dario",28939,direzione d'orchestra
62817,"Garegnani, Dario",28939,direzione d'orchestra
62821,"Di Nardo, Marco",32637,ballerino/danzatore
62821,"Peng, Shihya",32638,ballerino/danzatore
62824,"Franceschini, Gianni",24368,"interprete,illustratore"
62825,"Franceschini, Gianni",24368,"interprete,illustratore"
62876,"Steri, Azzurra",29283,direzione d'orchestra
62877,"Steri, Azzurra",29283,direzione d'orchestra
62878,"Steri, Azzurra",29283,direzione d'orchestra
62879,"Steri, Azzurra",29283,direzione d'orchestra
62880,"Steri, Azzurra",29283,direzione d'orchestra
62883,"Reverberi, Emanuele",20250,direzione d'orchestra
62884,"Reverberi, Emanuele",20250,direzione d'orchestra
62885,"Reverberi, Emanuele",20250,direzione d'orchestra
62886,"Reverberi, Emanuele",20250,direzione d'orchestra
62887,"Reverberi, Emanuele",20250,direzione d'orchestra
62888,"Reverberi, Emanuele",20250,direzione d'orchestra
62889,"Reverberi, Emanuele",20250,direzione d'orchestra
62890,"Reverberi, Emanuele",20250,direzione d'orchestra
62891,"Reverberi, Emanuele",20250,direzione d'orchestra
62892,"Reverberi, Emanuele",20250,direzione d'orchestra
62894,"Pagliarini, Luigi",10428,direzione d'orchestra
62895,"Pagliarini, Luigi",10428,direzione d'orchestra
62896,"Pagliarini, Luigi",10428,direzione d'orchestra
62897,"Fornaciari, Simone",11098,direzione d'orchestra
62898,"Fornaciari, Simone",11098,direzione d'orchestra
62899,"Fornaciari, Simone",11098,direzione d'orchestra
62900,"Pagliarini, Luigi",10428,direzione d'orchestra
62901,"Pagliarini, Luigi",10428,direzione d'orchestra
62902,"Pagliarini, Luigi",10428,direzione d'orchestra
62903,"Pagliarini, Luigi",10428,direzione d'orchestra
62904,"Pagliarini, Luigi",10428,direzione d'orchestra
62905,"Pagliarini, Luigi",10428,direzione d'orchestra
62906,"Pagliarini, Luigi",10428,direzione d'orchestra
62907,"Pagliarini, Luigi",10428,direzione d'orchestra
62908,"Pagliarini, Luigi",10428,direzione d'orchestra
62909,"Pagliarini, Luigi",10428,direzione d'orchestra
62909,"Pieracci, Giacomo",32775,orchestrale
62909,"Settembrino, Saverio",32806,orchestrale
62909,"Ori, Fabio",32807,orchestrale
62910,"Pagliarini, Luigi",10428,direzione d'orchestra
62910,"Pieracci, Giacomo",32775,orchestrale
62910,"Settembrino, Saverio",32806,orchestrale
62910,"Ori, Fabio",32807,orchestrale
62911,"Pagliarini, Luigi",10428,direzione d'orchestra
62914,"Castellari, Davide",22050,direzione d'orchestra
62914,"Gaudiomonte, Erasmo",24874,direzione d'orchestra
62914,"Caiani, Alfonso",10024,maestro del coro
62915,"Castellari, Davide",22050,direzione d'orchestra
62915,"Gaudiomonte, Erasmo",24874,direzione d'orchestra
62915,"Caiani, Alfonso",10024,maestro del coro
62924,"Zedda, Alberto",31539,direzione d'orchestra
62924,"Veneri, Giovanni",16283,maestro del coro
62925,"Tichy, Jan H.",18777,direzione d'orchestra
62925,"Pollina, Mauro",18489,maestro del coro
62926,"Indrigo, Dario",11367,direzione d'orchestra
62928,"Rosenthal, Manuel",16667,direzione d'orchestra
62928,"Tinelli, Dario",18430,maestro del coro
62929,"Rosenthal, Manuel",16667,direzione d'orchestra
62929,"Tinelli, Dario",18430,maestro del coro
62930,"Rosenthal, Manuel",16667,direzione d'orchestra
62930,"Tinelli, Dario",18430,maestro del coro
62943,"Tula, Juan Ignacio",32980,ballerino/danzatore
62943,"Kinsman, Stefan",32981,ballerino/danzatore
62944,"Tula, Juan Ignacio",32980,ballerino/danzatore
62944,"Kinsman, Stefan",32981,ballerino/danzatore
62945,"Bregianni, Maria",32992,ballerino/danzatore
62945,"Nouskas Varelas, Alexandros",32993,ballerino/danzatore
62945,"Gagoulou, Nanti",32994,ballerino/danzatore
62945,"Kosma, Amalia",32995,ballerino/danzatore
62945,"Kotsali, Chara",32996,ballerino/danzatore
62945,"Mertzani, Dimitra",32997,ballerino/danzatore
62945,"Moschopoulos, Efthymis",32998,ballerino/danzatore
62945,"Paraskevopoulou, Ioanna",32999,ballerino/danzatore
62945,"Tsiamoglou, Alexis",33000,ballerino/danzatore
62947,"Caneva, Sara",32562,direzione d'orchestra
62948,"Caneva, Sara",32562,direzione d'orchestra
62960,"Grunchi, Ketti",23880,ballerino/danzatore
62960,"Pittarello, Martina",33059,ballerino/danzatore
62997,"Tinti, Antonio",33097,ballerino/danzatore
62997,"Bergonzini, Clariti",33099,ballerino/danzatore
62997,"Mammi, Daniela",33100,ballerino/danzatore
62997,"Mammi, Ebba",33101,ballerino/danzatore
62997,"Padovani, Carla",33102,ballerino/danzatore
62997,"Viscomi, Marj",33103,ballerino/danzatore
62998,"Tinti, Antonio",33097,ballerino/danzatore
62998,"Bergonzini, Clariti",33099,ballerino/danzatore
62998,"Mammi, Daniela",33100,ballerino/danzatore
62998,"Mammi, Ebba",33101,ballerino/danzatore
62998,"Padovani, Carla",33102,ballerino/danzatore
62998,"Viscomi, Marj",33103,ballerino/danzatore
63018,"Tenan, Carlo",12354,direzione d'orchestra
63022,"Delfrate, Carla",33215,direzione d'orchestra
63022,"Casati, Corrado",16744,maestro del coro
63023,"Delfrate, Carla",33215,direzione d'orchestra
63023,"Casati, Corrado",16744,maestro del coro
63024,"Chaslin, Frédéric",33221,direzione d'orchestra
63024,"Malazzi, Alberto",33222,maestro del coro
63025,"Chaslin, Frédéric",33221,direzione d'orchestra
63025,"Malazzi, Alberto",33222,maestro del coro
63026,"Chaslin, Frédéric",33221,direzione d'orchestra
63026,"Malazzi, Alberto",33222,maestro del coro
63027,"Chaslin, Frédéric",33221,direzione d'orchestra
63027,"Malazzi, Alberto",33222,maestro del coro
63028,"Maggi, Diego",33251,direzione d'orchestra
63028,"Mady, Jad",33256,video immagini di
63030,"Paraskevopoulou, Ioanna",32999,ballerino/danzatore
63030,"Papaioannou, Dimitris",33263,ballerino/danzatore
63030,"Strinopoulos, Christos",33265,ballerino/danzatore
63030,"Skotis, Drosos",33266,ballerino/danzatore
63030,"Chrysafidis, Costas",33267,ballerino/danzatore
63030,"Andriopolou, Pavlina",33268,ballerino/danzatore
63031,"Paraskevopoulou, Ioanna",32999,ballerino/danzatore
63031,"Papaioannou, Dimitris",33263,ballerino/danzatore
63031,"Strinopoulos, Christos",33265,ballerino/danzatore
63031,"Skotis, Drosos",33266,ballerino/danzatore
63031,"Chrysafidis, Costas",33267,ballerino/danzatore
63031,"Andriopolou, Pavlina",33268,ballerino/danzatore
63032,"Paraskevopoulou, Ioanna",32999,ballerino/danzatore
63032,"Papaioannou, Dimitris",33263,ballerino/danzatore
63032,"Strinopoulos, Christos",33265,ballerino/danzatore
63032,"Skotis, Drosos",33266,ballerino/danzatore
63032,"Chrysafidis, Costas",33267,ballerino/danzatore
63032,"Andriopolou, Pavlina",33268,ballerino/danzatore
63033,"Paraskevopoulou, Ioanna",32999,ballerino/danzatore
63033,"Papaioannou, Dimitris",33263,ballerino/danzatore
63033,"Strinopoulos, Christos",33265,ballerino/danzatore
63033,"Skotis, Drosos",33266,ballerino/danzatore
63033,"Chrysafidis, Costas",33267,ballerino/danzatore
63033,"Andriopolou, Pavlina",33268,ballerino/danzatore
63034,"Paraskevopoulou, Ioanna",32999,ballerino/danzatore
63034,"Papaioannou, Dimitris",33263,ballerino/danzatore
63034,"Strinopoulos, Christos",33265,ballerino/danzatore
63034,"Skotis, Drosos",33266,ballerino/danzatore
63034,"Chrysafidis, Costas",33267,ballerino/danzatore
63034,"Andriopolou, Pavlina",33268,ballerino/danzatore
63035,"Paraskevopoulou, Ioanna",32999,ballerino/danzatore
63035,"Papaioannou, Dimitris",33263,ballerino/danzatore
63035,"Strinopoulos, Christos",33265,ballerino/danzatore
63035,"Skotis, Drosos",33266,ballerino/danzatore
63035,"Chrysafidis, Costas",33267,ballerino/danzatore
63035,"Andriopolou, Pavlina",33268,ballerino/danzatore
63039,"Hanauer, Annie",33297,ballerino/danzatore
63039,"Joudkaite, Lora",33298,ballerino/danzatore
63040,"Hanauer, Annie",33297,ballerino/danzatore
63040,"Joudkaite, Lora",33298,ballerino/danzatore
63051,"Reverberi, Emanuele",20250,direzione d'orchestra
63052,"Reverberi, Emanuele",20250,direzione d'orchestra
63067,"Di Franco, Fabrizio",33364,ballerino/danzatore
63067,"Gherardi, Matilde",33365,ballerino/danzatore
63067,"Lamonaca, Federica",33366,ballerino/danzatore
63067,"Morello, Giuseppe",33367,ballerino/danzatore
63068,"Di Franco, Fabrizio",33364,ballerino/danzatore
63068,"Gherardi, Matilde",33365,ballerino/danzatore
63068,"Lamonaca, Federica",33366,ballerino/danzatore
63068,"Morello, Giuseppe",33367,ballerino/danzatore
63069,"Pennini, Francesca",27303,ballerino/danzatore
63069,"Pedroni, Angelo",27304,ballerino/danzatore
63069,"Arganini, Simone",33368,ballerino/danzatore
63069,"Grano, Teodora",33369,ballerino/danzatore
63069,"Parise, Carmine",33370,ballerino/danzatore
63070,"Pennini, Francesca",27303,ballerino/danzatore
63070,"Pedroni, Angelo",27304,ballerino/danzatore
63070,"Arganini, Simone",33368,ballerino/danzatore
63070,"Grano, Teodora",33369,ballerino/danzatore
63070,"Parise, Carmine",33370,ballerino/danzatore
63071,"Ostheimer, Sita",33371,ballerino/danzatore
63071,"Makowski, Max",33378,ballerino/danzatore
63071,"Berger, Jorane",33379,ballerino/danzatore
63071,"Sanchez, Jonathan",33380,ballerino/danzatore
63071,"Schyth Brødum, Jens",33381,ballerino/danzatore
63072,"Sardi, Stefano",26438,ballerino/danzatore
63072,"Pennini, Francesca",27303,ballerino/danzatore
63072,"Pedroni, Angelo",27304,ballerino/danzatore
63072,"Arganini, Simone",33368,ballerino/danzatore
63072,"Parise, Carmine",33370,ballerino/danzatore
63072,"Santolini, Giulio",33383,ballerino/danzatore
63098,"Khachec, Aram",33434,direzione d'orchestra
63099,"Khachec, Aram",33434,direzione d'orchestra
63136,"Sardella, Federico",33575,direzione d'orchestra
63157,"Stravinskij, Igor'",9640,autore delle musiche
63157,"Šostakovič, Dmitrij",10466,autore delle musiche
63157,"Messiaen, Olivier",10902,autore delle musiche
63157,"Casella, Alfredo",11001,autore delle musiche
63157,"Castelnuovo-Tedesco, Mario",11053,autore delle musiche
63157,"Hindemith, Paul",12258,autore delle musiche
