id_recita,personaggio,personaggio_voce,interprete,interprete_id,ruolo
35344,Adhémar de Monteil,basso,Enrico Turco,13822,Basso
35344,L'Emiro di Ramla,basso,Paolo Pecchioli,14004,Basso
35344,Un ufficiale dell'Emiro,tenore,Domenico Cannizzaro,14005,Tenore
35344,Un araldo,basso,Franco Vassallo,12410,Basso
35344,Un soldato,basso,Vincenzo Vigo,11769,Basso
35345,Hélène,soprano,Maria Dragoni,13693,Soprano
35345,Gaston,tenore,Daniel Galvez-Vallejo,13310,Tenore
35345,Roger,basso,Ruggero Raimondi,11935,Basso
35345,Il Conte di Tolosa,baritono,José Fardilha,12948,Baritono
35345,Isaure,soprano,Liliana Marzano,14001,Soprano
35345,Raymond,tenore,Jorio Zennaro,11939,Tenore
35345,Adhémar de Monteil,basso,Enrico Turco,13822,Basso
35345,L'Emiro di Ramla,basso,Paolo Pecchioli,14004,Basso
35345,Un ufficiale dell'Emiro,tenore,Domenico Cannizzaro,14005,Tenore
35345,Un araldo,basso,Franco Vassallo,12410,Basso
35345,Un soldato,basso,Vincenzo Vigo,11769,Basso
35346,Hélène,soprano,Olga Romanko,14006,Soprano
35346,Gaston,tenore,Daniel Munoz,14007,Tenore
35346,Roger,basso,Giorgio Giuseppini,13785,Basso
35346,Il Conte di Tolosa,baritono,José Fardilha,12948,Baritono
35346,Isaure,soprano,Liliana Marzano,14001,Soprano
35346,Raymond,tenore,Jorio Zennaro,11939,Tenore
35346,Adhémar de Monteil,basso,Enrico Turco,13822,Basso
35346,L'Emiro di Ramla,basso,Paolo Pecchioli,14004,Basso
35346,Un ufficiale dell'Emiro,tenore,Domenico Cannizzaro,14005,Tenore
35346,Un araldo,basso,Franco Vassallo,12410,Basso
35346,Un soldato,basso,Vincenzo Vigo,11769,Basso
35347,Hélène,soprano,Maria Dragoni,13693,Soprano
35347,Gaston,tenore,Daniel Galvez-Vallejo,13310,Tenore
35347,Roger,basso,Ruggero Raimondi,11935,Basso
35347,Il Conte di Tolosa,baritono,José Fardilha,12948,Baritono
35347,Isaure,soprano,Liliana Marzano,14001,Soprano
35347,Raymond,tenore,Jorio Zennaro,11939,Tenore
35347,Adhémar de Monteil,basso,Enrico Turco,13822,Basso
35347,L'Emiro di Ramla,basso,Paolo Pecchioli,14004,Basso
35347,Un ufficiale dell'Emiro,tenore,Domenico Cannizzaro,14005,Tenore
35347,Un araldo,basso,Franco Vassallo,12410,Basso
35347,Un soldato,basso,Vincenzo Vigo,11769,Basso
35348,Hélène,soprano,Maria Dragoni,13693,Soprano
35348,Gaston,tenore,Daniel Galvez-Vallejo,13310,Tenore
35348,Roger,basso,Ruggero Raimondi,11935,Basso
35348,Il Conte di Tolosa,baritono,José Fardilha,12948,Baritono
35348,Isaure,soprano,Liliana Marzano,14001,Soprano
35348,Raymond,tenore,Jorio Zennaro,11939,Tenore
35348,Adhémar de Monteil,basso,Enrico Turco,13822,Basso
35348,L'Emiro di Ramla,basso,Paolo Pecchioli,14004,Basso
35348,Un ufficiale dell'Emiro,tenore,Domenico Cannizzaro,14005,Tenore
35348,Un araldo,basso,Franco Vassallo,12410,Basso
35348,Un soldato,basso,Paolo Lovera,13283,Baritono
35349,Hélène,soprano,Olga Romanko,14006,Soprano
35349,Gaston,tenore,Daniel Munoz,14007,Tenore
35349,Roger,basso,Giorgio Giuseppini,13785,Basso
35349,Il Conte di Tolosa,baritono,José Fardilha,12948,Baritono
35349,Isaure,soprano,Liliana Marzano,14001,Soprano
35349,Raymond,tenore,Jorio Zennaro,11939,Tenore
35349,Adhémar de Monteil,basso,Enrico Turco,13822,Basso
35349,L'Emiro di Ramla,basso,Paolo Pecchioli,14004,Basso
35349,Un ufficiale dell'Emiro,tenore,Domenico Cannizzaro,14005,Tenore
35349,Un araldo,basso,Franco Vassallo,12410,Basso
35349,Un soldato,basso,Paolo Lovera,13283,Baritono
35350,Hélène,soprano,Maria Dragoni,13693,Soprano
35350,Gaston,tenore,Daniel Galvez-Vallejo,13310,Tenore
35350,Roger,basso,Ruggero Raimondi,11935,Basso
35350,Il Conte di Tolosa,baritono,José Fardilha,12948,Baritono
35350,Isaure,soprano,Liliana Marzano,14001,Soprano
35350,Raymond,tenore,Jorio Zennaro,11939,Tenore
35350,Adhémar de Monteil,basso,Enrico Turco,13822,Basso
35350,L'Emiro di Ramla,basso,Paolo Pecchioli,14004,Basso
35350,Un ufficiale dell'Emiro,tenore,Domenico Cannizzaro,14005,Tenore
35350,Un araldo,basso,Franco Vassallo,12410,Basso
35350,Un soldato,basso,Paolo Lovera,13283,Baritono
35351,Hélène,soprano,Olga Romanko,14006,Soprano
35351,Gaston,tenore,Daniel Munoz,14007,Tenore
35351,Roger,basso,Giorgio Giuseppini,13785,Basso
35351,Il Conte di Tolosa,baritono,José Fardilha,12948,Baritono
35351,Isaure,soprano,Liliana Marzano,14001,Soprano
35351,Raymond,tenore,Jorio Zennaro,11939,Tenore
35351,Adhémar de Monteil,basso,Enrico Turco,13822,Basso
35351,L'Emiro di Ramla,basso,Paolo Pecchioli,14004,Basso
35351,Un ufficiale dell'Emiro,tenore,Domenico Cannizzaro,14005,Tenore
35351,Un araldo,basso,Franco Vassallo,12410,Basso
35351,Un soldato,basso,Paolo Lovera,13283,Baritono
35352,Mitridate,tenore,Robert Swensen,14008,Tenore
35352,Aspasia,soprano,Alexandrina Pendatchanska,12969,Soprano
35352,Sifare,mezzosoprano,Barbara Frittoli,13315,Mezzosoprano
35352,Farnace,mezzosoprano,Bernadette Manca di Nissa,14009,Mezzosoprano
35352,Ismene,soprano,Laura Claycomb,13944,Soprano
35352,Marzio,tenore,Justin Lavender,14010,Tenore
35352,Arbate,soprano,Jacqueline Fugelle,14011,Soprano
35353,Mitridate,tenore,Robert Swensen,14008,Tenore
35353,Aspasia,soprano,Alexandrina Pendatchanska,12969,Soprano
35353,Sifare,mezzosoprano,Barbara Frittoli,13315,Mezzosoprano
35353,Farnace,mezzosoprano,Bernadette Manca di Nissa,14009,Mezzosoprano
35353,Ismene,soprano,Laura Claycomb,13944,Soprano
35353,Marzio,tenore,Justin Lavender,14010,Tenore
35353,Arbate,soprano,Jacqueline Fugelle,14011,Soprano
35354,Mitridate,tenore,Robert Swensen,14008,Tenore
35354,Aspasia,soprano,Alexandrina Pendatchanska,12969,Soprano
35354,Sifare,mezzosoprano,Barbara Frittoli,13315,Mezzosoprano
35354,Farnace,mezzosoprano,Bernadette Manca di Nissa,14009,Mezzosoprano
35354,Ismene,soprano,Laura Claycomb,13944,Soprano
35354,Marzio,tenore,Justin Lavender,14010,Tenore
35354,Arbate,soprano,Jacqueline Fugelle,14011,Soprano
35355,Mitridate,tenore,Robert Swensen,14008,Tenore
35355,Aspasia,soprano,Alexandrina Pendatchanska,12969,Soprano
35355,Sifare,mezzosoprano,Barbara Frittoli,13315,Mezzosoprano
35355,Farnace,mezzosoprano,Bernadette Manca di Nissa,14009,Mezzosoprano
35355,Ismene,soprano,Laura Claycomb,13944,Soprano
35355,Marzio,tenore,Justin Lavender,14010,Tenore
35355,Arbate,soprano,Jacqueline Fugelle,14011,Soprano
35356,Mitridate,tenore,Robert Swensen,14008,Tenore
35356,Aspasia,soprano,Alexandrina Pendatchanska,12969,Soprano
35356,Sifare,mezzosoprano,Barbara Frittoli,13315,Mezzosoprano
35356,Farnace,mezzosoprano,Bernadette Manca di Nissa,14009,Mezzosoprano
35356,Ismene,soprano,Anna Carnovali,12975,Soprano
35356,Marzio,tenore,Justin Lavender,14010,Tenore
35356,Arbate,soprano,Jacqueline Fugelle,14011,Soprano
35357,Mitridate,tenore,Robert Swensen,14008,Tenore
35357,Aspasia,soprano,Alexandrina Pendatchanska,12969,Soprano
35357,Sifare,mezzosoprano,Barbara Frittoli,13315,Mezzosoprano
35357,Farnace,mezzosoprano,Bernadette Manca di Nissa,14009,Mezzosoprano
35357,Ismene,soprano,Anna Carnovali,12975,Soprano
35357,Marzio,tenore,Justin Lavender,14010,Tenore
35357,Arbate,soprano,Jacqueline Fugelle,14011,Soprano
35358,Gianni Schicchi,baritono,Roberto De Candia,12733,Baritono
35358,Lauretta,soprano,Annarita Taliento,13476,Soprano
35358,Zita detta La Vecchia,contralto,Cinzia De Mola,13599,Contralto
35358,Rinuccio,tenore,Francesco Piccoli,11653,Tenore
35358,Gherardo,tenore,Luca Casalin,13869,Tenore
35358,Gherardino,voce bianca,Ulisse Moretti,14047,Voce bianca
35358,Nella,soprano,Anna Carnovali,12976,Soprano
35358,Betto di Signa,basso,Matteo Peirone,13860,Basso
35358,Simone,basso,Enrico Turco,13823,Basso
35358,Marco,baritono,Armando Gabba,13853,Baritono
35358,La Ciesca,mezzosoprano,Silvia Mazzoni,12062,Mezzosoprano
35358,Maestro Spinelloccio,basso,Claudio Ottino,12227,Basso
35358,Ser Amantio di Nicolaio,baritono,Domenico Colaianni,11830,Baritono
35358,Pinellino,basso,Alessandro Inzillo,11994,Basso
35358,Guccio,basso,Marco Sportelli,11863,Basso
35358,Dante Alighieri,attore,Fabrizio Dardo,14048,Attore
35359,Gianni Schicchi,baritono,Leo Nucci,13187,Baritono
35359,Lauretta,soprano,Annarita Taliento,13476,Soprano
35359,Zita detta La Vecchia,contralto,Cinzia De Mola,13599,Contralto
35359,Rinuccio,tenore,Francesco Piccoli,11653,Tenore
35359,Gherardo,tenore,Luca Casalin,13869,Tenore
35359,Gherardino,voce bianca,Ulisse Moretti,14047,Voce bianca
35359,Nella,soprano,Anna Carnovali,12976,Soprano
35359,Betto di Signa,basso,Matteo Peirone,13860,Basso
35359,Simone,basso,Enrico Turco,13823,Basso
35359,Marco,baritono,Armando Gabba,13853,Baritono
35359,La Ciesca,mezzosoprano,Silvia Mazzoni,12062,Mezzosoprano
35359,Maestro Spinelloccio,basso,Claudio Ottino,12227,Basso
35359,Ser Amantio di Nicolaio,baritono,Domenico Colaianni,11830,Baritono
35359,Pinellino,basso,Alessandro Inzillo,11994,Basso
35359,Guccio,basso,Marco Sportelli,11863,Basso
35359,Dante Alighieri,attore,Fabrizio Dardo,14048,Attore
35360,Gianni Schicchi,baritono,Roberto De Candia,12733,Baritono
35360,Lauretta,soprano,Marie Claire O'Reirdan,14050,Soprano
35360,Zita detta La Vecchia,contralto,Cinzia De Mola,13599,Contralto
35360,Rinuccio,tenore,Francesco Piccoli,11653,Tenore
35360,Gherardo,tenore,Luca Casalin,13869,Tenore
35360,Gherardino,voce bianca,Ulisse Moretti,14047,Voce bianca
35360,Nella,soprano,Anna Carnovali,12976,Soprano
35360,Betto di Signa,basso,Matteo Peirone,13860,Basso
35360,Simone,basso,Enrico Turco,13823,Basso
35360,Marco,baritono,Armando Gabba,13853,Baritono
35360,La Ciesca,mezzosoprano,Silvia Mazzoni,12062,Mezzosoprano
35360,Maestro Spinelloccio,basso,Claudio Ottino,12227,Basso
35360,Ser Amantio di Nicolaio,baritono,Domenico Colaianni,11830,Baritono
35360,Pinellino,basso,Alessandro Inzillo,11994,Basso
35360,Guccio,basso,Marco Sportelli,11863,Basso
35360,Dante Alighieri,attore,Fabrizio Dardo,14048,Attore
35361,Gianni Schicchi,baritono,Leo Nucci,13187,Baritono
35361,Lauretta,soprano,Annarita Taliento,13476,Soprano
35361,Zita detta La Vecchia,contralto,Cinzia De Mola,13599,Contralto
35361,Rinuccio,tenore,Francesco Piccoli,11653,Tenore
35361,Gherardo,tenore,Luca Casalin,13869,Tenore
35361,Gherardino,voce bianca,Ulisse Moretti,14047,Voce bianca
35361,Nella,soprano,Anna Carnovali,12976,Soprano
35361,Betto di Signa,basso,Matteo Peirone,13860,Basso
35361,Simone,basso,Enrico Turco,13823,Basso
35361,Marco,baritono,Armando Gabba,13853,Baritono
35361,La Ciesca,mezzosoprano,Silvia Mazzoni,12062,Mezzosoprano
35361,Maestro Spinelloccio,basso,Claudio Ottino,12227,Basso
35361,Ser Amantio di Nicolaio,baritono,Domenico Colaianni,11830,Baritono
35361,Pinellino,basso,Alessandro Inzillo,11994,Basso
35361,Guccio,basso,Marco Sportelli,11863,Basso
35361,Dante Alighieri,attore,Fabrizio Dardo,14048,Attore
35362,Gianni Schicchi,baritono,Roberto De Candia,12733,Baritono
35362,Lauretta,soprano,Marie Claire O'Reirdan,14050,Soprano
35362,Zita detta La Vecchia,contralto,Cinzia De Mola,13599,Contralto
35362,Rinuccio,tenore,Francesco Piccoli,11653,Tenore
35362,Gherardo,tenore,Luca Casalin,13869,Tenore
35362,Gherardino,voce bianca,Ulisse Moretti,14047,Voce bianca
35362,Nella,soprano,Anna Carnovali,12976,Soprano
35362,Betto di Signa,basso,Matteo Peirone,13860,Basso
35362,Simone,basso,Enrico Turco,13823,Basso
35362,Marco,baritono,Armando Gabba,13853,Baritono
35362,La Ciesca,mezzosoprano,Silvia Mazzoni,12062,Mezzosoprano
35362,Maestro Spinelloccio,basso,Claudio Ottino,12227,Basso
35362,Ser Amantio di Nicolaio,baritono,Domenico Colaianni,11830,Baritono
35362,Pinellino,basso,Alessandro Inzillo,11994,Basso
35362,Guccio,basso,Vincenzo Vigo,11770,Baritono
35362,Dante Alighieri,attore,Fabrizio Dardo,14048,Attore
35363,Gianni Schicchi,baritono,Leo Nucci,13187,Baritono
35363,Lauretta,soprano,Annarita Taliento,13476,Soprano
35363,Zita detta La Vecchia,contralto,Cinzia De Mola,13599,Contralto
35363,Rinuccio,tenore,Francesco Piccoli,11653,Tenore
35363,Gherardo,tenore,Luca Casalin,13869,Tenore
35363,Gherardino,voce bianca,Ulisse Moretti,14047,Voce bianca
35363,Nella,soprano,Anna Carnovali,12976,Soprano
35363,Betto di Signa,basso,Matteo Peirone,13860,Basso
35363,Simone,basso,Enrico Turco,13823,Basso
35363,Marco,baritono,Armando Gabba,13853,Baritono
35363,La Ciesca,mezzosoprano,Silvia Mazzoni,12062,Mezzosoprano
35363,Maestro Spinelloccio,basso,Claudio Ottino,12227,Basso
35363,Ser Amantio di Nicolaio,baritono,Domenico Colaianni,11830,Baritono
35363,Pinellino,basso,Alessandro Inzillo,11994,Basso
35363,Guccio,basso,Vincenzo Vigo,11770,Baritono
35363,Dante Alighieri,attore,Fabrizio Dardo,14048,Attore
35364,Gianni Schicchi,baritono,Roberto De Candia,12733,Baritono
35364,Lauretta,soprano,Marie Claire O'Reirdan,14050,Soprano
35364,Zita detta La Vecchia,contralto,Cinzia De Mola,13599,Contralto
35364,Rinuccio,tenore,Francesco Piccoli,11653,Tenore
35364,Gherardo,tenore,Luca Casalin,13869,Tenore
35364,Gherardino,voce bianca,Ulisse Moretti,14047,Voce bianca
35364,Nella,soprano,Anna Carnovali,12976,Soprano
35364,Betto di Signa,basso,Matteo Peirone,13860,Basso
35364,Simone,basso,Enrico Turco,13823,Basso
35364,Marco,baritono,Armando Gabba,13853,Baritono
35364,La Ciesca,mezzosoprano,Silvia Mazzoni,12062,Mezzosoprano
35364,Maestro Spinelloccio,basso,Claudio Ottino,12227,Basso
35364,Ser Amantio di Nicolaio,baritono,Domenico Colaianni,11830,Baritono
35364,Pinellino,basso,Alessandro Inzillo,11994,Basso
35364,Guccio,basso,Vincenzo Vigo,11770,Baritono
35364,Dante Alighieri,attore,Fabrizio Dardo,14048,Attore
35365,Gianni Schicchi,baritono,Leo Nucci,13187,Baritono
35365,Lauretta,soprano,Annarita Taliento,13476,Soprano
35365,Zita detta La Vecchia,contralto,Cinzia De Mola,13599,Contralto
35365,Rinuccio,tenore,Francesco Piccoli,11653,Tenore
35365,Gherardo,tenore,Luca Casalin,13869,Tenore
35365,Gherardino,voce bianca,Ulisse Moretti,14047,Voce bianca
35365,Nella,soprano,Anna Carnovali,12976,Soprano
35365,Betto di Signa,basso,Matteo Peirone,13860,Basso
35365,Simone,basso,Enrico Turco,13823,Basso
35365,Marco,baritono,Armando Gabba,13853,Baritono
35365,La Ciesca,mezzosoprano,Silvia Mazzoni,12062,Mezzosoprano
35365,Maestro Spinelloccio,basso,Claudio Ottino,12227,Basso
35365,Ser Amantio di Nicolaio,baritono,Domenico Colaianni,11830,Baritono
35365,Pinellino,basso,Alessandro Inzillo,11994,Basso
35365,Guccio,basso,Vincenzo Vigo,11770,Baritono
35365,Dante Alighieri,attore,Fabrizio Dardo,14048,Attore
35366,Floria Tosca,soprano,Maria Guleghina,14022,Soprano
35366,Mario Cavaradossi,tenore,Keith Olsen,12093,Tenore
35366,Vitellio Scarpia,baritono,Sherrill Milnes,14023,Baritono
35366,Cesare Angelotti,basso,Simone Alberghini,13153,Basso
35366,Sagrestano,basso,Armando Gabba,13852,Baritono
35366,Spoletta,tenore,Pierre Lefebvre,13613,Tenore
35366,Sciarrone,basso,Danilo Serraiocco,12529,Basso
35366,Carceriere,basso,Fabio Tinalli,13880,Basso
35366,Pastore,voce bianca,Cristina Giacometto,14020,Soprano
35367,Floria Tosca,soprano,Maria Guleghina,14022,Soprano
35367,Mario Cavaradossi,tenore,Keith Olsen,12093,Tenore
35367,Vitellio Scarpia,baritono,Sherrill Milnes,14023,Baritono
35367,Cesare Angelotti,basso,Simone Alberghini,13153,Basso
35367,Sagrestano,basso,Armando Gabba,13852,Baritono
35367,Spoletta,tenore,Pierre Lefebvre,13613,Tenore
35367,Sciarrone,basso,Danilo Serraiocco,12529,Basso
35367,Carceriere,basso,Fabio Tinalli,13880,Basso
35367,Pastore,voce bianca,Cristina Giacometto,14020,Soprano
35368,Floria Tosca,soprano,Francesca Patané,14025,Soprano
35368,Mario Cavaradossi,tenore,Ignacio Encinas,14029,Tenore
35368,Vitellio Scarpia,baritono,Lucio Gallo,13763,Basso / Baritono
35368,Cesare Angelotti,basso,Simone Alberghini,13153,Basso
35368,Sagrestano,basso,Armando Gabba,13852,Baritono
35368,Spoletta,tenore,Pierre Lefebvre,13613,Tenore
35368,Sciarrone,basso,Danilo Serraiocco,12529,Basso
35368,Carceriere,basso,Fabio Tinalli,13880,Basso
35368,Pastore,voce bianca,Cristina Giacometto,14020,Soprano
35369,Floria Tosca,soprano,Maria Guleghina,14022,Soprano
35369,Mario Cavaradossi,tenore,Keith Olsen,12093,Tenore
35369,Vitellio Scarpia,baritono,Sherrill Milnes,14023,Baritono
35369,Cesare Angelotti,basso,Simone Alberghini,13153,Basso
35369,Sagrestano,basso,Armando Gabba,13852,Baritono
35369,Spoletta,tenore,Pierre Lefebvre,13613,Tenore
35369,Sciarrone,basso,Danilo Serraiocco,12529,Basso
35369,Carceriere,basso,Fabio Tinalli,13880,Basso
35369,Pastore,voce bianca,Cristina Giacometto,14020,Soprano
35370,Floria Tosca,soprano,Francesca Patané,14025,Soprano
35370,Mario Cavaradossi,tenore,Ignacio Encinas,14029,Tenore
35370,Vitellio Scarpia,baritono,Lucio Gallo,13763,Basso / Baritono
35370,Cesare Angelotti,basso,Simone Alberghini,13153,Basso
35370,Sagrestano,basso,Armando Gabba,13852,Baritono
35370,Spoletta,tenore,Pierre Lefebvre,13613,Tenore
35370,Sciarrone,basso,Danilo Serraiocco,12529,Basso
35370,Carceriere,basso,Fabio Tinalli,13880,Basso
35370,Pastore,voce bianca,Cristina Giacometto,14020,Soprano
35371,Floria Tosca,soprano,Maria Guleghina,14022,Soprano
35371,Mario Cavaradossi,tenore,Keith Olsen,12093,Tenore
35371,Vitellio Scarpia,baritono,Sherrill Milnes,14023,Baritono
35371,Cesare Angelotti,basso,Simone Alberghini,13153,Basso
35371,Sagrestano,basso,Armando Gabba,13852,Baritono
35371,Spoletta,tenore,Pierre Lefebvre,13613,Tenore
35371,Sciarrone,basso,Danilo Serraiocco,12529,Basso
35371,Carceriere,basso,Fabio Tinalli,13880,Basso
35371,Pastore,voce bianca,Cristina Giacometto,14020,Soprano
35372,Floria Tosca,soprano,Francesca Patané,14025,Soprano
35372,Mario Cavaradossi,tenore,Ignacio Encinas,14029,Tenore
35372,Vitellio Scarpia,baritono,Lucio Gallo,13763,Basso / Baritono
35372,Cesare Angelotti,basso,Simone Alberghini,13153,Basso
35372,Sagrestano,basso,Armando Gabba,13852,Baritono
35372,Spoletta,tenore,Pierre Lefebvre,13613,Tenore
35372,Sciarrone,basso,Danilo Serraiocco,12529,Basso
35372,Carceriere,basso,Fabio Tinalli,13880,Basso
35372,Pastore,voce bianca,Cristina Giacometto,14020,Soprano
35373,Floria Tosca,soprano,Maria Guleghina,14022,Soprano
35373,Mario Cavaradossi,tenore,Keith Olsen,12093,Tenore
35373,Vitellio Scarpia,baritono,Sherrill Milnes,14023,Baritono
35373,Cesare Angelotti,basso,Simone Alberghini,13153,Basso
35373,Sagrestano,basso,Armando Gabba,13852,Baritono
35373,Spoletta,tenore,Pierre Lefebvre,13613,Tenore
35373,Sciarrone,basso,Danilo Serraiocco,12529,Basso
35373,Carceriere,basso,Fabio Tinalli,13880,Basso
35373,Pastore,voce bianca,Maddalena Fadda,14046,Voce bianca
35374,Floria Tosca,soprano,Francesca Patané,14025,Soprano
35374,Mario Cavaradossi,tenore,Ignacio Encinas,14029,Tenore
35374,Vitellio Scarpia,baritono,Lucio Gallo,13763,Basso / Baritono
35374,Cesare Angelotti,basso,Simone Alberghini,13153,Basso
35374,Sagrestano,basso,Armando Gabba,13852,Baritono
35374,Spoletta,tenore,Pierre Lefebvre,13613,Tenore
35374,Sciarrone,basso,Danilo Serraiocco,12529,Basso
35374,Carceriere,basso,Fabio Tinalli,13880,Basso
35374,Pastore,voce bianca,Cristina Giacometto,14020,Soprano
35375,Floria Tosca,soprano,Maria Guleghina,14022,Soprano
35375,Mario Cavaradossi,tenore,Keith Olsen,12093,Tenore
35375,Vitellio Scarpia,baritono,Sherrill Milnes,14023,Baritono
35375,Cesare Angelotti,basso,Simone Alberghini,13153,Basso
35375,Sagrestano,basso,Armando Gabba,13852,Baritono
35375,Spoletta,tenore,Pierre Lefebvre,13613,Tenore
35375,Sciarrone,basso,Danilo Serraiocco,12529,Basso
35375,Carceriere,basso,Fabio Tinalli,13880,Basso
35375,Pastore,voce bianca,Cristina Giacometto,14020,Soprano
35376,Floria Tosca,soprano,Francesca Patané,14025,Soprano
35376,Mario Cavaradossi,tenore,Ignacio Encinas,14029,Tenore
35376,Vitellio Scarpia,baritono,Lucio Gallo,13763,Basso / Baritono
35376,Cesare Angelotti,basso,Simone Alberghini,13153,Basso
35376,Sagrestano,basso,Armando Gabba,13852,Baritono
35376,Spoletta,tenore,Pierre Lefebvre,13613,Tenore
35376,Sciarrone,basso,Danilo Serraiocco,12529,Basso
35376,Carceriere,basso,Fabio Tinalli,13880,Basso
35376,Pastore,voce bianca,Cristina Giacometto,14020,Soprano
35377,Il prologo e Peter Quint,tenore,Philip Salmon,14030,Tenore
35377,L'istitutrice,soprano,Raina Kabaivanska,14031,Soprano
35377,Miles,voce bianca,Matthew Long,14039,Voce bianca
35377,Flora,voce bianca,Hazel Norton Hale,14040,Voce bianca
35377,Mistress Grose,mezzosoprano,Gillian Knight,14041,Mezzosoprano
35377,Miss Jessel,soprano,Alexandrina Pendatchanska,12970,Soprano
35378,Il prologo e Peter Quint,tenore,Philip Salmon,14030,Tenore
35378,L'istitutrice,soprano,Raina Kabaivanska,14031,Soprano
35378,Miles,voce bianca,Matthew Long,14039,Voce bianca
35378,Flora,voce bianca,Hazel Norton Hale,14040,Voce bianca
35378,Mistress Grose,mezzosoprano,Gillian Knight,14041,Mezzosoprano
35378,Miss Jessel,soprano,Alexandrina Pendatchanska,12970,Soprano
35379,Il prologo e Peter Quint,tenore,Philip Salmon,14030,Tenore
35379,L'istitutrice,soprano,Raina Kabaivanska,14031,Soprano
35379,Miles,voce bianca,Matthew Long,14039,Voce bianca
35379,Flora,voce bianca,Hazel Norton Hale,14040,Voce bianca
35379,Mistress Grose,mezzosoprano,Gillian Knight,14041,Mezzosoprano
35379,Miss Jessel,soprano,Alexandrina Pendatchanska,12970,Soprano
35380,Il prologo e Peter Quint,tenore,Philip Salmon,14030,Tenore
35380,L'istitutrice,soprano,Raina Kabaivanska,14031,Soprano
35380,Miles,voce bianca,Matthew Long,14039,Voce bianca
35380,Flora,voce bianca,Hazel Norton Hale,14040,Voce bianca
35380,Mistress Grose,mezzosoprano,Gillian Knight,14041,Mezzosoprano
35380,Miss Jessel,soprano,Alexandrina Pendatchanska,12970,Soprano
35381,Il prologo e Peter Quint,tenore,Philip Salmon,14030,Tenore
35381,L'istitutrice,soprano,Raina Kabaivanska,14031,Soprano
35381,Miles,voce bianca,Matthew Long,14039,Voce bianca
35381,Flora,voce bianca,Hazel Norton Hale,14040,Voce bianca
35381,Mistress Grose,mezzosoprano,Gillian Knight,14041,Mezzosoprano
35381,Miss Jessel,soprano,Alexandrina Pendatchanska,12970,Soprano
35382,Il prologo e Peter Quint,tenore,Philip Salmon,14030,Tenore
35382,L'istitutrice,soprano,Raina Kabaivanska,14031,Soprano
35382,Miles,voce bianca,Matthew Long,14039,Voce bianca
35382,Flora,voce bianca,Hazel Norton Hale,14040,Voce bianca
35382,Mistress Grose,mezzosoprano,Gillian Knight,14041,Mezzosoprano
35382,Miss Jessel,soprano,Alexandrina Pendatchanska,12970,Soprano
35383,Walther von Stolzing,tenore,Paul Frey,13720,Tenore
35383,Eva,soprano,Margaret Jane Wray,13721,Soprano
35383,Magdalene,soprano,Cinzia De Mola,13597,Soprano
35383,David,tenore,Josef Kundlak,13722,Tenore
35383,Hans Sachs,basso,Wolfgang Brendel,11621,Basso
35383,Veit Pogner,basso,Erich Knodt,11629,Basso
35383,Kunz Vogelgesang,tenore,Pierre Lefebvre,13614,Tenore
35383,Konrad Nachtingall,basso,Francesco Musinu,13505,Basso
35383,Sixtus Beckmesser,basso,Thomas Allen,13724,Basso
35383,Fritz Kothner,basso,Roderick Earle,13298,Basso
35383,Balthasar Zorn,tenore,Ian Thompson,13264,Tenore
35383,Ulrich Eisslinger,tenore,Kevin West,13497,Tenore
35383,Augustin Moser,tenore,Herbert Hechenberger,13725,Tenore
35383,Hermann Ortel,basso,Sergio Bensi,13726,Basso
35383,Hans Schwarz,basso,Alan Ewing,13730,Basso
35383,Hans Foltz,basso,Tómas Tómasson,13390,Basso
35383,un guardiano notturno,basso,Antonio Abete,12955,Basso
35384,Walther von Stolzing,tenore,Paul Frey,13720,Tenore
35384,Eva,soprano,Margaret Jane Wray,13721,Soprano
35384,Magdalene,soprano,Cinzia De Mola,13597,Soprano
35384,David,tenore,Josef Kundlak,13722,Tenore
35384,Hans Sachs,basso,Wolfgang Brendel,11621,Basso
35384,Veit Pogner,basso,Erich Knodt,11629,Basso
35384,Kunz Vogelgesang,tenore,Pierre Lefebvre,13614,Tenore
35384,Konrad Nachtingall,basso,Francesco Musinu,13505,Basso
35384,Sixtus Beckmesser,basso,Thomas Allen,13724,Basso
35384,Fritz Kothner,basso,Roderick Earle,13298,Basso
35384,Balthasar Zorn,tenore,Ian Thompson,13264,Tenore
35384,Ulrich Eisslinger,tenore,Kevin West,13497,Tenore
35384,Augustin Moser,tenore,Herbert Hechenberger,13725,Tenore
35384,Hermann Ortel,basso,Sergio Bensi,13726,Basso
35384,Hans Schwarz,basso,Alan Ewing,13730,Basso
35384,Hans Foltz,basso,Tómas Tómasson,13390,Basso
35384,un guardiano notturno,basso,Antonio Abete,12955,Basso
35385,Walther von Stolzing,tenore,Paul Frey,13720,Tenore
35385,Eva,soprano,Margaret Jane Wray,13721,Soprano
35385,Magdalene,soprano,Cinzia De Mola,13597,Soprano
35385,David,tenore,Josef Kundlak,13722,Tenore
35385,Hans Sachs,basso,Wolfgang Brendel,11621,Basso
35385,Veit Pogner,basso,Erich Knodt,11629,Basso
35385,Kunz Vogelgesang,tenore,Pierre Lefebvre,13614,Tenore
35385,Konrad Nachtingall,basso,Francesco Musinu,13505,Basso
35385,Sixtus Beckmesser,basso,Thomas Allen,13724,Basso
35385,Fritz Kothner,basso,Roderick Earle,13298,Basso
