id_recita,curatore_nome,curatore_id,curatore_ruolo
33693,Fulvio Vernizzi,3153,Direttore d'orchestra
33693,Francesco Prestia,10067,Maestro del coro
33694,Fulvio Vernizzi,3153,Direttore d'orchestra
33694,Francesco Prestia,10067,Maestro del coro
33695,Fulvio Vernizzi,3153,Direttore d'orchestra
33695,Francesco Prestia,10067,Maestro del coro
33696,Fulvio Vernizzi,3153,Direttore d'orchestra
33696,Francesco Prestia,10067,Maestro del coro
33697,Fulvio Vernizzi,3153,Direttore d'orchestra
33697,Francesco Prestia,10067,Maestro del coro
33698,Gianfranco Rivoli,3041,Direttore d'orchestra
33698,Roberto Goitre,3496,Maestro del coro
33699,Gianfranco Rivoli,3041,Direttore d'orchestra
33699,Roberto Goitre,3496,Maestro del coro
33700,Gianfranco Rivoli,3041,Direttore d'orchestra
33700,Roberto Goitre,3496,Maestro del coro
33701,Gianfranco Rivoli,3041,Direttore d'orchestra
33701,Roberto Goitre,3496,Maestro del coro
33702,Nino Sanzogno,2702,Direttore d'orchestra
33703,Nino Sanzogno,2702,Direttore d'orchestra
33704,Nino Sanzogno,2702,Direttore d'orchestra
33705,Nino Sanzogno,2702,Direttore d'orchestra
33706,Gianandrea Gavazzeni,10344,Direttore d'orchestra
33706,Tullio Boni,9261,Maestro del coro
33707,Gianandrea Gavazzeni,10344,Direttore d'orchestra
33707,Tullio Boni,9261,Maestro del coro
33708,Gianandrea Gavazzeni,10344,Direttore d'orchestra
33708,Tullio Boni,9261,Maestro del coro
33709,Gianandrea Gavazzeni,10344,Direttore d'orchestra
33709,Tullio Boni,9261,Maestro del coro
33710,Gianandrea Gavazzeni,10344,Direttore d'orchestra
33710,Tullio Boni,9261,Maestro del coro
33711,Gianandrea Gavazzeni,10344,Direttore d'orchestra
33711,Tullio Boni,9261,Maestro del coro
33712,Gianandrea Gavazzeni,10344,Direttore d'orchestra
33712,Tullio Boni,9261,Maestro del coro
33713,Gianandrea Gavazzeni,10344,Direttore d'orchestra
33713,Tullio Boni,9261,Maestro del coro
33714,Paolo Peloso,9647,Direttore d'orchestra
33714,Tullio Boni,9261,Maestro del coro
33715,Paolo Peloso,9647,Direttore d'orchestra
33715,Tullio Boni,9261,Maestro del coro
33716,Paolo Peloso,9647,Direttore d'orchestra
33716,Tullio Boni,9261,Maestro del coro
33717,Paolo Peloso,9647,Direttore d'orchestra
33717,Tullio Boni,9261,Maestro del coro
33718,Paolo Peloso,9647,Direttore d'orchestra
33718,Tullio Boni,9261,Maestro del coro
33719,Paolo Peloso,9647,Direttore d'orchestra
33719,Tullio Boni,9261,Maestro del coro
33720,Paolo Peloso,9647,Direttore d'orchestra
33720,Tullio Boni,9261,Maestro del coro
33721,Paolo Peloso,9647,Direttore d'orchestra
33721,Tullio Boni,9261,Maestro del coro
33722,Gianfranco Rivoli,3041,Direttore d'orchestra
33722,Tullio Boni,9261,Maestro del coro
33723,Gianfranco Rivoli,3041,Direttore d'orchestra
33723,Tullio Boni,9261,Maestro del coro
33724,Gianfranco Rivoli,3041,Direttore d'orchestra
33724,Tullio Boni,9261,Maestro del coro
33725,Gianfranco Rivoli,3041,Direttore d'orchestra
33725,Tullio Boni,9261,Maestro del coro
33726,Fulvio Vernizzi,3153,Direttore d'orchestra
33726,Tullio Boni,9261,Maestro del coro
33727,Fulvio Vernizzi,3153,Direttore d'orchestra
33727,Tullio Boni,9261,Maestro del coro
33728,Fulvio Vernizzi,3153,Direttore d'orchestra
33728,Tullio Boni,9261,Maestro del coro
33729,Fulvio Vernizzi,3153,Direttore d'orchestra
33729,Tullio Boni,9261,Maestro del coro
33730,Fulvio Vernizzi,3153,Direttore d'orchestra
33730,Tullio Boni,9261,Maestro del coro
33731,Fulvio Vernizzi,3153,Direttore d'orchestra
33731,Tullio Boni,9261,Maestro del coro
33732,Francesco Molinari Pradelli,2931,Direttore d'orchestra
33732,Tullio Boni,9261,Maestro del coro
33733,Francesco Molinari Pradelli,2931,Direttore d'orchestra
33733,Tullio Boni,9261,Maestro del coro
33734,Francesco Molinari Pradelli,2931,Direttore d'orchestra
33734,Tullio Boni,9261,Maestro del coro
33735,Francesco Molinari Pradelli,2931,Direttore d'orchestra
33735,Tullio Boni,9261,Maestro del coro
33736,Nino Sanzogno,2702,Direttore d'orchestra
33736,Tullio Boni,9261,Maestro del coro
33737,Nino Sanzogno,2702,Direttore d'orchestra
33737,Tullio Boni,9261,Maestro del coro
33738,Nino Sanzogno,2702,Direttore d'orchestra
33738,Tullio Boni,9261,Maestro del coro
33739,Nino Sanzogno,2702,Direttore d'orchestra
33739,Tullio Boni,9261,Maestro del coro
33740,Mario Braggio,9676,Direttore d'orchestra
33740,Tullio Boni,9261,Maestro del coro
33741,Mario Braggio,9676,Direttore d'orchestra
33741,Tullio Boni,9261,Maestro del coro
33742,Mario Braggio,9676,Direttore d'orchestra
33742,Tullio Boni,9261,Maestro del coro
33743,Mario Braggio,9676,Direttore d'orchestra
33743,Tullio Boni,9261,Maestro del coro
33744,Mario Braggio,9676,Direttore d'orchestra
33744,Tullio Boni,9261,Maestro del coro
33745,Nikša Bareza,9688,Direttore d'orchestra
33745,Zoran Juranic,9690,Maestro del coro
33746,Nikša Bareza,9688,Direttore d'orchestra
33746,Zoran Juranic,9690,Maestro del coro
33747,Nikša Bareza,9688,Direttore d'orchestra
33747,Zoran Juranic,9690,Maestro del coro
33748,Nikša Bareza,9688,Direttore d'orchestra
33748,Zoran Juranic,9690,Maestro del coro
33749,Nino Sanzogno,2702,Direttore d'orchestra
33749,Adolfo Fanfani,9591,Maestro del coro
33750,Nino Sanzogno,2702,Direttore d'orchestra
33750,Adolfo Fanfani,9591,Maestro del coro
33751,Nino Sanzogno,2702,Direttore d'orchestra
33751,Adolfo Fanfani,9591,Maestro del coro
33752,Nino Sanzogno,2702,Direttore d'orchestra
33752,Adolfo Fanfani,9591,Maestro del coro
33753,Nino Sanzogno,2702,Direttore d'orchestra
33753,Adolfo Fanfani,9591,Maestro del coro
33754,Nino Sanzogno,2702,Direttore d'orchestra
33754,Adolfo Fanfani,9591,Maestro del coro
33755,Nino Sanzogno,2702,Direttore d'orchestra
33755,Adolfo Fanfani,9591,Maestro del coro
33756,Nino Sanzogno,2702,Direttore d'orchestra
33756,Adolfo Fanfani,9591,Maestro del coro
33757,Nino Sanzogno,2702,Direttore d'orchestra
33757,Adolfo Fanfani,9591,Maestro del coro
33758,Nino Sanzogno,2702,Direttore d'orchestra
33758,Adolfo Fanfani,9591,Maestro del coro
33759,Nino Sanzogno,2702,Direttore d'orchestra
33760,Nino Sanzogno,2702,Direttore d'orchestra
33761,Nino Sanzogno,2702,Direttore d'orchestra
33762,Nino Sanzogno,2702,Direttore d'orchestra
33763,Nino Sanzogno,2702,Direttore d'orchestra
33764,Bruno Bartoletti,3185,Direttore d'orchestra
33764,Adolfo Fanfani,9591,Maestro del coro
33765,Bruno Bartoletti,3185,Direttore d'orchestra
33765,Adolfo Fanfani,9591,Maestro del coro
33766,Bruno Bartoletti,3185,Direttore d'orchestra
33766,Adolfo Fanfani,9591,Maestro del coro
33767,Bruno Bartoletti,3185,Direttore d'orchestra
33767,Adolfo Fanfani,9591,Maestro del coro
33768,Bruno Bartoletti,3185,Direttore d'orchestra
33768,Adolfo Fanfani,9591,Maestro del coro
33769,Bruno Bartoletti,3185,Direttore d'orchestra
33769,Adolfo Fanfani,9591,Maestro del coro
33770,Bruno Bartoletti,3185,Direttore d'orchestra
33770,Adolfo Fanfani,9591,Maestro del coro
33771,Bruno Bartoletti,3185,Direttore d'orchestra
33771,Adolfo Fanfani,9591,Maestro del coro
33772,Peter Maag,4285,Direttore d'orchestra
33772,Adolfo Fanfani,9591,Maestro del coro
33773,Peter Maag,4285,Direttore d'orchestra
33773,Adolfo Fanfani,9591,Maestro del coro
33774,Peter Maag,4285,Direttore d'orchestra
33774,Adolfo Fanfani,9591,Maestro del coro
33775,Peter Maag,4285,Direttore d'orchestra
33775,Adolfo Fanfani,9591,Maestro del coro
33776,Peter Maag,4285,Direttore d'orchestra
33776,Adolfo Fanfani,9591,Maestro del coro
33777,Peter Maag,4285,Direttore d'orchestra
33777,Adolfo Fanfani,9591,Maestro del coro
33778,Piero Bellugi,3495,Direttore d'orchestra
33778,Adolfo Fanfani,9591,Maestro del coro
33779,Piero Bellugi,3495,Direttore d'orchestra
33779,Adolfo Fanfani,9591,Maestro del coro
33780,Piero Bellugi,3495,Direttore d'orchestra
33780,Adolfo Fanfani,9591,Maestro del coro
33781,Piero Bellugi,3495,Direttore d'orchestra
33781,Adolfo Fanfani,9591,Maestro del coro
33782,Piero Bellugi,3495,Direttore d'orchestra
33782,Adolfo Fanfani,9591,Maestro del coro
33783,Piero Bellugi,3495,Direttore d'orchestra
33783,Adolfo Fanfani,9591,Maestro del coro
33784,Pierre Dervaux,9605,Direttore d'orchestra
33784,Adolfo Fanfani,9591,Maestro del coro
33785,Pierre Dervaux,9605,Direttore d'orchestra
33785,Adolfo Fanfani,9591,Maestro del coro
33786,Pierre Dervaux,9605,Direttore d'orchestra
33786,Adolfo Fanfani,9591,Maestro del coro
33787,Pierre Dervaux,9605,Direttore d'orchestra
33787,Adolfo Fanfani,9591,Maestro del coro
33788,Pierre Dervaux,9605,Direttore d'orchestra
33788,Adolfo Fanfani,9591,Maestro del coro
33789,Pierre Dervaux,9605,Direttore d'orchestra
33789,Adolfo Fanfani,9591,Maestro del coro
33790,Francesco Molinari Pradelli,2931,Direttore d'orchestra
33790,Adolfo Fanfani,9591,Maestro del coro
33791,Francesco Molinari Pradelli,2931,Direttore d'orchestra
33791,Adolfo Fanfani,9591,Maestro del coro
33792,Francesco Molinari Pradelli,2931,Direttore d'orchestra
33792,Adolfo Fanfani,9591,Maestro del coro
33793,Francesco Molinari Pradelli,2931,Direttore d'orchestra
33793,Adolfo Fanfani,9591,Maestro del coro
33794,Francesco Molinari Pradelli,2931,Direttore d'orchestra
33794,Adolfo Fanfani,9591,Maestro del coro
33795,Francesco Molinari Pradelli,2931,Direttore d'orchestra
33795,Adolfo Fanfani,9591,Maestro del coro
33796,Francesco Molinari Pradelli,2931,Direttore d'orchestra
33796,Adolfo Fanfani,9591,Maestro del coro
33797,Francesco Molinari Pradelli,2931,Direttore d'orchestra
33797,Adolfo Fanfani,9591,Maestro del coro
33798,Francesco Molinari Pradelli,2931,Direttore d'orchestra
33798,Adolfo Fanfani,9591,Maestro del coro
33799,Francesco Molinari Pradelli,2931,Direttore d'orchestra
33799,Adolfo Fanfani,9591,Maestro del coro
33800,Enrico De Mori,9278,Direttore d'orchestra
33801,Enrico De Mori,9278,Direttore d'orchestra
33802,Enrico De Mori,9278,Direttore d'orchestra
33803,Enrico De Mori,9278,Direttore d'orchestra
33804,Enrico De Mori,9278,Direttore d'orchestra
33805,Enrico De Mori,9278,Direttore d'orchestra
33806,Enrico De Mori,9278,Direttore d'orchestra
33807,Enrico De Mori,9278,Direttore d'orchestra
33808,Peter Maag,4285,Direttore d'orchestra
33808,Tullio Boni,9261,Maestro del coro
33808,Roberto Goitre,3496,Maestro del coro
33809,Peter Maag,4285,Direttore d'orchestra
33809,Tullio Boni,9261,Maestro del coro
33809,Roberto Goitre,3496,Maestro del coro
33810,Peter Maag,4285,Direttore d'orchestra
33810,Tullio Boni,9261,Maestro del coro
33810,Roberto Goitre,3496,Maestro del coro
33811,Peter Maag,4285,Direttore d'orchestra
33811,Tullio Boni,9261,Maestro del coro
33811,Roberto Goitre,3496,Maestro del coro
33812,Peter Maag,4285,Direttore d'orchestra
33812,Tullio Boni,9261,Maestro del coro
33812,Roberto Goitre,3496,Maestro del coro
33813,Peter Maag,4285,Direttore d'orchestra
33813,Tullio Boni,9261,Maestro del coro
33813,Roberto Goitre,3496,Maestro del coro
33814,Peter Maag,4285,Direttore d'orchestra
33814,Tullio Boni,9261,Maestro del coro
33814,Roberto Goitre,3496,Maestro del coro
33815,Peter Maag,4285,Direttore d'orchestra
33815,Tullio Boni,9261,Maestro del coro
33815,Roberto Goitre,3496,Maestro del coro
33816,Peter Maag,4285,Direttore d'orchestra
33816,Tullio Boni,9261,Maestro del coro
33816,Roberto Goitre,3496,Maestro del coro
33817,Peter Maag,4285,Direttore d'orchestra
33817,Tullio Boni,9261,Maestro del coro
33817,Roberto Goitre,3496,Maestro del coro
33818,Peter Maag,4285,Direttore d'orchestra
33818,Tullio Boni,9261,Maestro del coro
33818,Roberto Goitre,3496,Maestro del coro
33819,Peter Maag,4285,Direttore d'orchestra
33819,Tullio Boni,9261,Maestro del coro
33819,Roberto Goitre,3496,Maestro del coro
33820,Peter Maag,4285,Direttore d'orchestra
33820,Tullio Boni,9261,Maestro del coro
33820,Roberto Goitre,3496,Maestro del coro
33821,Peter Maag,4285,Direttore d'orchestra
33821,Tullio Boni,9261,Maestro del coro
33821,Roberto Goitre,3496,Maestro del coro
33822,Mario Rossi,9326,Direttore d'orchestra
33822,Tullio Boni,9261,Maestro del coro
33823,Mario Rossi,9326,Direttore d'orchestra
33823,Tullio Boni,9261,Maestro del coro
33824,Mario Rossi,9326,Direttore d'orchestra
33824,Tullio Boni,9261,Maestro del coro
33825,Mario Rossi,9326,Direttore d'orchestra
33825,Tullio Boni,9261,Maestro del coro
33826,Mario Rossi,9326,Direttore d'orchestra
33826,Tullio Boni,9261,Maestro del coro
33827,Mario Rossi,9326,Direttore d'orchestra
33827,Tullio Boni,9261,Maestro del coro
33828,Peter Maag,4285,Direttore d'orchestra
33828,Tullio Boni,9261,Maestro del coro
33829,Peter Maag,4285,Direttore d'orchestra
33829,Tullio Boni,9261,Maestro del coro
33830,Peter Maag,4285,Direttore d'orchestra
33830,Tullio Boni,9261,Maestro del coro
33831,Peter Maag,4285,Direttore d'orchestra
33831,Tullio Boni,9261,Maestro del coro
33832,Peter Maag,4285,Direttore d'orchestra
33832,Tullio Boni,9261,Maestro del coro
33833,Peter Maag,4285,Direttore d'orchestra
33833,Tullio Boni,9261,Maestro del coro
33834,Peter Maag,4285,Direttore d'orchestra
33834,Tullio Boni,9261,Maestro del coro
33834,Roberto Goitre,3496,Maestro del coro
33835,Peter Maag,4285,Direttore d'orchestra
33835,Tullio Boni,9261,Maestro del coro
33835,Roberto Goitre,3496,Maestro del coro
33836,Peter Maag,4285,Direttore d'orchestra
33836,Tullio Boni,9261,Maestro del coro
33836,Roberto Goitre,3496,Maestro del coro
33837,Peter Maag,4285,Direttore d'orchestra
33837,Tullio Boni,9261,Maestro del coro
33837,Roberto Goitre,3496,Maestro del coro
33838,Peter Maag,4285,Direttore d'orchestra
33838,Tullio Boni,9261,Maestro del coro
33838,Roberto Goitre,3496,Maestro del coro
33839,Peter Maag,4285,Direttore d'orchestra
33839,Tullio Boni,9261,Maestro del coro
33839,Roberto Goitre,3496,Maestro del coro
33840,Francesco Molinari Pradelli,2931,Direttore d'orchestra
33840,Tullio Boni,9261,Maestro del coro
33840,Roberto Goitre,3496,Maestro del coro
33841,Francesco Molinari Pradelli,2931,Direttore d'orchestra
33841,Tullio Boni,9261,Maestro del coro
33841,Roberto Goitre,3496,Maestro del coro
33842,Francesco Molinari Pradelli,2931,Direttore d'orchestra
33842,Tullio Boni,9261,Maestro del coro
33842,Roberto Goitre,3496,Maestro del coro
33843,Francesco Molinari Pradelli,2931,Direttore d'orchestra
33843,Tullio Boni,9261,Maestro del coro
33843,Roberto Goitre,3496,Maestro del coro
33844,Francesco Molinari Pradelli,2931,Direttore d'orchestra
33844,Tullio Boni,9261,Maestro del coro
33844,Roberto Goitre,3496,Maestro del coro
33845,Francesco Molinari Pradelli,2931,Direttore d'orchestra
33845,Tullio Boni,9261,Maestro del coro
33845,Roberto Goitre,3496,Maestro del coro
33846,Francesco Molinari Pradelli,2931,Direttore d'orchestra
33846,Tullio Boni,9261,Maestro del coro
33846,Roberto Goitre,3496,Maestro del coro
33847,Francesco Molinari Pradelli,2931,Direttore d'orchestra
33847,Tullio Boni,9261,Maestro del coro
33847,Roberto Goitre,3496,Maestro del coro
33848,Francesco Molinari Pradelli,2931,Direttore d'orchestra
33848,Tullio Boni,9261,Maestro del coro
33848,Roberto Goitre,3496,Maestro del coro
33849,Francesco Molinari Pradelli,2931,Direttore d'orchestra
33849,Tullio Boni,9261,Maestro del coro
33849,Roberto Goitre,3496,Maestro del coro
33850,Francesco Molinari Pradelli,2931,Direttore d'orchestra
33850,Tullio Boni,9261,Maestro del coro
33850,Roberto Goitre,3496,Maestro del coro
33851,Francesco Molinari Pradelli,2931,Direttore d'orchestra
33851,Tullio Boni,9261,Maestro del coro
33851,Roberto Goitre,3496,Maestro del coro
33852,Francesco Molinari Pradelli,2931,Direttore d'orchestra
33852,Tullio Boni,9261,Maestro del coro
33852,Roberto Goitre,3496,Maestro del coro
33853,Fernando Previtali,9252,Direttore d'orchestra
33853,Tullio Boni,9261,Maestro del coro
33854,Fernando Previtali,9252,Direttore d'orchestra
33854,Tullio Boni,9261,Maestro del coro
33855,Fernando Previtali,9252,Direttore d'orchestra
33855,Tullio Boni,9261,Maestro del coro
33856,Fernando Previtali,9252,Direttore d'orchestra
33856,Tullio Boni,9261,Maestro del coro
33857,Fernando Previtali,9252,Direttore d'orchestra
33857,Tullio Boni,9261,Maestro del coro
33858,Fernando Previtali,9252,Direttore d'orchestra
33858,Tullio Boni,9261,Maestro del coro
33859,Fernando Previtali,9252,Direttore d'orchestra
33859,Tullio Boni,9261,Maestro del coro
33860,Fernando Previtali,9252,Direttore d'orchestra
33860,Tullio Boni,9261,Maestro del coro
33861,Fernando Previtali,9252,Direttore d'orchestra
33861,Tullio Boni,9261,Maestro del coro
33862,Fernando Previtali,9252,Direttore d'orchestra
33862,Tullio Boni,9261,Maestro del coro
33863,Giampiero Taverna,9272,Direttore d'orchestra
33864,Giampiero Taverna,9272,Direttore d'orchestra
33865,Giampiero Taverna,9272,Direttore d'orchestra
33866,Giampiero Taverna,9272,Direttore d'orchestra
33867,Giampiero Taverna,9272,Direttore d'orchestra
33868,Giampiero Taverna,9272,Direttore d'orchestra
33869,Giampiero Taverna,9272,Direttore d'orchestra
33870,Giampiero Taverna,9272,Direttore d'orchestra
33871,Giampiero Taverna,9272,Direttore d'orchestra
33872,Giampiero Taverna,9272,Direttore d'orchestra
33873,Francesco Molinari Pradelli,2931,Direttore d'orchestra
33873,Tullio Boni,9261,Maestro del coro
33874,Francesco Molinari Pradelli,2931,Direttore d'orchestra
33874,Tullio Boni,9261,Maestro del coro
33875,Francesco Molinari Pradelli,2931,Direttore d'orchestra
33875,Tullio Boni,9261,Maestro del coro
33876,Francesco Molinari Pradelli,2931,Direttore d'orchestra
33876,Tullio Boni,9261,Maestro del coro
33877,Francesco Molinari Pradelli,2931,Direttore d'orchestra
33877,Tullio Boni,9261,Maestro del coro
33878,Francesco Molinari Pradelli,2931,Direttore d'orchestra
33878,Tullio Boni,9261,Maestro del coro
33879,Francesco Molinari Pradelli,2931,Direttore d'orchestra
33879,Tullio Boni,9261,Maestro del coro
33880,Francesco Molinari Pradelli,2931,Direttore d'orchestra
33880,Tullio Boni,9261,Maestro del coro
33881,Francesco Molinari Pradelli,2931,Direttore d'orchestra
33881,Tullio Boni,9261,Maestro del coro
33882,Francesco Molinari Pradelli,2931,Direttore d'orchestra
33882,Tullio Boni,9261,Maestro del coro
33883,Francesco Molinari Pradelli,2931,Direttore d'orchestra
33883,Tullio Boni,9261,Maestro del coro
33884,Francesco Molinari Pradelli,2931,Direttore d'orchestra
33884,Tullio Boni,9261,Maestro del coro
33885,Francesco Molinari Pradelli,2931,Direttore d'orchestra
33885,Tullio Boni,9261,Maestro del coro
33886,Francesco Molinari Pradelli,2931,Direttore d'orchestra
33886,Tullio Boni,9261,Maestro del coro
33887,Bruno Martinotti,3223,Direttore d'orchestra
33887,Tullio Boni,9261,Maestro del coro
33888,Bruno Martinotti,3223,Direttore d'orchestra
33888,Tullio Boni,9261,Maestro del coro
33889,Bruno Martinotti,3223,Direttore d'orchestra
33889,Tullio Boni,9261,Maestro del coro
33890,Bruno Martinotti,3223,Direttore d'orchestra
33890,Tullio Boni,9261,Maestro del coro
33891,Bruno Martinotti,3223,Direttore d'orchestra
33891,Tullio Boni,9261,Maestro del coro
33892,Bruno Martinotti,3223,Direttore d'orchestra
33892,Tullio Boni,9261,Maestro del coro
33893,Bruno Martinotti,3223,Direttore d'orchestra
33893,Tullio Boni,9261,Maestro del coro
33894,Bruno Martinotti,3223,Direttore d'orchestra
33894,Tullio Boni,9261,Maestro del coro
33895,Lamberto Gardelli,2868,Direttore d'orchestra
33895,Tullio Boni,9261,Maestro del coro
33896,Lamberto Gardelli,2868,Direttore d'orchestra
33896,Tullio Boni,9261,Maestro del coro
33897,Lamberto Gardelli,2868,Direttore d'orchestra
33897,Tullio Boni,9261,Maestro del coro
33898,Lamberto Gardelli,2868,Direttore d'orchestra
33898,Tullio Boni,9261,Maestro del coro
33899,Lamberto Gardelli,2868,Direttore d'orchestra
33899,Tullio Boni,9261,Maestro del coro
33900,Lamberto Gardelli,2868,Direttore d'orchestra
33900,Tullio Boni,9261,Maestro del coro
33901,Lamberto Gardelli,2868,Direttore d'orchestra
33901,Tullio Boni,9261,Maestro del coro
33902,Lamberto Gardelli,2868,Direttore d'orchestra
33902,Tullio Boni,9261,Maestro del coro
33903,Lamberto Gardelli,2868,Direttore d'orchestra
33903,Tullio Boni,9261,Maestro del coro
33904,Lamberto Gardelli,2868,Direttore d'orchestra
33904,Tullio Boni,9261,Maestro del coro
33905,Lamberto Gardelli,2868,Direttore d'orchestra
33905,Tullio Boni,9261,Maestro del coro
33906,Lamberto Gardelli,2868,Direttore d'orchestra
33906,Tullio Boni,9261,Maestro del coro
33907,Lamberto Gardelli,2868,Direttore d'orchestra
33907,Tullio Boni,9261,Maestro del coro
33908,Lamberto Gardelli,2868,Direttore d'orchestra
33908,Tullio Boni,9261,Maestro del coro
33909,Fernando Previtali,9252,Direttore d'orchestra
33910,Fernando Previtali,9252,Direttore d'orchestra
33911,Fernando Previtali,9252,Direttore d'orchestra
33912,Fernando Previtali,9252,Direttore d'orchestra
33913,Fernando Previtali,9252,Direttore d'orchestra
33914,Fernando Previtali,9252,Direttore d'orchestra
33915,Alexander Wagner,11599,Direttore d'orchestra
33916,Alexander Wagner,11599,Direttore d'orchestra
33917,Alexander Wagner,11599,Direttore d'orchestra
33921,André Presser,11586,Direttore d'orchestra
33922,André Presser,11586,Direttore d'orchestra
33923,André Presser,11586,Direttore d'orchestra
33924,Alexander Březina,11582,Direttore d'orchestra
33925,Alexander Březina,11582,Direttore d'orchestra
33926,Alexander Březina,11582,Direttore d'orchestra
33927,Enrico De Mori,9278,Direttore d'orchestra
33928,Enrico De Mori,9278,Direttore d'orchestra
33929,Enrico De Mori,9278,Direttore d'orchestra
33930,Enrico De Mori,9278,Direttore d'orchestra
33931,Enrico De Mori,9278,Direttore d'orchestra
33932,Enrico De Mori,9278,Direttore d'orchestra
33933,Fernando Previtali,9252,Direttore d'orchestra
33933,Ferruccio Lozer,9134,Maestro del coro
33934,Fernando Previtali,9252,Direttore d'orchestra
33934,Ferruccio Lozer,9134,Maestro del coro
33935,Fernando Previtali,9252,Direttore d'orchestra
33935,Ferruccio Lozer,9134,Maestro del coro
33936,Fernando Previtali,9252,Direttore d'orchestra
33936,Ferruccio Lozer,9134,Maestro del coro
33937,Fernando Previtali,9252,Direttore d'orchestra
33937,Ferruccio Lozer,9134,Maestro del coro
33938,Fernando Previtali,9252,Direttore d'orchestra
33938,Ferruccio Lozer,9134,Maestro del coro
33939,Fernando Previtali,9252,Direttore d'orchestra
33939,Ferruccio Lozer,9134,Maestro del coro
33940,Fernando Previtali,9252,Direttore d'orchestra
33940,Ferruccio Lozer,9134,Maestro del coro
33941,Fernando Previtali,9252,Direttore d'orchestra
33941,Ferruccio Lozer,9134,Maestro del coro
33942,Fernando Previtali,9252,Direttore d'orchestra
33942,Ferruccio Lozer,9134,Maestro del coro
33943,Fernando Previtali,9252,Direttore d'orchestra
33943,Ferruccio Lozer,9134,Maestro del coro
33944,Fernando Previtali,9252,Direttore d'orchestra
33944,Ferruccio Lozer,9134,Maestro del coro
33945,Fernando Previtali,9252,Direttore d'orchestra
33945,Ferruccio Lozer,9134,Maestro del coro
33946,Enrico De Mori,9278,Direttore d'orchestra
33947,Bruno Martinotti,3223,Direttore d'orchestra
33948,Bruno Martinotti,3223,Direttore d'orchestra
33949,Bruno Martinotti,3223,Direttore d'orchestra
33950,Bruno Martinotti,3223,Direttore d'orchestra
33951,Bruno Martinotti,3223,Direttore d'orchestra
33952,Bruno Martinotti,3223,Direttore d'orchestra
33953,Bruno Martinotti,3223,Direttore d'orchestra
33954,Bruno Martinotti,3223,Direttore d'orchestra
33955,Carlo Felice Cillario,2670,Direttore d'orchestra
33955,Ferruccio Lozer,9134,Maestro del coro
33955,Dino Dolce,8379,Maestro del coro
33956,Carlo Felice Cillario,2670,Direttore d'orchestra
33956,Ferruccio Lozer,9134,Maestro del coro
33956,Dino Dolce,8379,Maestro del coro
33957,Carlo Felice Cillario,2670,Direttore d'orchestra
33957,Ferruccio Lozer,9134,Maestro del coro
33957,Dino Dolce,8379,Maestro del coro
33958,Carlo Felice Cillario,2670,Direttore d'orchestra
33958,Ferruccio Lozer,9134,Maestro del coro
33958,Dino Dolce,8379,Maestro del coro
33959,Carlo Felice Cillario,2670,Direttore d'orchestra
33959,Ferruccio Lozer,9134,Maestro del coro
33959,Dino Dolce,8379,Maestro del coro
33960,Carlo Felice Cillario,2670,Direttore d'orchestra
33960,Ferruccio Lozer,9134,Maestro del coro
33960,Dino Dolce,8379,Maestro del coro
33961,Carlo Felice Cillario,2670,Direttore d'orchestra
33961,Ferruccio Lozer,9134,Maestro del coro
33961,Dino Dolce,8379,Maestro del coro
33962,Carlo Felice Cillario,2670,Direttore d'orchestra
33962,Ferruccio Lozer,9134,Maestro del coro
33962,Dino Dolce,8379,Maestro del coro
33963,Carlo Felice Cillario,2670,Direttore d'orchestra
33963,Ferruccio Lozer,9134,Maestro del coro
33963,Dino Dolce,8379,Maestro del coro
33964,Carlo Felice Cillario,2670,Direttore d'orchestra
33964,Ferruccio Lozer,9134,Maestro del coro
33964,Dino Dolce,8379,Maestro del coro
33965,Carlo Felice Cillario,2670,Direttore d'orchestra
33965,Ferruccio Lozer,9134,Maestro del coro
33965,Dino Dolce,8379,Maestro del coro
33966,Carlo Felice Cillario,2670,Direttore d'orchestra
33966,Ferruccio Lozer,9134,Maestro del coro
33966,Dino Dolce,8379,Maestro del coro
33967,Carlo Felice Cillario,2670,Direttore d'orchestra
33967,Ferruccio Lozer,9134,Maestro del coro
33967,Dino Dolce,8379,Maestro del coro
33968,Piero Bellugi,3495,Direttore d'orchestra
33968,Ferruccio Lozer,9134,Maestro del coro
33969,Piero Bellugi,3495,Direttore d'orchestra
33969,Ferruccio Lozer,9134,Maestro del coro
33970,Piero Bellugi,3495,Direttore d'orchestra
33970,Ferruccio Lozer,9134,Maestro del coro
33971,Piero Bellugi,3495,Direttore d'orchestra
33971,Ferruccio Lozer,9134,Maestro del coro
33972,Piero Bellugi,3495,Direttore d'orchestra
33972,Ferruccio Lozer,9134,Maestro del coro
33973,Piero Bellugi,3495,Direttore d'orchestra
33973,Ferruccio Lozer,9134,Maestro del coro
33974,Piero Bellugi,3495,Direttore d'orchestra
33974,Ferruccio Lozer,9134,Maestro del coro
33975,Piero Bellugi,3495,Direttore d'orchestra
33975,Ferruccio Lozer,9134,Maestro del coro
33976,Piero Bellugi,3495,Direttore d'orchestra
33976,Ferruccio Lozer,9134,Maestro del coro
33977,Piero Bellugi,3495,Direttore d'orchestra
33977,Ferruccio Lozer,9134,Maestro del coro
33978,Piero Bellugi,3495,Direttore d'orchestra
