id_recita,esecutore_nome,esecutore_id,esecutore_ruolo
35153,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35153,"Swingles, The",29317,Coro
35153,"Coro del Teatro Regio, Torino",7196,Coro
35153,"Compagnia di Balletto del Teatro Regio, Torino",8326,Compagnia di danza / corpo di ballo
35154,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35154,"Swingles, The",29317,Coro
35154,"Coro del Teatro Regio, Torino",7196,Coro
35154,"Compagnia di Balletto del Teatro Regio, Torino",8326,Compagnia di danza / corpo di ballo
35155,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35155,"Swingles, The",29317,Coro
35155,"Coro del Teatro Regio, Torino",7196,Coro
35155,"Compagnia di Balletto del Teatro Regio, Torino",8326,Compagnia di danza / corpo di ballo
35156,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35156,"Coro del Teatro Regio, Torino",7196,Coro
35156,"Coro di voci bianche del Conservatorio “G. Verdi”, Torino",11390,Coro
35157,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35157,"Coro del Teatro Regio, Torino",7196,Coro
35157,"Coro di voci bianche del Conservatorio “G. Verdi”, Torino",11390,Coro
35158,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35158,"Coro del Teatro Regio, Torino",7196,Coro
35158,"Coro di voci bianche del Conservatorio “G. Verdi”, Torino",11390,Coro
35159,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35159,"Coro del Teatro Regio, Torino",7196,Coro
35159,"Coro di voci bianche del Conservatorio “G. Verdi”, Torino",11390,Coro
35160,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35160,"Coro del Teatro Regio, Torino",7196,Coro
35160,"Coro di voci bianche del Conservatorio “G. Verdi”, Torino",11390,Coro
35161,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35161,"Coro del Teatro Regio, Torino",7196,Coro
35161,"Coro di voci bianche del Conservatorio “G. Verdi”, Torino",11390,Coro
35162,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35162,"Coro del Teatro Regio, Torino",7196,Coro
35162,"Coro di voci bianche del Conservatorio “G. Verdi”, Torino",11390,Coro
35163,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35163,"Coro del Teatro Regio, Torino",7196,Coro
35163,"Piccoli cantori, Torino",8517,Coro
35164,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35164,"Coro del Teatro Regio, Torino",7196,Coro
35164,"Piccoli cantori, Torino",8517,Coro
35165,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35165,"Coro del Teatro Regio, Torino",7196,Coro
35165,"Piccoli cantori, Torino",8517,Coro
35166,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35166,"Coro del Teatro Regio, Torino",7196,Coro
35166,"Piccoli cantori, Torino",8517,Coro
35167,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35167,"Coro del Teatro Regio, Torino",7196,Coro
35167,"Piccoli cantori, Torino",8517,Coro
35168,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35168,"Coro del Teatro Regio, Torino",7196,Coro
35168,"Piccoli cantori, Torino",8517,Coro
35169,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35169,"Coro del Teatro Regio, Torino",7196,Coro
35169,"Piccoli cantori, Torino",8517,Coro
35170,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35170,"Coro del Teatro Regio, Torino",7196,Coro
35170,"Piccoli cantori, Torino",8517,Coro
35171,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35171,"Coro del Teatro Regio, Torino",7196,Coro
35171,"Piccoli cantori, Torino",8517,Coro
35172,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35172,"Coro del Teatro Regio, Torino",7196,Coro
35172,"Coro di voci bianche del Conservatorio “G. Verdi”, Torino",11390,Coro
35173,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35173,"Coro del Teatro Regio, Torino",7196,Coro
35173,"Coro di voci bianche del Conservatorio “G. Verdi”, Torino",11390,Coro
35174,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35174,"Coro del Teatro Regio, Torino",7196,Coro
35174,"Coro di voci bianche del Conservatorio “G. Verdi”, Torino",11390,Coro
35175,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35175,"Coro del Teatro Regio, Torino",7196,Coro
35175,"Coro di voci bianche del Conservatorio “G. Verdi”, Torino",11390,Coro
35176,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35176,"Coro del Teatro Regio, Torino",7196,Coro
35176,"Coro di voci bianche del Conservatorio “G. Verdi”, Torino",11390,Coro
35177,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35177,"Coro del Teatro Regio, Torino",7196,Coro
35177,"Coro di voci bianche del Teatro Regio e del Conservatorio “G. Verdi”, Torino",7222,Coro
35178,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35178,"Coro del Teatro Regio, Torino",7196,Coro
35179,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35179,"Coro del Teatro Regio, Torino",7196,Coro
35180,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35180,"Coro del Teatro Regio, Torino",7196,Coro
35181,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35181,"Coro del Teatro Regio, Torino",7196,Coro
35182,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35182,"Coro del Teatro Regio, Torino",7196,Coro
35183,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35183,"Coro del Teatro Regio, Torino",7196,Coro
35184,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35184,"Coro del Teatro Regio, Torino",7196,Coro
35185,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35185,"Coro del Teatro Regio, Torino",7196,Coro
35186,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35186,"Coro del Teatro Regio, Torino",7196,Coro
35187,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35187,"Coro del Teatro Regio, Torino",7196,Coro
35188,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35188,"Coro del Teatro Regio, Torino",7196,Coro
35189,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35189,"Coro del Teatro Regio, Torino",7196,Coro
35190,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35190,"Coro del Teatro Regio, Torino",7196,Coro
35191,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35191,"Coro del Teatro Regio, Torino",7196,Coro
35192,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35192,"Coro del Teatro Regio, Torino",7196,Coro
35193,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35193,"Coro del Teatro Regio, Torino",7196,Coro
35194,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35194,"Coro del Teatro Regio, Torino",7196,Coro
35195,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35195,"Coro del Teatro Regio, Torino",7196,Coro
35196,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35196,"Coro del Teatro Regio, Torino",7196,Coro
35197,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35197,"Coro del Teatro Regio, Torino",7196,Coro
35198,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35198,"Coro del Teatro Regio, Torino",7196,Coro
35199,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35199,"Coro del Teatro Regio, Torino",7196,Coro
35200,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35200,"Coro del Teatro Regio, Torino",7196,Coro
35201,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35201,"Coro del Teatro Regio, Torino",7196,Coro
35202,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35202,"Coro del Teatro Regio, Torino",7196,Coro
35203,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35203,"Coro del Teatro Regio, Torino",7196,Coro
35204,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35204,"Coro del Teatro Regio, Torino",7196,Coro
35205,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35205,"Coro del Teatro Regio, Torino",7196,Coro
35206,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35206,"Ballett der Deutschen Oper, Berlino",8402,Compagnia di danza / corpo di ballo
35207,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35207,"Ballett der Deutschen Oper, Berlino",8402,Compagnia di danza / corpo di ballo
35208,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35208,"Ballett der Deutschen Oper, Berlino",8402,Compagnia di danza / corpo di ballo
35209,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35209,"Ballett der Deutschen Oper, Berlino",8402,Compagnia di danza / corpo di ballo
35210,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35210,"Ballett der Deutschen Oper, Berlino",8402,Compagnia di danza / corpo di ballo
35211,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35211,"Ballett der Deutschen Oper, Berlino",8402,Compagnia di danza / corpo di ballo
35212,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35212,"Ballett der Deutschen Oper, Berlino",8402,Compagnia di danza / corpo di ballo
35213,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35213,"Ballett der Deutschen Oper, Berlino",8402,Compagnia di danza / corpo di ballo
35214,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35214,"Coro del Teatro Regio, Torino",7196,Coro
35215,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35215,"Coro del Teatro Regio, Torino",7196,Coro
35216,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35216,"Coro del Teatro Regio, Torino",7196,Coro
35217,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35217,"Coro del Teatro Regio, Torino",7196,Coro
35218,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35218,"Coro del Teatro Regio, Torino",7196,Coro
35219,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35219,"Coro del Teatro Regio, Torino",7196,Coro
35220,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35220,"Coro del Teatro Regio, Torino",7196,Coro
35221,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35221,"Coro del Teatro Regio, Torino",7196,Coro
35222,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35222,"Coro del Teatro Regio, Torino",7196,Coro
35223,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35223,"Coro del Teatro Regio, Torino",7196,Coro
35224,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35224,"Coro del Teatro Regio, Torino",7196,Coro
35225,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35225,"Coro del Teatro Regio, Torino",7196,Coro
35226,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35226,"Coro del Teatro Regio, Torino",7196,Coro
35227,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35227,"Coro del Teatro Regio, Torino",7196,Coro
35228,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35228,"Coro del Teatro Regio, Torino",7196,Coro
35229,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35229,"Coro del Teatro Regio, Torino",7196,Coro
35230,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35230,"Coro del Teatro Regio, Torino",7196,Coro
35231,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35231,"Coro del Teatro Regio, Torino",7196,Coro
35232,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35232,"Coro del Teatro Regio, Torino",7196,Coro
35233,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35233,"Coro del Teatro Regio, Torino",7196,Coro
35234,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35234,"Coro del Teatro Regio, Torino",7196,Coro
35235,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35235,"Coro del Teatro Regio, Torino",7196,Coro
35236,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35236,"Coro del Teatro Regio, Torino",7196,Coro
35237,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35237,"Coro del Teatro Regio, Torino",7196,Coro
35238,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35238,"Coro del Teatro Regio, Torino",7196,Coro
35239,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35239,"Coro del Teatro Regio, Torino",7196,Coro
35240,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35240,"Coro del Teatro Regio, Torino",7196,Coro
35241,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35241,"Coro del Teatro Regio, Torino",7196,Coro
35242,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35242,"Coro del Teatro Regio, Torino",7196,Coro
35243,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35243,"Coro del Teatro Regio, Torino",7196,Coro
35244,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35244,"Coro del Teatro Regio, Torino",7196,Coro
35245,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35245,"Coro del Teatro Regio, Torino",7196,Coro
35246,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35246,"Coro del Teatro Regio, Torino",7196,Coro
35247,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35247,"Coro del Teatro Regio, Torino",7196,Coro
35248,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35248,"Coro del Teatro Regio, Torino",7196,Coro
35249,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35249,"Coro del Teatro Regio, Torino",7196,Coro
35250,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35251,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35252,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35253,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35254,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35255,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35256,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35257,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35258,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35259,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35259,"Coro del Teatro Regio, Torino",7196,Coro
35260,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35260,"Coro del Teatro Regio, Torino",7196,Coro
35261,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35261,"Coro del Teatro Regio, Torino",7196,Coro
35262,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35262,"Coro del Teatro Regio, Torino",7196,Coro
35263,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35263,"Coro del Teatro Regio, Torino",7196,Coro
35264,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35264,"Coro del Teatro Regio, Torino",7196,Coro
35265,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35265,"Coro del Teatro Regio, Torino",7196,Coro
35266,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35266,"Coro del Teatro Regio, Torino",7196,Coro
35267,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35267,"Coro del Teatro Regio, Torino",7196,Coro
35268,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35268,"Coro del Teatro Regio, Torino",7196,Coro
35269,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35269,"Coro del Teatro Regio, Torino",7196,Coro
35270,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35270,"Coro del Teatro Regio, Torino",7196,Coro
35271,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35271,"Coro del Teatro Regio, Torino",7196,Coro
35272,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35272,"Coro del Teatro Regio, Torino",7196,Coro
35273,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35273,"Coro del Teatro Regio, Torino",7196,Coro
35274,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35274,"Coro del Teatro Regio, Torino",7196,Coro
35275,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35275,"Coro del Teatro Regio, Torino",7196,Coro
35276,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35276,"Coro del Teatro Regio, Torino",7196,Coro
35277,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35277,"Coro del Teatro Regio, Torino",7196,Coro
35278,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35278,"Coro del Teatro Regio, Torino",7196,Coro
35279,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35279,"Coro del Teatro Regio, Torino",7196,Coro
35280,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35280,"Coro del Teatro Regio, Torino",7196,Coro
35281,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35281,"Coro del Teatro Regio, Torino",7196,Coro
35282,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35282,"Coro del Teatro Regio, Torino",7196,Coro
35283,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35283,"Coro del Teatro Regio, Torino",7196,Coro
35284,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35284,"Coro del Teatro Regio, Torino",7196,Coro
35285,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35285,"Coro del Teatro Regio, Torino",7196,Coro
35286,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35286,"Coro del Teatro Regio, Torino",7196,Coro
35287,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35287,"Coro del Teatro Regio, Torino",7196,Coro
35288,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35288,"Coro del Teatro Regio, Torino",7196,Coro
35289,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35289,"Coro del Teatro Regio, Torino",7196,Coro
35290,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35290,"Coro del Teatro Regio, Torino",7196,Coro
35291,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35291,"Coro del Teatro Regio, Torino",7196,Coro
35292,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35292,"Coro del Teatro Regio, Torino",7196,Coro
35293,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35293,"Coro del Teatro Regio, Torino",7196,Coro
35294,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35294,"Coro del Teatro Regio, Torino",7196,Coro
35295,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35295,"Coro del Teatro Regio, Torino",7196,Coro
35296,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35296,"Coro del Teatro Regio, Torino",7196,Coro
35297,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35297,"Coro del Teatro Regio, Torino",7196,Coro
35298,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35298,"Coro del Teatro Regio, Torino",7196,Coro
35299,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35299,"Coro del Teatro Regio, Torino",7196,Coro
35300,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35300,"Coro del Teatro Regio, Torino",7196,Coro
35301,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35301,"Coro del Teatro Regio, Torino",7196,Coro
35302,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35302,"Coro del Teatro Regio, Torino",7196,Coro
35303,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35303,"Coro del Teatro Regio, Torino",7196,Coro
35305,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35305,"Coro del Teatro Regio, Torino",7196,Coro
35306,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35306,"Coro del Teatro Regio, Torino",7196,Coro
35307,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35307,"Coro del Teatro Regio, Torino",7196,Coro
35308,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35308,"Coro del Teatro Regio, Torino",7196,Coro
35309,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35309,"Coro del Teatro Regio, Torino",7196,Coro
35310,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35310,"Coro del Teatro Regio, Torino",7196,Coro
35311,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35311,"Coro del Teatro Regio, Torino",7196,Coro
35312,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35312,"Coro del Teatro Regio, Torino",7196,Coro
35313,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35313,"Coro del Teatro Regio, Torino",7196,Coro
35314,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35314,"Coro del Teatro Regio, Torino",7196,Coro
35315,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35315,"Piccoli cantori, Torino",8517,Coro
35315,"Balletto del Teatro Mariinskij, San Pietroburgo",11022,Compagnia di danza / corpo di ballo
35315,"Accademia di ballo Vaganova, San Pietroburgo",10679,Compagnia di danza / corpo di ballo
35316,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35316,"Piccoli cantori, Torino",8517,Coro
35316,"Balletto del Teatro Mariinskij, San Pietroburgo",11022,Compagnia di danza / corpo di ballo
35316,"Accademia di ballo Vaganova, San Pietroburgo",10679,Compagnia di danza / corpo di ballo
35317,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35317,"Piccoli cantori, Torino",8517,Coro
35317,"Balletto del Teatro Mariinskij, San Pietroburgo",11022,Compagnia di danza / corpo di ballo
35317,"Accademia di ballo Vaganova, San Pietroburgo",10679,Compagnia di danza / corpo di ballo
35318,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35318,"Piccoli cantori, Torino",8517,Coro
35318,"Balletto del Teatro Mariinskij, San Pietroburgo",11022,Compagnia di danza / corpo di ballo
35318,"Accademia di ballo Vaganova, San Pietroburgo",10679,Compagnia di danza / corpo di ballo
35319,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35319,"Piccoli cantori, Torino",8517,Coro
35319,"Balletto del Teatro Mariinskij, San Pietroburgo",11022,Compagnia di danza / corpo di ballo
35319,"Accademia di ballo Vaganova, San Pietroburgo",10679,Compagnia di danza / corpo di ballo
35320,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35320,"Piccoli cantori, Torino",8517,Coro
35320,"Balletto del Teatro Mariinskij, San Pietroburgo",11022,Compagnia di danza / corpo di ballo
35320,"Accademia di ballo Vaganova, San Pietroburgo",10679,Compagnia di danza / corpo di ballo
35321,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35321,"Piccoli cantori, Torino",8517,Coro
35321,"Balletto del Teatro Mariinskij, San Pietroburgo",11022,Compagnia di danza / corpo di ballo
35321,"Accademia di ballo Vaganova, San Pietroburgo",10679,Compagnia di danza / corpo di ballo
35322,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35322,"Piccoli cantori, Torino",8517,Coro
35322,"Balletto del Teatro Mariinskij, San Pietroburgo",11022,Compagnia di danza / corpo di ballo
35322,"Accademia di ballo Vaganova, San Pietroburgo",10679,Compagnia di danza / corpo di ballo
35323,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35323,"Piccoli cantori, Torino",8517,Coro
35323,"Balletto del Teatro Mariinskij, San Pietroburgo",11022,Compagnia di danza / corpo di ballo
35323,"Accademia di ballo Vaganova, San Pietroburgo",10679,Compagnia di danza / corpo di ballo
35324,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35324,"Piccoli cantori, Torino",8517,Coro
35324,"Balletto del Teatro Mariinskij, San Pietroburgo",11022,Compagnia di danza / corpo di ballo
35324,"Accademia di ballo Vaganova, San Pietroburgo",10679,Compagnia di danza / corpo di ballo
35325,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35325,Tölzer Knabenchor,8163,Coro
35325,"Piccoli cantori, Torino",8517,Coro
35326,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35326,Tölzer Knabenchor,8163,Coro
35326,"Piccoli cantori, Torino",8517,Coro
35327,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35327,Tölzer Knabenchor,8163,Coro
35327,"Piccoli cantori, Torino",8517,Coro
35328,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35328,Tölzer Knabenchor,8163,Coro
35328,"Piccoli cantori, Torino",8517,Coro
35329,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35329,Tölzer Knabenchor,8163,Coro
35329,"Piccoli cantori, Torino",8517,Coro
35330,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35330,Tölzer Knabenchor,8163,Coro
35330,"Piccoli cantori, Torino",8517,Coro
35331,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35331,Tölzer Knabenchor,8163,Coro
35331,"Piccoli cantori, Torino",8517,Coro
35332,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35332,"Coro del Teatro Regio, Torino",7196,Coro
35333,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35333,"Coro del Teatro Regio, Torino",7196,Coro
35334,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35334,"Coro del Teatro Regio, Torino",7196,Coro
35335,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35335,"Coro del Teatro Regio, Torino",7196,Coro
35336,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35336,"Coro del Teatro Regio, Torino",7196,Coro
35337,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35337,"Coro del Teatro Regio, Torino",7196,Coro
35338,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35338,"Coro del Teatro Regio, Torino",7196,Coro
35339,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35339,"Coro del Teatro Regio, Torino",7196,Coro
35340,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35340,"Coro del Teatro Regio, Torino",7196,Coro
35341,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35341,"Coro del Teatro Regio, Torino",7196,Coro
35342,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35342,"Coro del Teatro Regio, Torino",7196,Coro
35343,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35343,"Coro del Teatro Regio, Torino",7196,Coro
35344,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35344,"Coro del Teatro Regio, Torino",7196,Coro
35345,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35345,"Coro del Teatro Regio, Torino",7196,Coro
35346,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35346,"Coro del Teatro Regio, Torino",7196,Coro
35347,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35347,"Coro del Teatro Regio, Torino",7196,Coro
35348,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35348,"Coro del Teatro Regio, Torino",7196,Coro
35349,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35349,"Coro del Teatro Regio, Torino",7196,Coro
35350,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35350,"Coro del Teatro Regio, Torino",7196,Coro
35351,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35351,"Coro del Teatro Regio, Torino",7196,Coro
35352,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35353,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35354,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35355,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35356,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35357,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35358,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35358,"Coro del Teatro Regio, Torino",7196,Coro
35359,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35359,"Coro del Teatro Regio, Torino",7196,Coro
35360,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35360,"Coro del Teatro Regio, Torino",7196,Coro
35361,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35361,"Coro del Teatro Regio, Torino",7196,Coro
35362,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35362,"Coro del Teatro Regio, Torino",7196,Coro
35363,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35363,"Coro del Teatro Regio, Torino",7196,Coro
35364,"Orchestra del Teatro Regio, Torino",7197,Orchestra
35364,"Coro del Teatro Regio, Torino",7196,Coro
